,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
1028,0,25000.0,2.0,0,1,0,4,1,1,2.0,0,1,5,0,0.0,100000.0,577.2189985,4,6.0,0,0,4.0,2.0,0,0,1,9,1,7,0,0,1,4.0,38.25,0,1,6.0,2,2.0,2.0,6.0,0,6.0,0,7,1
1029,0,66666.66667,2.0,1,1,0,5,1,1,2.0,0,1,2,1,0.0,200000.0,670.7180099999999,3,6.0,0,0,7.0,1.0,0,0,1,2,1,7,0,1,0,4.0,22.33333333,0,1,6.0,2,6.0,2.0,6.0,0,6.0,0,7,0
1030,0,16666.66667,4.0,0,1,0,3,1,0,1.0,0,1,6,0,0.0,50000.0,791.0296516666667,3,6.0,0,0,8.0,1.0,0,0,1,9,1,7,0,0,1,6.0,36.33333333,0,1,7.0,2,8.0,0.0,6.0,0,6.0,0,7,0
1034,0,11700.0,2.0,0,0,0,2,0,0,1.0,0,1,3,0,0.0,23400.0,412.7936241,2,6.0,0,0,7.0,1.0,0,0,1,9,1,7,0,0,0,6.0,40.33333333,0,0,6.0,2,5.0,2.0,6.0,0,6.0,0,7,0
1039,0,25000.0,2.0,0,1,0,3,1,1,2.0,0,1,1,0,0.0,50000.0,1492.1241065,2,6.0,1,0,6.0,1.0,0,1,1,6,1,7,0,0,0,5.0,54.5,1,0,6.0,0,5.0,2.0,6.0,0,6.0,0,7,0
1040,0,10000.0,2.0,0,0,0,2,1,0,1.0,0,1,3,0,0.0,20000.0,914.9138625,2,3.0,0,0,8.0,0.0,1,0,1,1,1,7,0,0,0,3.0,51.5,0,0,6.0,0,6.0,1.0,3.0,0,3.0,0,7,0
1053,0,12000.0,5.0,0,0,0,3,0,0,3.0,0,1,4,0,0.0,48000.0,102.34285535,4,6.0,1,0,8.0,0.0,0,4,1,8,2,7,0,0,0,6.0,68.25,0,1,3.0,0,8.0,1.0,6.0,0,6.0,0,7,1
1055,0,10000.0,3.0,0,1,0,2,0,0,3.0,0,0,2,0,0.0,20000.0,100.62548195,2,6.0,1,0,7.0,1.0,0,2,1,6,1,7,0,0,0,6.0,64.5,1,1,3.0,0,6.0,1.0,6.0,0,6.0,0,7,0
1066,0,40000.0,3.0,0,1,0,5,1,0,3.0,0,1,2,0,0.0,160000.0,164.849334225,4,6.0,1,0,0.0,0.0,0,2,1,8,2,7,0,0,2,2.0,48.0,0,0,5.0,2,0.0,0.0,2.0,0,6.0,0,7,1
1067,1,50000.0,4.0,0,0,1,4,1,0,2.0,0,1,3,0,0.0,100000.0,281.32177035,2,6.0,1,0,5.0,0.0,0,1,1,5,2,4,0,0,1,6.0,72.0,0,1,3.0,0,3.0,3.0,6.0,0,6.0,0,4,0
1069,0,60000.0,2.0,0,1,1,4,1,0,3.0,0,1,3,0,0.0,60000.0,735.1619509,1,6.0,0,1,8.0,0.0,0,0,1,0,1,7,0,0,1,6.0,54.0,0,1,3.0,2,7.0,3.0,3.0,0,6.0,0,7,0
1070,0,33700.0,4.0,0,2,0,5,1,0,4.0,0,1,5,0,0.0,101100.0,426.54253666666665,3,6.0,1,0,8.0,0.0,0,1,1,8,2,7,0,0,1,6.0,43.66666667,0,0,5.0,2,5.0,3.0,5.0,0,6.0,0,7,0
1071,1,36000.0,3.0,0,1,1,3,1,0,2.0,0,1,1,0,0.0,36000.0,401.7090602,1,5.0,1,0,4.0,0.0,0,1,1,5,1,7,0,0,0,6.0,60.0,0,0,6.0,0,3.0,0.0,4.0,0,6.0,0,7,0
1073,0,36800.0,1.0,0,1,0,5,1,0,4.0,0,1,6,0,0.0,110400.0,527.430557,3,6.0,1,0,2.0,0.0,0,2,1,8,2,7,0,0,1,6.0,49.66666667,0,1,4.0,0,1.0,3.0,6.0,0,6.0,0,7,0
1074,1,70000.0,1.0,0,1,1,4,1,0,1.0,0,1,1,0,0.0,70000.0,439.8937627,1,6.0,1,0,4.0,0.0,0,1,1,5,1,7,0,0,2,6.0,74.0,0,1,3.0,0,3.0,3.0,6.0,0,6.0,0,7,0
1075,0,50000.0,1.0,0,1,0,5,0,0,1.0,0,1,1,0,0.0,150000.0,107.20467226666666,3,6.0,1,0,4.0,1.0,0,1,1,8,1,7,0,0,2,6.0,50.33333333,0,1,6.0,2,1.0,2.0,6.0,0,6.0,0,7,0
1077,0,66000.0,3.0,0,0,0,5,1,0,1.0,0,1,4,0,0.0,132000.0,274.1406673,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,59.0,1,0,5.0,0,6.0,3.0,1.0,0,6.0,0,7,0
1080,0,33333.33333,3.0,1,1,0,4,1,0,4.0,0,1,1,1,0.0,100000.0,444.592745,3,6.0,0,0,7.0,0.0,0,0,1,2,2,7,0,1,2,6.0,26.0,0,1,6.0,2,5.0,2.0,6.0,0,6.0,0,7,0
1082,0,36000.0,2.0,0,0,0,3,1,0,2.0,0,1,1,0,0.0,36000.0,709.7944751,1,6.0,1,0,5.0,0.0,0,2,1,6,1,7,0,0,1,6.0,80.5,1,0,4.0,0,2.0,3.0,6.0,0,6.0,0,7,0
1083,0,42000.0,4.0,0,0,0,3,1,0,0.0,0,1,1,0,0.0,42000.0,633.2348165,1,6.0,1,0,7.0,1.0,0,2,1,6,1,7,0,0,2,6.0,64.5,1,1,6.0,0,4.0,2.0,6.0,0,6.0,0,7,0
1084,0,6000.0,4.0,0,1,0,2,1,0,2.0,0,1,8,0,0.0,18000.0,411.05824,3,6.0,1,0,5.0,0.0,0,4,1,8,2,6,0,0,2,4.0,60.25,0,1,4.0,0,3.0,3.0,4.0,0,6.0,0,6,0
1085,0,30000.0,3.0,0,1,0,4,1,0,3.0,0,1,3,0,0.0,90000.0,209.4514273,3,6.0,1,0,1.0,0.0,0,1,1,8,1,7,0,0,2,6.0,43.66666667,0,0,3.0,0,2.0,3.0,6.0,0,6.0,0,7,0
1087,0,18000.0,2.0,0,1,0,3,1,0,0.0,0,1,1,0,0.0,36000.0,296.14515995,2,6.0,1,0,4.0,0.0,0,2,1,6,2,7,0,0,3,6.0,57.5,1,0,1.0,0,2.0,2.0,6.0,0,6.0,0,7,0
1089,1,35000.0,2.0,0,0,1,3,1,0,2.0,0,1,3,0,0.0,35000.0,456.0371738,1,6.0,1,0,2.0,0.0,0,1,1,5,1,7,0,0,1,6.0,63.0,0,0,3.0,0,2.0,3.0,6.0,0,6.0,0,7,0
1090,0,36000.0,2.0,0,1,0,4,1,0,3.0,0,1,5,0,0.0,72000.0,372.21282005,2,6.0,0,0,5.0,0.0,1,0,1,1,2,7,0,0,2,2.0,50.5,0,0,5.0,0,3.0,3.0,2.0,0,2.0,0,7,0
1091,0,25000.0,3.0,0,1,0,3,1,0,3.0,0,1,3,0,0.0,50000.0,322.2100924,2,6.0,1,0,0.0,0.0,0,2,1,6,1,7,0,0,1,6.0,60.0,1,0,3.0,0,0.0,3.0,6.0,0,6.0,0,7,0
1092,0,18600.0,4.0,0,1,0,3,1,0,4.0,0,1,4,0,0.0,37200.0,870.1884865,2,6.0,1,0,3.0,0.0,0,2,1,6,2,7,0,0,1,4.0,63.5,1,0,4.0,0,3.0,2.0,4.0,0,6.0,0,7,0
1093,0,32220.0,1.0,0,1,0,4,1,0,2.0,0,1,3,0,0.0,64440.0,325.98678645,2,6.0,0,0,1.0,0.0,0,0,1,11,2,7,0,0,1,6.0,39.0,0,0,4.0,2,3.0,3.0,1.0,0,0.0,0,7,0
1095,0,30000.0,3.0,0,1,0,5,1,0,1.0,0,1,1,0,0.0,120000.0,232.089258275,4,6.0,1,0,4.0,1.0,0,2,1,8,3,7,0,0,3,6.0,66.33333333,0,1,6.0,0,4.0,2.0,6.0,0,6.0,0,7,1
1097,0,35000.0,3.0,0,1,0,4,1,0,2.0,0,1,3,0,0.0,70000.0,301.7915527,2,6.0,1,0,1.0,0.0,0,1,1,10,1,7,0,0,1,6.0,47.5,0,1,3.0,2,1.0,3.0,6.0,0,6.0,0,7,0
1098,0,33000.0,3.0,0,0,0,4,1,0,2.0,0,1,4,0,0.0,66000.0,447.279797,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,2,6.0,63.5,1,0,5.0,0,5.0,2.0,5.0,0,6.0,0,7,0
1099,0,18000.0,2.0,0,0,0,3,1,0,1.0,0,0,4,0,0.0,36000.0,231.2986819,2,4.0,1,0,6.0,0.0,0,1,1,6,1,7,0,0,1,6.0,54.5,1,1,3.0,0,4.0,3.0,0.0,0,6.0,0,7,0
1100,0,48000.0,3.0,0,1,0,4,1,0,2.0,0,1,4,0,0.0,96000.0,650.867346,2,6.0,1,0,4.0,0.0,0,2,1,6,2,7,0,0,2,2.0,60.5,1,0,5.0,0,1.0,3.0,2.0,0,6.0,0,7,0
1101,0,15000.0,3.0,0,1,0,3,1,0,4.0,0,1,3,0,0.0,45000.0,575.7539503333334,3,6.0,1,0,8.0,0.0,0,3,1,8,2,7,0,0,1,6.0,66.0,0,1,5.0,0,7.0,3.0,6.0,0,6.0,0,7,0
1103,0,44000.0,2.0,0,1,0,5,1,0,2.0,0,1,4,0,0.0,132000.0,277.9288999,3,6.0,1,0,4.0,0.0,0,3,1,8,1,7,0,0,1,3.0,51.75,0,0,5.0,0,3.0,2.0,3.0,0,3.0,0,7,0
1104,0,25000.0,4.0,0,1,0,3,1,0,3.0,0,1,5,0,0.0,50000.0,324.31901975,2,5.0,1,0,6.0,0.0,0,2,1,6,1,7,0,0,2,5.0,57.0,1,1,4.0,0,3.0,3.0,5.0,0,5.0,0,7,0
1105,0,36000.0,4.0,0,0,0,3,1,0,4.0,0,1,3,0,0.0,36000.0,2058.453931,1,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,1,6.0,64.0,1,0,1.0,0,0.0,1.0,6.0,0,6.0,0,7,0
1106,0,60000.0,4.0,0,1,0,4,1,0,1.0,0,1,2,0,0.0,60000.0,1169.679998,1,6.0,1,0,7.0,1.0,0,2,1,6,2,7,0,0,2,6.0,57.5,1,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
1107,0,35000.0,3.0,0,2,0,4,1,0,1.0,0,1,1,0,0.0,70000.0,396.5459633,2,6.0,1,0,3.0,1.0,0,2,1,6,3,7,0,0,3,6.0,63.0,1,1,6.0,0,3.0,2.0,6.0,0,6.0,0,7,0
1108,0,35000.0,3.0,0,1,0,4,1,0,3.0,0,1,1,0,0.0,70000.0,458.41231425,2,6.0,0,0,7.0,0.0,0,0,1,9,2,7,0,0,2,6.0,43.33333333,0,1,5.0,2,5.0,0.0,6.0,0,6.0,0,7,0
1112,0,75000.0,1.0,0,1,0,5,1,1,2.0,0,1,3,0,0.0,150000.0,360.82788565,2,6.0,1,0,3.0,0.0,0,2,1,6,2,6,0,0,2,4.0,57.0,1,1,6.0,2,2.0,2.0,4.0,0,6.0,0,6,0
1114,0,72000.0,2.0,0,1,0,5,1,0,2.0,0,1,2,0,0.0,144000.0,326.5851016,2,6.0,0,0,5.0,0.0,1,0,1,1,1,7,0,0,1,5.0,27.0,0,1,5.0,2,4.0,0.0,5.0,0,6.0,0,7,0
1116,0,35000.0,4.0,0,1,0,4,1,0,2.0,0,1,3,0,0.0,70000.0,225.877373,2,6.0,1,0,5.0,0.0,0,1,1,10,1,7,0,0,1,6.0,54.0,0,1,4.0,2,3.0,3.0,6.0,0,6.0,0,7,0
1118,0,65000.0,4.0,0,1,0,5,1,0,3.0,0,1,2,0,0.0,130000.0,428.7023015,2,6.0,1,0,6.0,0.0,0,2,1,6,2,7,0,0,2,5.0,75.5,1,1,4.0,0,3.0,2.0,5.0,0,6.0,0,7,0
1119,0,27500.0,5.0,0,0,0,4,1,0,2.0,0,1,1,0,0.0,55000.0,371.59997455,2,6.0,1,0,1.0,0.0,0,1,1,10,1,7,0,0,1,6.0,68.0,0,1,2.0,0,1.0,3.0,6.0,0,6.0,0,7,0
1120,0,36000.0,1.0,0,0,0,4,1,0,3.0,0,0,1,0,0.0,72000.0,342.383314,2,6.0,1,0,0.0,0.0,0,2,1,6,1,7,0,0,1,6.0,84.0,1,1,2.0,0,1.0,3.0,6.0,0,6.0,0,7,0
1121,0,25000.0,1.0,0,1,0,4,1,1,2.0,0,1,3,0,0.0,100000.0,106.735077575,4,6.0,1,0,3.0,0.0,0,3,1,8,2,7,0,0,3,6.0,61.5,0,1,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
1124,0,40000.0,3.0,0,0,0,3,1,0,2.0,0,1,4,0,0.0,40000.0,612.3508482,1,6.0,1,0,6.0,0.0,0,2,1,8,1,7,0,0,1,4.0,55.25,0,0,4.0,0,5.0,3.0,6.0,0,6.0,0,7,0
1126,0,66666.66667,3.0,1,3,0,5,1,0,6.0,0,1,1,1,0.0,200000.0,2066.773657,3,4.0,0,0,5.0,1.0,0,0,1,2,1,7,0,1,2,4.0,26.33333333,0,1,6.0,2,5.0,0.0,4.0,0,6.0,0,7,0
1127,0,33333.33333,2.0,0,1,0,4,1,0,4.0,0,1,1,0,0.0,100000.0,343.18675866666666,3,6.0,0,0,4.0,0.0,1,0,1,1,1,7,0,0,1,6.0,42.0,0,0,5.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1128,0,25000.0,3.0,0,0,0,3,1,0,3.0,0,1,3,0,0.0,50000.0,423.35475,2,6.0,1,0,3.0,0.0,0,1,1,6,1,7,0,0,1,6.0,54.5,1,1,3.0,2,2.0,3.0,6.0,0,6.0,0,7,0
1134,1,37200.0,3.0,0,0,1,3,1,0,2.0,0,1,3,0,0.0,37200.0,301.2306458,1,1.0,1,0,6.0,0.0,0,1,1,5,2,7,0,0,2,1.0,66.0,0,0,4.0,0,3.0,3.0,1.0,0,1.0,0,7,0
1135,0,66666.66667,1.0,0,1,0,5,1,0,1.0,0,1,1,0,0.0,200000.0,124.51834893333334,3,6.0,1,0,3.0,0.0,0,2,1,8,1,7,0,0,1,6.0,54.66666667,0,0,5.0,0,3.0,0.0,6.0,0,6.0,0,7,0
1137,0,33000.0,2.0,0,1,0,5,1,0,3.0,0,1,1,0,0.0,132000.0,189.085926225,4,6.0,1,0,4.0,0.0,0,2,1,8,2,7,0,0,3,6.0,63.5,0,0,6.0,0,4.0,2.0,3.0,0,6.0,0,7,1
1138,0,45000.0,2.0,0,1,0,4,1,0,4.0,0,1,5,0,0.0,90000.0,605.115434,2,6.0,1,0,4.0,1.0,0,2,1,6,2,7,0,0,4,4.0,64.5,1,1,5.0,0,3.0,0.0,4.0,0,6.0,0,7,0
1139,1,38400.0,4.0,0,0,1,3,1,0,2.0,0,1,2,0,0.0,38400.0,760.1268454,1,6.0,1,0,8.0,0.0,0,1,1,5,1,7,0,0,1,6.0,59.0,0,0,5.0,0,5.0,2.0,6.0,0,6.0,0,7,0
1141,0,42000.0,4.0,0,1,0,4,1,0,2.0,0,1,1,0,0.0,84000.0,490.9327897,2,6.0,1,0,4.0,1.0,0,2,1,6,2,7,0,0,3,6.0,63.5,1,0,6.0,0,2.0,2.0,6.0,0,6.0,0,7,0
1142,0,16666.66667,3.0,0,0,0,3,1,0,3.0,0,1,1,0,0.0,50000.0,329.19576916666665,3,6.0,1,0,5.0,0.0,0,3,1,8,1,7,0,0,1,6.0,68.66666667,0,0,5.0,0,5.0,2.0,6.0,0,6.0,0,7,0
1143,0,40000.0,2.0,0,1,0,5,1,0,1.0,0,1,3,0,0.0,120000.0,338.424435,3,6.0,1,0,6.0,0.0,0,2,1,8,3,7,0,0,3,5.0,47.66666667,0,0,6.0,0,5.0,0.0,5.0,0,6.0,0,7,0
1144,0,13200.0,2.0,0,0,1,2,1,0,2.0,0,1,5,0,0.0,13200.0,937.6359331,1,2.0,0,1,4.0,0.0,0,0,1,0,1,7,0,0,2,2.0,47.0,0,0,5.0,0,2.0,3.0,2.0,0,2.0,0,7,0
1145,0,66000.0,2.0,0,1,0,5,1,1,4.0,0,1,1,0,0.0,198000.0,414.66923233333335,3,6.0,1,0,0.0,1.0,0,2,1,6,3,7,0,0,1,6.0,57.0,1,0,6.0,2,2.0,2.0,6.0,0,6.0,0,7,0
1146,0,40000.0,5.0,0,0,0,5,1,1,2.0,0,0,1,0,0.0,120000.0,155.67430666666667,3,6.0,1,0,2.0,0.0,0,2,1,8,2,7,0,0,2,4.0,53.0,0,0,2.0,0,2.0,3.0,4.0,0,6.0,0,7,0
1148,0,83333.33333,3.0,1,1,0,6,1,0,2.0,0,1,1,1,0.0,250000.0,394.82176699999997,3,6.0,0,0,3.0,0.0,0,0,1,2,1,7,0,1,1,6.0,36.33333333,0,0,5.0,2,3.0,2.0,6.0,0,6.0,0,7,0
1151,0,83333.33333,0.0,0,2,0,6,1,1,3.0,0,1,2,0,0.0,250000.0,392.49193433333335,3,6.0,0,0,4.0,1.0,1,0,1,1,1,7,0,0,3,6.0,42.5,0,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
1153,0,35000.0,3.0,0,1,0,4,1,0,2.0,0,1,1,0,0.0,70000.0,331.59080395,2,6.0,0,0,3.0,0.0,0,0,1,11,1,6,0,0,1,6.0,37.5,0,1,4.0,2,2.0,3.0,6.0,0,6.0,0,6,0
1155,1,30000.0,3.0,0,0,1,3,1,0,1.0,0,1,2,0,0.0,30000.0,685.0297582,1,1.0,1,0,2.0,0.0,0,1,1,5,1,7,0,0,0,3.0,76.0,0,0,4.0,0,0.0,3.0,2.0,0,1.0,0,7,0
1156,0,80400.0,3.0,0,1,0,4,1,0,3.0,0,1,1,0,0.0,80400.0,1118.106835,1,6.0,1,0,6.0,0.0,0,2,1,6,2,7,0,0,1,6.0,83.0,1,1,5.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1157,0,37200.0,1.0,0,1,1,3,1,0,3.0,0,1,2,0,0.0,37200.0,691.5439334,1,6.0,0,1,7.0,0.0,0,0,1,0,1,7,0,0,1,6.0,52.0,0,0,5.0,0,6.0,2.0,6.0,0,6.0,0,7,0
1161,1,24000.0,2.0,0,0,1,2,1,0,2.0,0,1,1,0,0.0,24000.0,777.4882409,1,6.0,1,0,5.0,0.0,0,1,1,5,1,7,0,0,1,6.0,73.0,0,0,5.0,0,7.0,0.0,6.0,0,6.0,0,7,0
1162,0,43333.33333,2.0,0,1,1,5,1,0,2.0,0,1,3,0,0.0,130000.0,80.60047196666666,3,3.0,0,1,6.0,0.0,0,0,1,0,1,3,0,0,1,3.0,43.0,0,0,4.0,2,4.0,3.0,3.0,0,3.0,0,3,0
1163,0,25000.0,3.0,0,1,0,3,0,0,3.0,0,1,2,0,0.0,50000.0,325.82643275,2,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,1,5.0,56.0,1,1,4.0,2,4.0,0.0,5.0,0,6.0,0,7,0
1164,0,60000.0,4.0,0,1,1,4,1,1,5.0,0,1,1,0,0.0,60000.0,695.9769599,1,6.0,0,1,2.0,0.0,0,0,1,0,1,7,0,0,1,6.0,53.0,0,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
1166,1,36000.0,3.0,0,0,1,3,1,0,2.0,0,1,4,0,0.0,36000.0,741.1768032,1,6.0,1,0,6.0,0.0,0,1,1,5,1,7,0,0,1,6.0,67.0,0,0,3.0,2,4.0,3.0,6.0,0,6.0,0,7,0
1167,0,33333.33333,0.0,1,1,0,4,1,0,4.0,0,1,1,1,0.0,100000.0,43.37181113333333,3,6.0,0,0,6.0,0.0,0,0,1,2,2,2,0,1,3,5.0,27.66666667,0,1,7.0,2,5.0,2.0,5.0,0,6.0,0,2,0
1169,0,92400.0,3.0,0,1,0,4,1,0,4.0,0,1,1,0,0.0,92400.0,1134.181804,1,6.0,1,0,7.0,0.0,0,2,1,6,1,7,0,0,1,6.0,59.0,1,1,5.0,0,6.0,0.0,6.0,0,6.0,0,7,0
1170,0,66666.66667,3.0,0,1,0,5,0,1,2.0,0,1,3,0,0.0,200000.0,206.9659494,3,3.0,1,0,6.0,1.0,0,2,1,8,3,2,0,0,1,3.0,54.66666667,0,0,6.0,2,3.0,2.0,3.0,0,3.0,0,2,0
1171,0,81600.0,4.0,0,1,0,5,1,0,1.0,0,1,4,0,0.0,163200.0,487.56640765,2,6.0,1,0,4.0,0.0,0,3,1,8,1,7,0,0,2,6.0,63.0,0,1,5.0,0,3.0,2.0,6.0,0,6.0,0,7,0
1172,0,80000.0,2.0,0,1,0,6,1,0,1.0,0,1,3,0,0.0,240000.0,299.22558566666663,3,5.0,0,0,6.0,0.0,1,0,1,1,2,7,0,0,2,5.0,31.5,0,1,6.0,2,5.0,0.0,5.0,0,5.0,0,7,0
1173,0,23333.33333,1.0,0,1,0,4,1,0,2.0,0,1,1,0,0.0,70000.0,297.46294873333335,3,6.0,0,0,5.0,0.0,0,0,1,9,2,7,0,0,3,6.0,41.33333333,0,1,5.0,2,5.0,2.0,2.0,0,6.0,0,7,0
1178,0,35000.0,4.0,0,0,0,4,1,0,2.0,0,1,1,0,0.0,70000.0,364.26341125,2,6.0,1,0,1.0,0.0,0,2,1,6,2,7,0,0,1,6.0,59.0,1,1,4.0,0,2.0,3.0,6.0,0,1.0,0,7,0
1179,1,60000.0,4.0,0,0,1,4,1,0,2.0,0,0,3,0,0.0,60000.0,784.3870759,1,5.0,1,0,6.0,0.0,0,1,1,5,1,7,0,0,1,5.0,78.0,0,0,6.0,0,5.0,2.0,5.0,0,5.0,0,7,0
1180,0,51000.0,3.0,0,1,0,5,1,0,2.0,0,1,3,0,0.0,102000.0,407.0406152,2,6.0,1,0,1.0,0.0,0,2,1,6,1,7,0,0,1,0.0,77.0,1,1,4.0,0,3.0,3.0,2.0,0,6.0,0,7,0
1181,1,88800.0,4.0,0,1,1,4,1,0,2.0,0,1,1,0,0.0,88800.0,663.9251085,1,6.0,1,0,7.0,0.0,0,1,1,5,1,7,0,0,1,6.0,65.0,0,1,5.0,0,6.0,0.0,6.0,0,6.0,0,7,0
1182,0,90000.0,2.0,0,1,1,4,1,0,1.0,0,1,2,0,0.0,90000.0,300.408108,1,6.0,0,1,4.0,0.0,0,0,1,0,1,7,0,0,1,6.0,37.0,0,0,3.0,2,3.0,3.0,6.0,0,6.0,0,7,0
1183,0,30000.0,3.0,0,1,0,4,1,0,2.0,0,1,3,0,0.0,60000.0,198.8166221,2,6.0,1,0,5.0,0.0,0,2,1,6,1,7,0,0,1,6.0,62.0,1,1,3.0,0,3.0,3.0,3.0,0,6.0,0,7,0
1185,0,26666.66667,3.0,0,1,0,4,1,0,4.0,0,1,4,0,0.0,80000.0,223.04287956666667,3,6.0,1,0,4.0,0.0,0,2,1,8,1,6,0,0,1,3.0,58.33333333,0,1,5.0,2,3.0,0.0,4.0,0,6.0,0,6,0
1186,0,25000.0,1.0,0,0,0,3,1,0,1.0,0,1,3,0,0.0,50000.0,196.42343895,2,6.0,1,0,1.0,0.0,0,2,1,6,1,7,0,0,1,6.0,86.0,1,1,3.0,0,2.0,3.0,6.0,0,6.0,0,7,0
1187,0,84900.0,4.0,0,1,0,4,1,0,3.0,0,1,1,0,0.0,84900.0,798.243213,1,6.0,1,0,6.0,0.0,0,2,1,6,2,7,0,0,3,6.0,72.0,1,1,5.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1188,0,10000.0,2.0,0,1,0,3,1,0,2.0,0,1,1,0,0.0,30000.0,75.30644840000001,3,6.0,1,0,3.0,0.0,0,1,1,8,1,3,0,0,1,6.0,46.66666667,0,0,4.0,0,2.0,2.0,6.0,0,6.0,0,3,0
1189,1,42000.0,0.0,0,0,1,3,1,0,1.0,0,0,3,0,0.0,42000.0,472.8027132,1,6.0,1,0,6.0,0.0,0,1,1,5,1,7,0,0,1,0.0,83.0,0,1,4.0,0,3.0,3.0,0.0,0,0.0,0,7,0
1190,0,69600.0,3.0,0,2,0,6,1,1,4.0,0,1,3,0,0.0,208800.0,485.95076,3,6.0,1,0,3.0,0.0,0,2,1,8,2,7,0,0,1,5.0,46.66666667,0,0,5.0,0,6.0,3.0,5.0,0,6.0,0,7,0
1191,0,42000.0,4.0,0,1,0,4,1,0,2.0,0,1,4,0,0.0,84000.0,497.4112427,2,2.0,1,0,8.0,0.0,0,1,1,10,3,7,0,0,3,6.0,42.5,0,0,5.0,0,5.0,2.0,6.0,0,6.0,0,7,0
1192,0,60000.0,3.0,0,2,0,5,1,0,3.0,0,1,5,0,0.0,120000.0,850.8090435,2,6.0,1,0,3.0,0.0,0,3,1,8,2,7,0,0,3,3.0,74.0,0,1,5.0,0,3.0,0.0,6.0,0,3.0,0,7,0
1193,0,66666.66667,2.0,0,1,0,5,1,1,4.0,0,1,5,0,0.0,200000.0,1613.0466223333333,3,3.0,1,0,7.0,1.0,0,2,1,8,1,7,0,0,2,3.0,45.33333333,0,1,6.0,2,5.0,2.0,3.0,0,3.0,0,7,0
1195,1,25000.0,3.0,0,0,1,2,1,0,3.0,0,1,3,0,0.0,25000.0,423.3469245,1,6.0,1,0,3.0,0.0,0,1,1,5,1,7,0,0,1,6.0,62.0,0,0,0.0,0,2.0,1.0,6.0,0,6.0,0,7,0
1196,0,13200.0,4.0,0,1,0,3,1,0,4.0,0,1,3,0,0.0,26400.0,1049.687123,2,2.0,1,0,7.0,0.0,0,2,1,6,2,7,0,0,2,6.0,70.5,1,0,4.0,0,7.0,2.0,3.0,0,6.0,0,7,0
1198,0,33333.33333,3.0,1,1,0,4,1,0,2.0,0,1,3,1,0.0,100000.0,371.0618733333333,3,6.0,1,0,4.0,0.0,0,1,1,2,2,7,0,1,3,5.0,40.33333333,0,0,6.0,2,3.0,0.0,5.0,0,6.0,0,7,0
1199,0,40000.0,4.0,1,1,0,5,1,0,3.0,0,1,4,1,0.0,120000.0,195.29216273333336,3,6.0,0,0,4.0,0.0,0,0,1,2,1,7,0,1,1,6.0,27.0,0,1,5.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1201,0,72000.0,4.0,0,1,0,4,1,0,4.0,0,1,1,0,0.0,72000.0,996.0538509,1,6.0,1,0,7.0,0.0,0,1,1,10,2,7,0,0,2,2.0,57.0,0,1,5.0,0,6.0,0.0,6.0,0,6.0,0,7,0
1203,0,26666.66667,3.0,0,1,0,4,1,0,2.0,0,1,3,0,0.0,80000.0,280.6135609333333,3,6.0,0,0,7.0,0.0,0,0,1,9,1,7,0,0,1,6.0,41.66666667,0,1,4.0,2,5.0,3.0,6.0,0,6.0,0,7,0
1204,0,37500.0,2.0,0,1,0,5,1,0,1.0,0,1,6,0,0.0,150000.0,217.189191275,4,6.0,1,0,4.0,0.0,0,3,1,8,3,7,0,0,1,6.0,60.75,0,0,5.0,0,2.0,3.0,6.0,0,6.0,0,7,1
1206,0,45000.0,5.0,1,1,0,4,1,0,0.0,0,1,1,0,0.0,90000.0,239.3738319,2,6.0,0,0,2.0,0.0,0,0,1,3,1,5,0,1,1,6.0,16.5,0,0,4.0,2,1.0,3.0,6.0,1,6.0,0,5,0
1208,0,20000.0,1.0,0,2,0,4,1,1,3.0,0,1,4,0,0.0,60000.0,424.47390466666667,3,3.0,0,0,5.0,0.0,0,0,1,9,2,7,0,0,2,3.0,42.0,0,1,5.0,0,3.0,2.0,3.0,0,6.0,0,7,0
