,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
1669,0,5000.0,2.0,0,0,0,1,0,0,2.0,0,0,2,0,1.0,10000.0,202.59591,2,6.0,1,0,8.0,0.0,0,3,0,8,1,7,0,0,0,6.0,76.33333333,0,0,5.0,1,7.0,1.0,6.0,0,6.0,0,7,1
1670,0,20000.0,2.0,0,0,1,2,1,0,2.0,0,1,1,0,1.0,20000.0,241.016832,1,6.0,0,1,8.0,0.0,0,0,0,0,1,7,0,0,1,5.0,24.0,0,1,4.0,1,7.0,0.0,5.0,0,6.0,0,7,1
1672,0,20000.0,5.0,0,1,0,3,1,0,2.0,0,1,1,0,1.0,40000.0,168.88396095,2,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,36.66666667,0,1,6.0,2,5.0,0.0,6.0,0,6.0,0,7,1
1676,0,5000.0,3.0,1,1,0,2,1,0,2.0,0,1,4,0,1.0,20000.0,166.32292185,4,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,2,1,6.0,21.28571429,0,0,5.0,1,7.0,0.0,5.0,0,6.0,1,7,1
1677,0,30000.0,1.0,0,0,0,4,0,0,2.0,0,1,1,0,1.0,60000.0,74.4936127,2,6.0,0,0,4.0,0.0,1,0,0,1,2,7,0,0,1,6.0,48.5,0,1,7.0,1,2.0,0.0,6.0,0,6.0,0,7,0
1681,0,30000.0,4.0,0,0,0,5,0,0,1.0,0,1,2,0,1.0,120000.0,59.128110825,4,6.0,0,0,2.0,0.0,0,0,0,9,1,7,0,0,0,6.0,35.5,0,1,6.0,2,3.0,0.0,6.0,0,6.0,0,7,0
1682,0,10000.0,1.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,10000.0,196.1943299,1,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,5.0,67.5,1,1,5.0,1,4.0,0.0,5.0,0,6.0,0,7,1
1683,0,5000.0,2.0,0,0,0,1,0,0,2.0,0,0,2,0,1.0,10000.0,161.11591875,2,6.0,1,0,5.0,0.0,0,2,0,7,1,7,0,0,0,6.0,50.75,0,0,4.0,1,5.0,1.0,6.0,0,6.0,1,7,1
1684,0,10000.0,0.0,0,0,0,2,1,0,0.0,0,1,2,0,1.0,20000.0,156.65849625,2,6.0,1,0,3.0,0.0,0,2,0,8,1,7,0,0,1,6.0,40.5,0,0,5.0,0,2.0,1.0,6.0,0,6.0,0,7,1
1685,0,10000.0,0.0,1,1,0,3,0,1,1.0,0,1,4,1,1.0,40000.0,134.3602835,4,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,2,2,6.0,24.0,0,1,5.0,2,2.0,0.0,6.0,0,6.0,0,7,1
1687,0,6666.666667,2.0,0,1,0,2,1,0,1.0,0,1,3,0,1.0,20000.0,197.22360916666665,3,6.0,0,0,2.0,0.0,0,0,0,9,1,7,0,0,0,6.0,36.25,0,1,7.0,0,3.0,2.0,6.0,0,6.0,0,7,1
1690,0,8333.333333,5.0,1,0,0,2,0,0,1.0,0,1,1,1,1.0,25000.0,46.717519333333335,3,6.0,0,0,2.0,0.0,0,0,0,2,1,7,0,2,0,6.0,27.25,0,0,5.0,0,1.0,1.0,6.0,0,6.0,0,7,1
1692,0,1200.0,1.0,1,1,0,1,0,0,4.0,0,1,5,0,1.0,6000.0,124.53751182,5,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,1,1,6.0,48.6,0,1,6.0,1,6.0,0.0,6.0,0,6.0,1,7,1
1693,0,2500.0,2.0,1,0,0,1,1,0,2.0,0,0,2,0,1.0,10000.0,122.137819375,4,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,2,1,6.0,40.85714286,0,0,6.0,0,7.0,3.0,6.0,0,6.0,1,7,1
1694,0,15000.0,2.0,0,0,0,3,1,0,4.0,0,0,5,0,1.0,30000.0,377.0167684,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,0,6.0,50.6,0,0,3.0,1,7.0,1.0,6.0,0,6.0,1,7,1
1695,0,1000.0,0.0,0,0,0,0,0,0,1.0,0,1,1,0,1.0,1000.0,128.0710709,1,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,80.5,1,0,6.0,0,8.0,3.0,6.0,0,6.0,0,7,1
1696,0,25000.0,5.0,0,0,0,3,0,0,4.0,0,0,4,0,1.0,50000.0,225.6042003,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,1,6.0,57.0,1,1,4.0,1,5.0,1.0,6.0,0,6.0,0,7,0
1699,0,5000.0,5.0,1,0,0,1,0,0,3.0,0,0,2,0,1.0,10000.0,236.60768975,2,6.0,1,0,7.0,0.0,0,1,0,7,1,7,0,4,0,6.0,27.375,0,1,4.0,1,4.0,1.0,6.0,0,6.0,1,7,1
1702,0,50000.0,4.0,0,0,1,3,0,0,2.0,0,1,2,0,1.0,50000.0,428.1118119,1,6.0,0,1,3.0,0.0,0,0,0,0,1,7,0,0,0,6.0,51.0,0,0,4.0,1,2.0,1.0,6.0,0,6.0,0,7,0
1703,0,50000.0,3.0,0,0,0,3,0,0,1.0,0,0,2,0,1.0,50000.0,102.1455167,1,6.0,0,0,3.0,0.0,0,0,0,9,1,7,0,0,0,6.0,33.0,0,0,6.0,1,4.0,0.0,6.0,0,6.0,0,7,0
1705,0,20000.0,2.0,0,0,0,4,0,0,3.0,0,1,3,0,1.0,60000.0,112.49994756666666,3,6.0,1,0,6.0,0.0,0,2,0,8,2,7,0,0,0,6.0,56.0,0,0,7.0,2,4.0,0.0,5.0,0,6.0,0,7,1
1706,0,30000.0,2.0,0,1,0,3,0,0,3.0,0,1,6,0,1.0,30000.0,416.5725013,1,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,38.5,0,1,7.0,2,8.0,0.0,6.0,0,6.0,0,7,0
1707,0,10000.0,1.0,0,0,0,2,0,0,2.0,0,1,4,0,1.0,20000.0,160.00215705,2,6.0,1,0,5.0,0.0,0,1,0,6,1,7,0,0,0,6.0,57.0,1,1,5.0,0,4.0,1.0,6.0,0,6.0,0,7,1
1708,0,13333.33333,5.0,1,0,0,3,0,1,1.0,0,1,2,0,1.0,40000.0,107.46325026666666,3,6.0,1,0,7.0,0.0,0,1,0,7,3,7,0,2,1,6.0,35.53846154,0,1,7.0,0,6.0,0.0,5.0,0,6.0,1,7,1
1709,0,5000.0,3.0,0,0,0,1,0,0,2.0,0,1,5,0,1.0,10000.0,126.4995,2,6.0,1,0,5.0,0.0,0,1,0,7,1,7,0,0,0,6.0,34.4,0,1,7.0,1,3.0,0.0,6.0,0,6.0,1,7,1
1711,0,3000.0,2.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,6000.0,122.9526067,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,4.0,67.5,1,1,4.0,1,3.0,1.0,5.0,0,6.0,0,7,1
1713,0,20000.0,0.0,0,1,0,3,1,0,2.0,0,0,2,0,1.0,40000.0,258.3155365,2,6.0,0,0,7.0,0.0,0,0,0,9,1,7,0,0,1,6.0,41.0,0,0,6.0,2,2.0,1.0,6.0,0,6.0,0,7,1
1714,0,3000.0,0.0,1,1,0,2,0,0,3.0,0,1,5,0,1.0,15000.0,133.741332,5,6.0,1,0,7.0,0.0,0,2,0,7,3,7,0,2,2,6.0,42.5,0,0,5.0,0,5.0,1.0,6.0,0,6.0,1,7,1
1715,0,70000.0,4.0,0,2,0,4,1,0,1.0,0,0,3,0,1.0,70000.0,481.0495893,1,6.0,0,0,7.0,0.0,0,0,0,9,2,7,0,0,1,6.0,35.25,0,0,6.0,2,5.0,1.0,6.0,0,6.0,0,7,0
1716,0,16666.66667,2.0,0,1,0,3,1,1,1.0,0,1,4,0,1.0,50000.0,150.98277606666667,3,6.0,0,0,4.0,0.0,0,0,0,9,2,7,0,0,0,5.0,41.33333333,0,0,5.0,2,2.0,0.0,5.0,0,6.0,0,7,1
1717,0,30000.0,3.0,0,0,0,4,0,0,1.0,0,2,5,0,1.0,60000.0,163.2127267,2,6.0,0,0,3.0,0.0,0,0,0,9,2,7,0,0,2,6.0,36.0,0,0,7.0,1,2.0,0.0,6.0,0,6.0,0,7,0
1719,0,666.6666667,4.0,0,0,0,0,0,0,2.0,0,1,4,0,1.0,2000.0,137.10203293333333,3,6.0,1,0,2.0,0.0,0,2,0,6,2,7,0,0,0,6.0,58.0,1,0,5.0,1,1.0,1.0,6.0,0,6.0,0,7,1
1720,0,5300.0,3.0,1,0,0,2,0,0,2.0,0,1,3,0,1.0,10600.0,91.09584195,2,6.0,1,0,8.0,0.0,0,2,0,4,1,7,1,1,0,2.0,50.66666667,0,1,5.0,1,6.0,3.0,6.0,0,6.0,0,7,1
1721,0,4000.0,2.0,0,0,0,1,1,0,1.0,0,1,2,0,1.0,8000.0,237.93245,2,6.0,1,0,8.0,0.0,0,3,0,8,1,7,0,0,0,6.0,62.0,0,1,6.0,1,7.0,0.0,6.0,0,6.0,0,7,1
1722,0,5714.285714,0.0,1,1,0,3,0,0,1.0,0,1,4,0,1.0,40000.0,51.17583344285714,7,5.0,0,0,5.0,0.0,0,0,0,7,3,7,0,2,2,3.0,28.71428571,0,1,5.0,1,2.0,1.0,3.0,0,3.0,1,7,1
1725,0,32500.0,2.0,1,1,0,5,0,1,1.0,0,1,1,0,1.0,130000.0,38.903997825,4,6.0,1,0,8.0,0.0,0,1,0,8,2,7,0,1,1,6.0,38.0,0,0,6.0,0,6.0,1.0,6.0,0,6.0,0,7,0
1726,0,1500.0,0.0,1,0,0,1,1,0,1.0,0,0,4,0,1.0,3000.0,258.6410804,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,1,6.0,39.75,0,0,5.0,1,6.0,1.0,6.0,0,6.0,1,7,1
1727,0,17500.0,3.0,1,0,0,3,0,0,2.0,0,1,1,0,1.0,35000.0,130.16301785,2,6.0,1,0,3.0,0.0,0,1,0,7,1,7,0,2,0,6.0,28.6,0,0,3.0,1,4.0,1.0,4.0,0,6.0,1,7,1
1728,0,2500.0,1.0,1,0,0,1,0,0,3.0,0,2,1,0,1.0,10000.0,43.9810785,4,6.0,1,0,8.0,0.0,0,2,0,8,2,7,0,2,0,3.0,35.5,0,0,3.0,1,7.0,1.0,0.0,0,6.0,0,7,1
1729,0,7500.0,2.0,1,0,0,2,0,0,4.0,0,0,2,0,1.0,15000.0,229.5601345,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,1,1,4.0,36.5,0,1,6.0,1,7.0,2.0,4.0,0,6.0,1,7,1
1730,0,50000.0,4.0,0,1,0,4,1,0,2.0,0,1,2,0,1.0,100000.0,63.02283155,2,5.0,1,0,7.0,1.0,0,2,0,8,3,1,0,0,1,5.0,54.0,0,1,5.0,2,5.0,0.0,5.0,0,5.0,0,1,0
1732,0,10000.0,2.0,1,0,0,3,1,0,1.0,0,0,2,1,1.0,30000.0,188.74459003333334,3,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,2,1,6.0,30.25,0,0,5.0,2,5.0,0.0,4.0,0,6.0,0,7,1
1733,0,26666.66667,4.0,0,0,0,4,0,0,3.0,0,1,4,0,1.0,80000.0,185.4337265,3,6.0,0,0,4.0,0.0,0,0,0,7,2,7,0,0,0,6.0,34.28571429,0,0,2.0,1,2.0,0.0,6.0,0,6.0,1,7,0
1734,0,2000.0,3.0,1,1,0,1,0,0,2.0,0,1,3,0,1.0,10000.0,89.55774646,5,6.0,1,0,5.0,0.0,0,1,0,7,1,7,0,2,0,6.0,35.2,0,1,3.0,1,2.0,1.0,6.0,0,6.0,1,7,1
1736,1,1000.0,5.0,0,0,1,0,0,0,2.0,0,1,2,0,1.0,1000.0,461.4488749,1,6.0,1,0,7.0,0.0,0,1,0,5,2,7,0,0,0,5.0,70.0,0,0,4.0,0,6.0,1.0,5.0,0,6.0,0,7,1
1737,0,8333.333333,2.0,0,1,0,3,0,0,1.0,1,1,4,0,1.0,50000.0,51.14854716666667,6,6.0,1,0,8.0,0.0,0,3,0,7,4,7,0,0,1,6.0,54.6,0,1,5.0,2,6.0,0.0,6.0,0,6.0,1,7,1
1738,0,14000.0,3.0,1,0,0,4,1,0,1.0,0,0,3,0,1.0,70000.0,125.3273268,5,6.0,1,0,7.0,0.0,0,1,0,7,1,7,0,1,0,6.0,36.0,0,0,5.0,2,5.0,1.0,6.0,0,6.0,1,7,1
1739,0,5000.0,1.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,73.43001145,2,6.0,1,0,4.0,0.0,0,1,0,10,1,7,0,0,0,6.0,63.0,0,0,5.0,1,3.0,1.0,6.0,0,6.0,0,7,1
1740,0,3000.0,1.0,1,0,0,2,0,0,1.0,0,1,1,1,1.0,12000.0,38.0532075,4,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,2,1,6.0,20.0,0,0,6.0,1,3.0,3.0,6.0,0,6.0,0,7,1
1742,0,500.0,1.0,0,0,0,0,0,0,2.0,0,1,1,0,1.0,1500.0,63.307183333333334,3,6.0,1,0,2.0,3.0,0,3,0,8,1,7,0,0,0,6.0,74.33333333,0,1,5.0,1,1.0,1.0,6.0,0,6.0,0,7,1
1743,0,13333.33333,3.0,1,0,0,3,0,0,2.0,0,1,1,0,1.0,40000.0,43.66450583333333,3,6.0,0,0,7.0,0.0,0,0,0,9,2,7,0,1,0,6.0,30.75,0,0,5.0,0,5.0,1.0,6.0,0,6.0,0,7,1
1744,0,3500.0,3.0,0,0,0,1,0,0,2.0,0,0,1,0,1.0,7000.0,133.14490995,2,6.0,1,0,7.0,0.0,0,2,0,6,1,7,0,0,0,6.0,66.5,1,1,3.0,1,5.0,1.0,0.0,0,6.0,0,7,1
1745,0,6666.666667,2.0,1,0,0,2,1,0,4.0,0,1,3,0,1.0,20000.0,240.64395906666667,3,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,1,0,6.0,28.6,0,0,7.0,0,4.0,2.0,6.0,0,6.0,1,7,1
1746,0,33333.33333,3.0,1,1,0,4,1,1,0.0,0,1,2,0,1.0,100000.0,47.523247133333335,3,6.0,0,0,3.0,0.0,0,0,0,7,1,3,0,2,0,6.0,26.71428571,0,1,6.0,2,3.0,1.0,6.0,0,6.0,1,3,0
1749,0,5000.0,1.0,0,0,0,1,0,0,1.0,0,1,2,0,1.0,10000.0,19.526723595,2,6.0,0,0,8.0,0.0,1,0,0,1,2,1,0,0,0,2.0,53.0,0,0,7.0,1,6.0,2.0,6.0,0,6.0,0,1,1
1750,0,17500.0,2.0,0,0,0,3,0,0,4.0,0,1,2,0,1.0,35000.0,204.7623572,2,6.0,0,0,4.0,0.0,0,0,0,9,2,7,0,0,0,6.0,42.0,0,1,4.0,2,3.0,1.0,6.0,0,6.0,0,7,1
1752,0,7500.0,3.0,1,0,0,3,1,0,1.0,0,1,4,0,1.0,30000.0,221.732288975,4,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,2,2,4.0,31.5,0,1,4.0,2,8.0,0.0,5.0,0,6.0,0,7,1
1754,0,2000.0,4.0,1,0,0,1,0,0,1.0,0,1,3,0,1.0,10000.0,54.85817356,5,6.0,1,0,5.0,0.0,0,3,0,7,1,7,0,1,1,6.0,45.57142857,0,0,4.0,0,2.0,1.0,6.0,0,6.0,1,7,1
1755,0,15000.0,2.0,0,0,0,3,0,0,1.0,0,1,1,0,1.0,30000.0,31.88118596,2,6.0,0,0,8.0,3.0,0,0,0,9,1,7,0,0,0,6.0,38.75,0,0,4.0,0,7.0,1.0,6.0,0,6.0,0,7,1
1756,0,700.0,5.0,0,0,0,0,0,0,2.0,0,0,3,0,1.0,1400.0,196.2473405,2,6.0,1,0,1.0,0.0,0,2,0,6,1,7,0,0,0,6.0,76.0,1,1,4.0,0,0.0,1.0,6.0,0,6.0,0,7,1
1760,0,14285.71429,3.0,1,2,0,4,2,1,1.0,1,1,5,0,1.0,100000.0,104.7668115142857,7,6.0,0,0,5.0,1.0,0,0,0,7,2,7,0,3,3,6.0,23.42857143,0,1,6.0,2,5.0,0.0,6.0,0,6.0,1,7,1
1771,0,28333.33333,1.0,1,2,0,4,2,0,0.0,0,1,4,0,1.0,85000.0,252.2907637333333,3,5.0,1,0,7.0,0.0,0,2,0,7,4,7,0,1,2,5.0,45.8,0,0,2.0,2,6.0,0.0,5.0,0,6.0,1,7,0
1774,0,6666.666667,0.0,1,0,0,3,0,0,4.0,0,1,1,0,1.0,40000.0,73.37501138333333,6,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,39.66666667,0,0,1.0,1,8.0,1.0,6.0,0,6.0,1,7,1
1775,0,7500.0,4.0,0,2,0,3,1,0,0.0,0,1,5,0,1.0,30000.0,120.98214785,4,6.0,1,0,8.0,0.0,0,2,0,8,2,7,0,0,0,6.0,71.66666667,0,1,5.0,0,6.0,1.0,6.0,0,6.0,0,7,1
1780,0,50000.0,1.0,0,1,0,4,1,1,2.0,0,1,2,0,1.0,100000.0,347.9452052,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,1,5.0,62.5,1,1,4.0,0,6.0,0.0,6.0,0,6.0,0,7,0
1783,0,17500.0,2.0,1,0,0,4,1,0,1.0,0,1,4,1,1.0,70000.0,161.0424263,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,33.5,0,0,7.0,0,7.0,0.0,5.0,0,6.0,0,7,1
1797,0,33333.33333,2.0,0,1,0,4,1,0,3.0,0,1,5,0,1.0,100000.0,360.8022486666667,3,6.0,1,0,5.0,0.0,0,1,0,8,2,7,0,0,1,4.0,49.66666667,0,0,4.0,2,4.0,3.0,1.0,0,6.0,0,7,0
1801,0,10000.0,1.0,0,1,0,2,0,0,3.0,0,1,4,0,1.0,20000.0,147.9632566,2,6.0,0,0,7.0,0.0,0,0,0,7,1,7,0,0,0,6.0,35.2,0,0,5.0,0,6.0,1.0,6.0,0,6.0,1,7,1
1808,0,25000.0,4.0,1,1,0,3,0,0,2.0,0,1,2,0,1.0,50000.0,258.81239295,2,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,1,0,6.0,41.4,0,1,0.0,0,7.0,1.0,2.0,0,6.0,1,7,0
1810,0,10000.0,3.0,1,1,0,3,1,1,3.0,0,1,4,1,1.0,30000.0,343.4334093333334,3,6.0,0,0,8.0,0.0,0,0,0,2,3,7,0,1,0,6.0,29.66666667,0,1,4.0,1,7.0,1.0,6.0,0,6.0,0,7,1
1815,0,30000.0,5.0,1,0,0,4,1,0,2.0,0,0,2,1,1.0,60000.0,270.36827545,2,6.0,0,0,2.0,0.0,0,0,0,2,1,7,0,1,1,6.0,29.75,0,0,6.0,0,2.0,0.0,6.0,0,6.0,0,7,0
1817,0,30000.0,2.0,1,1,0,4,1,1,2.0,0,1,4,0,1.0,60000.0,300.8605326,2,6.0,0,0,6.0,0.0,0,0,0,3,1,7,0,1,2,6.0,23.0,0,0,7.0,2,5.0,0.0,6.0,1,6.0,0,7,0
1823,0,10000.0,3.0,0,0,0,3,1,0,4.0,0,1,4,0,1.0,40000.0,240.149932575,4,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,34.66666667,0,0,7.0,0,6.0,1.0,6.0,0,6.0,0,7,1
1825,0,1200.0,3.0,1,0,0,0,0,0,1.0,0,0,2,0,1.0,2400.0,133.1793602,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,0.0,39.4,0,0,3.0,0,8.0,1.0,0.0,0,6.0,1,7,1
1833,0,33333.33333,5.0,0,0,0,4,1,0,1.0,1,1,14,0,1.0,100000.0,369.9597946666667,3,5.0,0,0,8.0,1.0,0,0,0,9,2,7,0,0,0,5.0,36.0,0,0,5.0,2,8.0,0.0,5.0,0,6.0,0,7,0
1836,0,20000.0,3.0,0,2,0,4,1,1,2.0,0,1,4,0,1.0,80000.0,180.060763575,4,5.0,1,0,6.0,0.0,0,1,0,8,2,7,0,0,4,5.0,39.25,0,1,7.0,2,5.0,0.0,5.0,0,5.0,0,7,1
1839,0,36000.0,1.0,0,0,0,3,1,1,1.0,0,1,1,0,1.0,36000.0,13.47473028,1,6.0,1,0,5.0,0.0,0,1,0,7,1,0,0,0,1,6.0,43.0,0,0,7.0,0,3.0,0.0,6.0,0,6.0,1,0,0
1840,0,6666.666667,3.0,1,1,0,3,0,0,2.0,0,1,3,0,1.0,40000.0,91.38890878333332,6,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,2,1,6.0,34.0,0,0,4.0,2,8.0,1.0,6.0,0,6.0,1,7,1
1842,0,56000.0,2.0,1,1,0,5,1,1,1.0,0,1,4,1,1.0,112000.0,333.8505784,2,3.0,0,0,7.0,0.0,0,0,0,2,1,7,0,1,1,3.0,32.66666667,0,0,4.0,2,6.0,2.0,4.0,0,6.0,0,7,0
1843,0,2666.666667,4.0,0,0,0,1,0,0,3.0,0,0,5,0,1.0,8000.0,91.67889050000001,3,6.0,1,0,8.0,0.0,0,2,0,6,2,7,0,0,0,6.0,57.0,1,0,4.0,1,7.0,1.0,6.0,0,6.0,0,7,1
1844,0,250.0,5.0,0,0,0,0,0,0,2.0,0,0,1,0,1.0,500.0,143.0617825,2,6.0,1,0,7.0,0.0,0,2,0,6,1,7,0,0,0,6.0,72.5,1,1,6.0,0,5.0,1.0,6.0,0,6.0,0,7,1
1852,0,23333.33333,3.0,1,2,0,4,1,1,0.0,0,1,4,1,1.0,70000.0,160.7078985,3,6.0,0,0,8.0,1.0,0,0,0,2,1,7,0,2,3,6.0,18.0,0,1,7.0,2,7.0,0.0,6.0,0,6.0,0,7,0
1855,0,20000.0,5.0,1,1,0,4,1,0,2.0,0,1,2,1,1.0,80000.0,184.11164215,4,6.0,0,0,6.0,0.0,0,0,0,2,1,7,0,2,0,6.0,27.25,0,1,6.0,2,5.0,0.0,6.0,0,6.0,0,7,1
1857,0,20000.0,3.0,1,1,0,4,1,0,2.0,0,1,3,1,1.0,80000.0,133.6370851,4,6.0,0,0,6.0,0.0,0,0,0,2,2,7,0,2,1,6.0,25.75,0,1,6.0,2,6.0,0.0,6.0,0,6.0,0,7,1
1858,0,16666.66667,5.0,1,1,0,3,1,0,4.0,0,0,2,0,1.0,50000.0,549.519259,3,6.0,1,0,1.0,0.0,0,1,0,3,2,7,0,1,1,6.0,44.66666667,0,0,6.0,0,1.0,0.0,6.0,1,6.0,0,7,1
1859,0,15000.0,1.0,0,0,0,3,0,0,2.0,0,0,1,0,1.0,30000.0,71.63440375,2,6.0,1,0,7.0,0.0,0,1,0,6,1,7,0,0,0,2.0,53.5,1,1,5.0,0,5.0,0.0,4.0,0,6.0,0,7,1
1860,0,18000.0,3.0,0,0,0,4,0,1,2.0,0,0,5,0,1.0,72000.0,202.2617635,4,6.0,0,0,4.0,0.0,0,0,0,9,1,7,0,0,0,6.0,40.25,0,1,6.0,0,3.0,1.0,6.0,0,6.0,0,7,1
1865,0,25000.0,2.0,0,1,0,4,0,0,1.0,0,0,2,0,1.0,100000.0,44.377397,4,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,0,6.0,44.5,0,1,7.0,1,3.0,0.0,6.0,0,6.0,0,7,0
1866,0,16666.66667,2.0,1,0,0,4,0,1,4.0,0,1,1,0,1.0,100000.0,82.35398998333334,6,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,4.0,40.66666667,0,1,6.0,1,5.0,0.0,4.0,0,6.0,1,7,1
1867,0,7500.0,3.0,1,0,0,3,0,0,3.0,0,0,3,1,1.0,30000.0,93.920335725,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,23.25,0,0,6.0,2,6.0,1.0,5.0,0,6.0,0,7,1
1869,0,2500.0,4.0,0,0,0,1,1,0,1.0,0,0,4,0,1.0,10000.0,156.133076975,4,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,49.0,0,1,6.0,2,8.0,1.0,6.0,0,6.0,0,7,1
1871,0,20000.0,5.0,1,0,0,4,0,0,3.0,0,1,3,0,1.0,80000.0,180.229934925,4,5.0,1,0,8.0,0.0,0,1,0,4,1,7,1,3,0,5.0,24.5,0,0,7.0,0,6.0,0.0,5.0,0,5.0,0,7,1
1874,0,2500.0,3.0,0,1,0,1,1,0,2.0,0,1,2,0,1.0,10000.0,259.104278,4,3.0,0,0,8.0,1.0,0,0,0,9,1,7,0,0,2,3.0,32.25,0,0,6.0,0,8.0,0.0,3.0,0,3.0,0,7,1
1875,0,3000.0,0.0,1,0,0,1,1,0,1.0,0,0,3,0,1.0,6000.0,154.56920595,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,4,0,6.0,29.2,0,1,5.0,2,8.0,0.0,6.0,0,6.0,1,7,1
1877,0,4000.0,3.0,0,0,0,2,0,0,4.0,0,0,1,0,1.0,20000.0,41.85880462,5,6.0,1,0,5.0,0.0,0,2,0,8,1,3,0,0,0,5.0,56.66666667,0,1,5.0,2,4.0,0.0,5.0,0,6.0,0,3,1
1879,0,10000.0,1.0,1,0,0,3,0,0,4.0,0,0,2,0,1.0,40000.0,136.959796575,4,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,1,0,6.0,44.0,0,0,6.0,1,6.0,0.0,6.0,0,6.0,0,7,1
1882,0,12500.0,1.0,0,0,0,2,0,0,2.0,0,0,3,0,1.0,25000.0,128.390888,2,6.0,1,0,6.0,0.0,0,1,0,6,2,7,0,0,2,6.0,53.0,1,1,5.0,0,3.0,0.0,6.0,0,6.0,0,7,1
1883,0,20000.0,2.0,1,1,0,4,0,0,3.0,0,1,1,0,1.0,100000.0,159.40012592,5,6.0,0,0,6.0,0.0,0,0,0,7,2,7,0,2,1,6.0,23.2,0,1,6.0,2,4.0,0.0,3.0,0,6.0,1,7,1
1885,0,26666.66667,0.0,1,1,0,4,1,1,1.0,0,0,3,1,1.0,80000.0,105.56142743333334,3,6.0,0,0,7.0,0.0,0,0,0,2,1,7,0,2,1,5.0,15.0,0,1,6.0,2,6.0,0.0,5.0,0,6.0,0,7,0
1889,0,4000.0,3.0,0,0,0,2,0,0,3.0,0,0,1,0,1.0,20000.0,51.31789572,5,5.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,0,5.0,53.6,0,0,6.0,0,8.0,0.0,5.0,0,5.0,1,7,1
1890,0,0.0,1.0,1,0,0,0,1,0,2.0,0,0,1,0,1.0,0.0,138.41307826666667,3,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,1,1,6.0,33.2,0,1,5.0,0,5.0,0.0,5.0,0,6.0,1,7,1
1891,0,15000.0,1.0,1,1,0,4,1,0,1.0,0,0,5,0,1.0,60000.0,156.003560525,4,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,1,2,6.0,32.8,0,0,7.0,1,7.0,1.0,6.0,0,6.0,1,7,1
1892,0,10000.0,4.0,1,0,0,3,1,0,1.0,0,1,2,0,1.0,50000.0,103.28480053999999,5,6.0,1,0,1.0,0.0,0,2,0,7,1,7,0,2,0,6.0,43.14285714,0,0,6.0,0,0.0,0.0,5.0,0,6.0,1,7,1
