,Unnamed: 0.1,index,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,perCapitaHouseholdEmission,perCapitaCookingEmission,perCapitaRefrigerationEmission,perCapitaLaundryEmission,perCapitaTVEmission,perCapitaPCEmission,perCapitaLighteningEmission,perCapitaHeatingEmission,perCapitaWaterheaterEmission,perCapitaACEmission,perCapitaVehicleEmission,TotalEmission,CookingEmission,RefrigerationEmission,LaundryEmission,TVEmission,PCEmission,LighteningEmission,HeatingEmission,WaterheaterEmission,ACEmission,VehicleEmission,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren
2760,2760,2760,2761,12863,27.6,0,5,6000,21800,1,3,2,1,0,1,0,2.5,999999,999999,999999,0,0,0,999999,1,3,6,6,6,6,4,6,7,3,4,4,4,999999,2,999999,999999,999999,999999,999999,999999,95.69028356,44.8505876,5.401640022,31.3057472,13.4167488,,0.715559936,,,,,478.4514178,224.252938,27.00820011,156.528736,67.083744,,3.57779968,,,,,7,0,0,0,0,0,0,0,0,1,2,1,1,1
2761,2761,2761,2762,12867,38.33333333,1,6,3000,35000,1,3,2,0,0,1,0,999999,5.5,2.5,1,0,0,0,4,1,0,6,6,6,0,7,8,7,3,4,999999,3,999999,999999,0,2,999999,6,999999,999999,191.3820502,185.2276123,2.084690712,,3.3541872,,0.715559936,,,,,1148.292301,1111.365674,12.50814427,,20.1251232,,4.293359616,,,,,7,0,0,0,0,0,0,0,0,1,0,2,1,0
2762,2762,2762,2763,12871,58.5,1,2,70000,24500,0,3,1,1,0,1,0,2.5,2.5,2.5,1,1,1,0,5,1,0,6,6,6,6,4,6,7,2,4,4,2,999999,3,2,3,999999,3,2,1,548.07525,6.7083744,13.50410006,7.37184,22.361248,,5.00891955,39.807936,442.7514,10.561432,,1096.1505,13.4167488,27.00820011,14.74368,44.722496,,10.0178391,79.615872,885.5028,21.122864,,6,0,0,0,1,0,0,0,0,0,0,1,1,0
2763,2763,2763,2764,12872,32,0,4,20000,3900,1,3,2,0,0,1,0,2.5,2.5,999999,999999,0,0,0,999999,0,0,6,6,6,6,999999,999999,7,2,2,999999,3,999999,3,3,999999,999999,999999,999999,999999,187.4518864,183.4573468,1.250814428,,0.06037537,,2.68334976,,,,,749.8075454,733.8293872,5.00325771,,0.241501478,,10.73339904,,,,,3,0,0,0,0,0,1,0,0,0,2,1,1,1
2764,2764,2764,2765,12874,76,0,1,0,2620,1,3,1,0,0,1,0,999999,999999,2.5,999999,0,0,0,4,1,3,999999,6,6,6,7,7,7,3,999999,999999,2,999999,999999,999999,3,999999,999999,999999,999999,233.6326487,219.14256,,,13.4167488,,1.073339904,,,,,233.6326487,219.14256,,,13.4167488,,1.073339904,,,,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
2765,2765,2765,2766,12880,47.5,1,2,50000,25000,1,3,5,1,0,2,1,999999,999999,12.5,999999,1,0,0,6,1,0,4,6,6,6,8,8,6,3,4,1,2,0,999999,999999,1,999999,999999,1,999999,542.6126215,524.695704,5.00325771,,7.187544,2.395848,1.53334272,,1.796925,,,1085.225243,1049.391408,10.00651542,,14.375088,4.791696,3.06668544,,3.59385,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2766,2766,2766,2767,12885,80.5,0,2,24000,20000,0,3,2,1,0,1,0,2.5,999999,2.5,999999,1,0,0,6,1,0,6,6,6,6,4,5,7,1,4,1,1,999999,3,999999,1,999999,999999,0,999999,99.9135598,84.92484,8.102460035,,,,2.862239744,,4.02402,,,199.8271196,169.84968,16.20492007,,,,5.724479488,,8.04804,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
2767,2767,2767,2768,12887,36,0,3,100000,81000,0,3,4,1,1,2,2,2.5,999999,5.5,3,2,4,1,6,0,0,5,5,6,6,4,5,7,1,4,2,3,4,3,999999,2,999999,5,1,4,552.97182,128.7924747,8.63363645,0.414428463,0.836310675,9.745777253,2.742979755,72.90423953,63.7273,32.27567329,232.899,1658.91546,386.377424,25.90090935,1.243285389,2.508932026,29.23733176,8.228939264,218.7127186,191.1819,96.82701988,698.697,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,2768,2768,2769,12890,37.33333333,0,3,9999998,2000,1,3,2,0,0,1,0,2.5,999999,999999,999999,0,0,0,6,3,0,6,6,6,6,3,5,7,1,4,999999,3,999999,3,999999,999999,999999,999999,999999,999999,136.2643745,125.4727413,9.00273337,,,,1.78889984,,,,,408.7931236,376.418224,27.00820011,,,,5.36669952,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,2769,2769,2770,12895,47.75,1,4,60000,7500,1,3,3,2,0,2,1,2.5,999999,999999,1,1,0,0,4,3,0,5,999999,999999,999999,4,7,7,2,999999,5,999999,1,3,999999,999999,999999,3,3,999999,158.3424199,106.700495,,,,,1.34167488,,50.30025,,,633.3696795,426.80198,,,,,5.36669952,,201.201,,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2770,2770,2770,2771,12898,80.5,1,2,3000,3000,1,3,2,0,0,0,0,999999,2.5,999999,999999,0,0,0,2,1,0,5,0,6,6,8,8,7,2,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,999999,550.90312,549.11422,,,,,1.78889984,,,,,1101.80624,1098.22844,,,,,3.57779968,,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
2771,2771,2771,2772,12899,20.2,0,5,150000,6200,1,3,2,2,0,1,0,12.5,999999,2.5,999999,1,0,0,4,1,0,4,6,4,4,8,8,7,4,4,2,5,999999,1,999999,1,999999,999999,2,999999,909.2070516,876.57024,2.160656008,,,,3.649355674,,26.8268,,,4546.035258,4382.8512,10.80328004,,,,18.24677837,,134.134,,,7,0,0,0,0,0,0,0,0,1,3,1,1,1
2772,2772,2772,2773,12900,55.66666667,1,3,18000,23000,1,3,4,0,0,1,0,2.5,999999,5.5,999999,0,0,0,6,1,0,4,4,4,4,5,8,7,3,999999,999999,5,999999,2,999999,4,999999,999999,999999,999999,580.4239603,576.8461607,,,,,3.57779968,,,,,1741.271881,1730.538482,,,,,10.73339904,,,,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2773,2773,2773,2774,12901,21.66666667,0,3,50000,45000,1,3,1,1,0,1,0,2.5,999999,999999,1,0,0,0,5,1,0,6,6,6,6,2,4,5,2,4,3,2,999999,5,999999,999999,999999,3,999999,999999,287.9998506,263.36128,3.33550514,0.086090805,0.117130347,,3.407428267,17.692416,,,,863.9995517,790.08384,10.00651542,0.258272414,0.35139104,,10.2222848,53.077248,,,,3,0,0,0,0,0,1,0,0,0,2,0,0,1
2774,2774,2774,2775,12905,45,0,3,3000,9999998,1,3,1,0,0,1,0,2.5,999999,2.5,999999,0,0,0,999999,1,0,4,999999,6,6,8,8,7,2,999999,999999,2,999999,3,999999,1,999999,999999,999999,999999,38.43191983,36.52376,,,,,1.908159829,,,,,115.2957595,109.57128,,,,,5.724479488,,,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
2775,2775,2775,2776,12906,29,0,4,30000,9999998,1,3,5,1,0,1,0,2.5,999999,2.5,999999,0,0,0,6,1,0,6,6,6,6,5,8,7,4,4,3,4,999999,3,999999,4,999999,999999,999999,999999,598.4661938,593.976474,2.70082001,,,,1.78889984,,,,,2393.864775,2375.905896,10.80328004,,,,7.15559936,,,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2776,2776,2776,2777,12907,45.25,1,4,50000,5300,1,3,1,0,0,1,0,999999,2.5,999999,1,0,0,0,4,1,999999,6,6,6,6,5,6,7,1,999999,999999,1,999999,999999,2,999999,999999,8,999999,999999,20.83342352,18.26188,,,1.6770936,,0.89444992,,,,,83.33369408,73.04752,,,6.7083744,,3.57779968,,,,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2777,2777,2777,2778,12908,26.66666667,0,6,200000,89000,1,3,4,1,0,2,0,999999,999999,5.5,2,1,2,0,6,0,0,6,6,6,6,2,3,7,1,4,3,2,999999,999999,999999,3,999999,4,3,8,144.5280652,34.94921733,2.250683342,0.140875862,7.8264368,,0.715559936,9.25093647,4.828824,84.56553145,,867.1683912,209.695304,13.50410005,0.845255174,46.9586208,,4.293359616,55.50561882,28.972944,507.3931887,,7,0,0,0,0,0,0,0,0,1,2,1,1,1
2778,2778,2778,2779,12914,17.66666667,1,3,140000,40000,1,3,3,1,0,1,0,8.5,999999,2.5,999999,2,0,1,6,0,0,6,6,6,6,5,7,7,3,4,4,2,999999,3,999999,1,999999,999999,2,999999,528.644523,208.896688,6.30191336,67.083744,14.90749867,,12.64155887,,100.6278,,118.18532,1585.933569,626.690064,18.90574008,201.251232,44.722496,,37.92467661,,301.8834,,354.55596,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2779,2779,2779,2780,12919,44.2,0,5,2000,9999998,1,3,1,0,0,0,0,999999,999999,2.5,999999,0,0,0,3,1,3,6,6,6,6,6,7,7,2,999999,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,58.58112798,58.438016,,,,,0.143111987,,,,,292.9056399,292.19008,,,,,0.715559936,,,,,7,0,0,0,0,0,0,0,0,1,0,2,1,0
2780,2780,2780,2781,12921,35,1,3,30000,20500,1,3,2,1,0,1,1,999999,999999,5.5,999999,1,2,0,6,1,1,4,4,4,4,5,6,7,2,4,3,3,2,999999,999999,3,1,999999,1,3,193.8838284,109.5674944,9.00273337,2.395848,13.4167488,2.385199787,1.431119872,44.9539642,10.73072,,,581.6514853,328.7024832,27.00820011,7.187544,40.2502464,7.15559936,4.293359616,134.8618926,32.19216,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,2781,2781,2782,12924,37.8,0,5,0,1160,1,3,1,0,0,1,0,2.5,999999,999999,999999,0,0,0,4,1,0,6,6,6,6,8,8,7,3,999999,999999,2,999999,3,999999,999999,999999,999999,999999,999999,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,1,1,1,1,1
2782,2782,2782,2783,12926,53.6,0,5,3000,9999998,1,3,1,0,0,0,0,999999,999999,2.5,999999,0,0,0,3,1,3,6,6,6,6,6,7,7,2,999999,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,22.05736798,21.914256,,,,,0.143111987,,,,,110.2868399,109.57128,,,,,0.715559936,,,,,7,0,0,0,0,0,0,0,0,1,0,2,1,0
2783,2783,2783,2784,12929,50,1,1,40000,22500,1,3,1,1,0,1,1,5.5,2.5,999999,999999,1,0,0,5,3,0,6,6,6,6,8,8,7,3,4,3,4,0,3,3,999999,999999,999999,3,999999,179.6776922,73.04752,10.80328004,0.120750739,67.083744,1.78889984,26.8334976,,,,,179.6776922,73.04752,10.80328004,0.120750739,67.083744,1.78889984,26.8334976,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2784,2784,2784,2785,12935,31,0,3,80000,31000,0,3,6,1,0,1,1,2.5,999999,2.5,999999,1,1,0,5,0,0,6,5,6,6,4,6,7,1,4,2,2,5,3,999999,3,999999,999999,0,4,285.6905087,76.97949653,9.00273337,0.024597373,4.4722496,29.81499733,2.146679808,,147.5838,15.66595467,,857.0715261,230.9384896,27.00820011,0.073792118,13.4167488,89.444992,6.440039424,,442.7514,46.997864,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2785,2785,2785,2786,12936,66.5,0,2,65000,70000,0,3,1,1,0,1,1,5.5,999999,2.5,1,1,1,0,5,2,0,6,6,6,6,7,8,7,2,4,2,4,0,4,999999,4,999999,3,2,3,392.840542,197.52096,5.40164002,0.6634656,33.541872,2.795156,18.78344832,,134.134,,,785.6810839,395.04192,10.80328004,1.3269312,67.083744,5.590312,37.56689664,,268.268,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
2786,2786,2786,2787,12945,38.5,1,6,20000,20000,1,3,2,1,0,1,0,2.5,999999,999999,999999,0,0,0,2,1,3,6,6,6,6,4,7,7,2,999999,3,0,999999,1,999999,999999,999999,999999,999999,999999,4.397712107,2.981499733,,,1.1180624,,0.298149973,,,,,26.38627264,17.8889984,,,6.7083744,,1.78889984,,,,,7,0,0,0,0,0,0,0,0,1,1,2,1,1
2787,2787,2787,2788,12951,40.25,0,4,30000,4800,1,3,1,0,0,1,0,999999,2.5,999999,1,0,0,0,6,1,0,6,6,6,6,5,2,7,1,3,999999,2,999999,999999,2,999999,999999,3,999999,999999,24.26157412,10.43536,1.751140198,,11.180624,,0.89444992,,,,,97.04629647,41.74144,7.004560793,,44.722496,,3.57779968,,,,,8,0,0,0,0,0,0,0,0,0,1,1,1,1
2788,2788,2788,2789,12964,37.33333333,0,3,8000,4500,1,3,3,1,0,1,0,8.5,2.5,999999,999999,1,0,0,6,0,0,6,6,6,6,3,4,7,2,2,2,2,999999,3,2,999999,999999,999999,2,999999,447.2788503,365.7966313,1.800546674,11.180624,4.4722496,,13.71489877,,50.3139,,,1341.836551,1097.389894,5.401640022,33.541872,13.4167488,,41.14469632,,150.9417,,,4,0,0,0,0,0,0,0,1,0,1,1,1,1
2789,2789,2789,2790,12968,30,1,3,50000,2500,1,3,3,1,0,1,0,12.5,999999,5.5,999999,1,0,0,6,0,0,6,6,6,6,3,4,7,2,4,2,3,999999,3,999999,3,999999,999999,3,999999,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2790,2790,2790,2791,12972,18.66666667,0,3,200000,135440,0,5,5,1,1,1,1,5.5,2.5,2.5,999999,1,3,0,4,3,0,6,5,5,4,7,8,7,3,4,3,2,1,3,3,3,999999,999999,0,4,629.010971,84.99022933,5.165337207,,,,9.302279167,,221.3757,308.1774253,,1887.032913,254.970688,15.49601162,,,,27.9068375,,664.1271,924.5322758,,3,0,0,0,0,0,1,0,0,0,2,0,0,1
2791,2791,2791,2792,12983,36.66666667,1,3,1000000,800000,0,5,2,1,0,1,1,5.5,999999,5.5,999999,1,3,1,5,2,0,6,4,6,6,6,999999,7,1,4,2,1,1,4,999999,4,999999,999999,1,5,661.6445483,34.34780533,4.501366683,18.63437333,2.2361248,1.192599893,14.31119872,,163.982,422.4390797,,1984.933645,103.043416,13.50410005,55.90312,6.7083744,3.57779968,42.93359616,,491.946,1267.317239,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2792,2792,2792,2793,12985,44,1,2,60000,29000,0,5,3,1,0,1,1,2.5,999999,2.5,999999,1,1,0,3,0,1,6,6,6,6,2,4,5,1,2,2,2,2,3,999999,3,999999,999999,2,6,998.135387,104.040664,2.700820011,0.67083744,0.19166784,0.09583392,2.30001408,,702.78,185.3555497,,1996.270774,208.081328,5.401640022,1.34167488,0.38333568,0.19166784,4.60002816,,1405.56,370.7110993,,10,0,0,0,0,0,0,0,0,0,0,1,1,0
2793,2793,2793,2794,12986,40.5,1,4,9999998,9999998,1,5,1,1,0,2,1,8.5,999999,999999,999999,1,0,0,5,1,0,5,6,6,6,3,8,7,2,999999,2,3,2,3,999999,999999,999999,999999,2,999999,16.45667296,2.2361248,,,,,9.39172416,,4.828824,,,65.82669184,8.9444992,,,,,37.56689664,,19.315296,,,8,0,0,0,0,0,0,0,0,0,1,2,1,1
2794,2794,2794,2795,12990,54,1,6,3000000,150000,0,5,4,1,0,2,3,2.5,999999,999999,999999,1,1,1,6,0,0,3,3,3,3,999999,999999,7,0,1,1,1,3,4,999999,999999,999999,999999,1,4,860.8133303,11.1804056,0.5837134,,3.3541872,7.304674347,1.490749867,,245.973,,590.9266,5164.879982,67.0824336,3.502280397,,20.1251232,43.82804608,8.9444992,,1475.838,,3545.5596,7,0,0,0,0,0,0,0,0,1,0,2,1,0
2795,2795,2795,2796,12995,50.5,0,4,9999999,9999998,0,5,3,1,0,1,0,5.5,999999,5.5,999999,1,2,0,5,999999,1,6,6,6,6,0,0,7,1,4,3,0,999999,5,999999,4,999999,999999,2,6,931.3296398,50.5913408,3.63037874,0.211313794,0.033541872,,16.10009856,,737.919,122.843966,,3725.318559,202.3653632,14.52151496,0.845255174,0.134167488,,64.40039424,,2951.676,491.375864,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2796,2796,2796,2797,12996,60.33333333,1,3,8000,9999999,0,5,1,1,0,1,0,2.5,999999,2.5,999999,1,1,0,5,0,0,6,6,6,6,8,8,7,1,4,2,3,999999,3,999999,2,999999,999999,0,4,287.4560372,102.052496,4.501366683,,,,2.027419819,,147.5838,31.29095467,,862.3681115,306.157488,13.50410005,,,,6.082259456,,442.7514,93.872864,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2797,2797,2797,2798,13001,26,0,1,90000,95500,1,5,3,1,0,1,1,999999,999999,8.5,999999,1,1,1,6,0,0,6,6,6,6,3,4,7,1,4,1,0,0,999999,999999,3,999999,999999,1,7,1040.354054,3.759552,12.39680929,0.036896059,0.122986864,1.78889984,7.513379328,,491.946,522.7895307,,1040.354054,3.759552,12.39680929,0.036896059,0.122986864,1.78889984,7.513379328,,491.946,522.7895307,,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2798,2798,2798,2799,13014,24.5,0,2,600000,60000,1,5,3,0,0,0,1,2.5,999999,2.5,999999,0,1,0,7,0,0,6,6,6,6,999999,999999,4,1,4,999999,999999,3,3,999999,2,999999,999999,999999,4,23.94230908,13.7361952,5.40164002,,,3.06668544,1.737788416,,,,,47.88461816,27.4723904,10.80328004,,,6.13337088,3.475576832,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,2799,2799,2800,13015,53.5,0,4,80000,8100,0,5,3,1,0,1,1,8.5,999999,5.5,999999,1,2,0,999999,0,0,6,6,6,6,6,8,7,1,4,2,4,3,4,999999,4,999999,999999,1,2,503.3763373,109.040386,2.70082001,13.97578,,8.385468,17.44177344,,332.06355,19.76855975,,2013.505349,436.161544,10.80328004,55.90312,,33.541872,69.76709376,,1328.2542,79.074239,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2800,2800,2800,2801,13019,50,0,2,70000,47180,0,5,3,1,0,1,1,5.5,999999,2.5,999999,1,2,0,1,1,0,4,4,6,6,0,1,7,2,4,2,2,2,4,999999,2,999999,999999,1,7,815.886232,226.46624,6.254072135,0.33541872,0.268334976,0.134167488,18.24677837,,442.7514,121.4298203,,1631.772464,452.93248,12.50814427,0.67083744,0.536669952,0.268334976,36.49355674,,885.5028,242.8596405,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2801,2801,2801,2802,13020,39.4,0,5,9999999,9999998,0,5,5,1,0,1,2,999999,999999,2.5,999999,1,2,1,999999,0,0,6,6,6,6,999999,999999,7,1,4,2,3,2,999999,999999,3,999999,999999,1,5,172.1979994,67.36967328,2.70082001,0.187834483,8.05004928,8.9444992,0.214667981,,,84.73045516,,860.9899969,336.8483664,13.50410005,0.939172416,40.2502464,44.722496,1.073339904,,,423.6522758,,7,0,0,0,0,0,0,0,0,1,2,1,1,1
2802,2802,2802,2803,13022,41.75,1,4,9999999,9999998,1,5,1,1,0,1,0,999999,5.5,999999,999999,0,2,0,999999,1,0,6,6,6,6,3,6,7,2,4,2,3,999999,999999,3,999999,999999,999999,999999,2,17.45137606,5.19899016,2.70082001,0.06037537,,,5.36669952,,,4.124491,,69.80550424,20.79596064,10.80328004,0.241501478,,,21.46679808,,,16.497964,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
2803,2803,2803,2804,13023,43,1,3,9999999,61200,0,5,4,1,0,1,1,2.5,2.5,2.5,999999,1,2,0,4,0,1,3,3,6,6,3,4,6,2,4,2,2,4,4,1,0,999999,999999,3,6,200.9109132,99.4315888,4.501366683,0.268334976,0.092000563,0.19166784,3.117796864,,28.972944,64.3352135,,602.7327397,298.2947664,13.50410005,0.805004928,0.27600169,0.57500352,9.353390592,,86.918832,193.0056405,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,2804,2804,2805,13046,40.5,1,4,9999999,9999998,0,5,4,0,0,1,1,2.5,999999,2.5,999999,1,0,0,3,1,0,1,6,6,6,3,4,7,1,4,999999,3,1,4,999999,3,999999,999999,1,999999,197.9423631,78.4959812,6.254072138,,,,2.504459775,,110.68785,,,791.7694525,313.9839248,25.01628855,,,,10.0178391,,442.7514,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
2805,2805,2805,2806,13060,81,0,1,9999998,700,0,5,2,1,0,1,1,999999,999999,5.5,1,1,1,0,1,2,0,6,6,6,6,3,4,7,2,4,2,1,999999,999999,999999,2,999999,1,1,1,209.5875288,77.1463056,14.52151496,0.352189656,13.4167488,,2.862239744,17.692416,67.067,16.529114,,209.5875288,77.1463056,14.52151496,0.352189656,13.4167488,,2.862239744,17.692416,67.067,16.529114,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
2806,2806,2806,2807,13064,40.4,1,5,100000,80000,0,5,1,1,0,0,0,2.5,999999,2.5,999999,0,0,0,999999,0,0,6,6,6,6,5,5,7,1,4,2,999999,999999,3,999999,3,999999,999999,999999,999999,5.570426882,2.079596064,2.160656008,0.042166925,,,1.288007885,,,,,27.85213441,10.39798032,10.80328004,0.210834624,,,6.440039424,,,,,7,0,0,0,0,0,0,0,0,1,0,2,1,0
2807,2807,2807,2808,13077,32.33333333,1,3,500000,250000,0,5,6,1,1,1,3,8.5,999999,12.5,999999,1,3,1,5,2,0,6,6,6,6,5,5,7,3,4,3,0,5,3,999999,3,999999,999999,1,8,1011.852792,31.0654136,,,,,16.10009856,,491.946,,472.74128,3035.558376,93.1962408,,,,,48.30029568,,1475.838,,1418.22384,2,0,0,0,0,0,0,1,0,0,1,0,0,1
2808,2808,2808,2809,13088,17,1,4,216000,70400,1,5,1,1,0,1,1,2.5,999999,999999,999999,1,1,0,999999,0,0,6,6,6,6,6,8,7,1,4,2,3,3,2,999999,999999,999999,999999,0,5,194.4506574,38.269686,3.376025013,,,8.385468,0.89444992,,122.9865,20.5385285,,777.8026297,153.078744,13.50410005,,,33.541872,3.57779968,,491.946,82.154114,,2,0,0,0,0,0,0,1,0,0,2,0,0,1
2809,2809,2809,2810,13096,37,1,6,60000,9999998,1,5,3,1,0,1,1,999999,999999,999999,999999,1,0,0,5,0,1,6,6,6,6,1,6,7,1,4,1,2,0,3,999999,999999,999999,999999,1,999999,272.401948,51.026248,,,,,,,221.3757,,,1634.411688,306.157488,,,,,,,1328.2542,,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
2810,2810,2810,2811,13098,37.8,1,5,200000,64500,1,5,1,1,0,1,2,999999,999999,25,999999,1,3,0,3,0,0,6,6,6,6,8,8,7,5,4,4,2,5,999999,999999,2,999999,999999,2,8,520.2813966,11.1491562,2.160656008,0.147584237,0.029516847,0.078711593,2.862239744,,3.8630592,499.9904728,,2601.406983,55.745781,10.80328004,0.737921184,0.147584237,0.393557965,14.31119872,,19.315296,2499.952364,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
2811,2811,2811,2812,13099,35.5,0,8,18000,14150,1,5,5,1,0,1,0,5.5,999999,2.5,999999,1,0,0,6,3,0,3,3,6,6,3,8,7,1,4,1,0,999999,2,999999,2,999999,999999,1,999999,158.270452,38.58414105,3.127036069,3.99308,,,1.878344833,,110.68785,,,1266.163616,308.6731284,25.01628855,31.94464,,,15.02675866,,885.5028,,,7,0,0,0,0,0,0,0,0,1,3,2,1,1
2812,2812,2812,2813,13118,34,1,5,70000,30000,0,5,2,1,0,1,0,2.5,999999,5.5,999999,1,3,0,5,0,0,6,6,6,6,7,8,7,2,4,2,2,999999,3,999999,3,999999,999999,0,1,249.4670624,62.1519392,3.099202324,,,,1.932011827,,132.82542,49.45848898,,1247.335312,310.759696,15.49601162,,,,9.660059136,,664.1271,247.2924449,,7,0,0,0,0,0,0,0,0,1,0,0,0,0
2813,2813,2813,2814,13126,40.33333333,1,3,100000,16000,0,5,3,1,0,1,1,2.5,999999,5.5,999999,1,1,0,999999,0,0,6,6,6,6,2,3,7,2,999999,4,1,2,3,999999,2,999999,999999,1,4,103.7997475,19.59221333,,,,2.385199787,2.742979755,,13.4134,65.66595467,,311.3992426,58.77664,,,,7.15559936,8.228939264,,40.2402,196.997864,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,2814,2814,2815,13130,40.33333333,1,3,70000,18000,0,5,3,1,0,1,1,2.5,999999,2.5,999999,1,0,0,1,2,1,4,4,6,6,3,3,6,1,4,2,3,3,3,999999,2,999999,999999,2,999999,862.0276247,96.4180672,4.501366683,0.115000704,0.138000845,0.115000704,1.737788416,,759.0024,,,2586.082874,289.2542016,13.50410005,0.345002112,0.414002534,0.345002112,5.213365248,,2277.0072,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
2815,2815,2815,2816,13137,36,0,3,100000,6000,0,5,2,1,0,2,1,8.5,999999,12.5,999999,1,2,0,5,0,0,6,6,6,6,2,5,7,3,3,3,2,3,3,999999,3,999999,999999,3,7,230.179339,59.133984,2.520765344,0.052708656,0.147584237,0.039355796,16.10009856,,45.28251,106.9023324,,690.5380171,177.401952,7.562296031,0.158125968,0.44275271,0.118067389,48.30029568,,135.84753,320.7069973,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
2816,2816,2816,2817,13145,51.25,1,4,80000,9200,0,5,4,1,0,2,1,2.5,999999,8.5,999999,1,3,1,2,2,1,5,4,6,999999,4,4,7,1,3,4,0,0,2,999999,2,999999,999999,2,2,93.1918244,22.6407636,2.169441626,,,0.015373358,2.146679808,,,66.219566,,372.7672976,90.5630544,8.677766505,,,0.061493432,8.586719232,,,264.878264,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
2817,2817,2817,2818,13152,45,1,4,100000,185200,0,5,4,1,0,2,1,999999,999999,2.5,999999,1,3,0,5,3,0,6,6,6,6,6,8,7,2,4,1,2,3,999999,999999,3,999999,999999,1,1,529.4842933,162.953938,5.401640023,0.46074,,8.385468,0.268334976,,332.06355,19.95062225,,2117.937173,651.815752,21.60656009,1.84296,,33.541872,1.073339904,,1328.2542,79.802489,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,2818,2818,2819,13160,69,0,1,19200,4400,1,5,1,0,0,1,0,2.5,2.5,999999,999999,1,0,0,5,3,0,3,5,6,5,5,7,7,2,2,999999,1,999999,3,2,999999,999999,999999,1,999999,24.75547533,6.93198688,6.003909252,,,,8.9444992,,2.87508,,,24.75547533,6.93198688,6.003909252,,,,8.9444992,,2.87508,,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
2819,2819,2819,2820,13162,65.5,1,2,140000,55000,0,5,5,2,0,2,1,999999,999999,17.5,1,1,3,0,5,2,0,6,6,6,6,3,5,7,3,4,2,1,1,999999,999999,4,999999,0,1,1,384.8149627,262.3394592,5.40164002,0.61493432,10.0625616,5.590312,13.4167488,6.634656,33.5335,47.22115075,,769.6299254,524.6789184,10.80328004,1.22986864,20.1251232,11.180624,26.8334976,13.269312,67.067,94.4423015,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
