id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
6307,4,0,0,0,0,0,0,0,1,0,2,2,1,1,4
6310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6313,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6317,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6318,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6319,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6328,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
6333,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6337,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6341,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6343,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6345,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6351,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6352,7,0,0,0,0,0,0,0,0,1,0,0,0,0,4
6365,7,0,0,0,0,0,0,0,0,1,0,0,0,0,4
6366,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6368,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6370,7,0,0,0,0,0,0,0,0,1,3,2,1,1,4
6377,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6380,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
6383,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6387,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6392,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6395,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6396,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
6397,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6399,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6409,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6417,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6419,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6420,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6428,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6433,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6437,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6443,7,0,0,0,0,0,0,0,0,1,2,1,1,1,4
6445,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6449,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6451,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6453,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6455,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6458,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
6461,7,0,0,0,0,0,0,0,0,1,1,1,1,1,4
6470,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6473,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6476,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6478,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6480,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
6484,9,0,0,0,0,0,0,0,0,0,1,0,0,1,4
6486,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6490,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
6492,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6496,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6499,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6502,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
6513,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6514,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6516,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6522,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6526,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6529,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6539,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6545,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6546,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6547,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6549,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6556,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6562,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
6573,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6576,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
6578,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6583,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6587,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6589,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
6591,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6599,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6606,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6612,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6619,7,0,0,0,0,0,0,0,0,1,0,4,1,0,4
6627,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6629,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6630,7,0,0,0,0,0,0,0,0,1,1,0,0,1,4
6631,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6635,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6636,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6637,7,0,0,0,0,0,0,0,0,1,2,3,1,1,4
6640,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6649,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6659,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6661,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6662,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6676,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6684,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6691,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6692,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6695,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6702,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6703,7,0,0,0,0,0,0,0,0,1,2,0,0,1,4
6709,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6712,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6717,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6719,7,0,0,0,0,0,0,0,0,1,1,1,1,1,4
6728,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6729,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6731,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6736,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6737,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6741,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6746,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6755,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
6756,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6767,8,0,0,0,0,0,0,0,0,0,1,3,1,1,4
6770,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6775,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6776,8,0,0,0,0,0,0,0,0,0,1,2,1,1,4
6782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6783,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6784,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6787,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6791,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6794,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6799,7,0,0,0,0,0,0,0,0,1,0,1,1,0,4
6801,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6803,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
6805,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6815,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6820,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6834,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6838,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
6841,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
6856,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6866,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6869,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6873,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6874,7,0,0,0,0,0,0,0,0,1,1,0,0,1,4
6884,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6885,4,0,0,0,0,0,0,0,1,0,1,1,1,1,4
6897,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6912,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6919,7,0,0,0,0,0,0,0,0,1,1,1,1,1,4
6924,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6930,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6936,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6940,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6941,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6956,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6957,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
6961,3,0,0,0,0,0,1,0,0,0,2,0,0,1,4
6962,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
6964,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
6966,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6969,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6974,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6977,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6979,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6981,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6985,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
6988,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6989,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6992,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
6999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7003,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7005,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7009,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7013,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7016,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7017,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7021,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7028,7,0,0,0,0,0,0,0,0,1,1,0,0,1,4
7031,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7045,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7046,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7054,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7062,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7071,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
7077,7,0,0,0,0,0,0,0,0,1,0,3,1,0,4
7087,6,0,0,0,1,0,0,0,0,0,1,1,1,1,4
7102,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7108,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
7109,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7112,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7119,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7127,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7131,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7135,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7140,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7142,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7144,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7145,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7146,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7147,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7149,3,0,0,0,0,0,1,0,0,0,2,0,0,1,4
7152,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7162,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7165,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7172,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7178,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7183,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
7191,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7193,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7198,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7205,9,0,0,0,0,0,0,0,0,0,1,0,0,1,4
7213,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7214,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7222,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7234,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7249,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7279,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7281,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7286,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7293,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
7295,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7299,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7302,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7316,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
7318,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7319,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7330,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7332,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
7340,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7346,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7349,8,0,0,0,0,0,0,0,0,0,1,2,1,1,4
7355,7,0,0,0,0,0,0,0,0,1,0,1,1,0,4
7357,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7361,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7370,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7373,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7378,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
7382,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7404,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7417,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7419,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7425,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7434,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7438,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
7440,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7452,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7454,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7459,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7460,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7470,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7482,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
7496,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7498,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7503,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7512,2,0,0,0,0,0,0,1,0,0,1,1,1,1,4
7515,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7527,7,0,0,0,0,0,0,0,0,1,0,6,1,0,4
7538,7,0,0,0,0,0,0,0,0,1,0,3,1,0,4
7539,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7541,8,0,0,0,0,0,0,0,0,0,0,4,1,0,4
7546,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7547,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7549,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
7555,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7557,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
7589,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7592,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
7600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7601,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7611,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
7617,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7619,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7625,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7631,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
7644,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7646,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7651,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7672,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7679,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7689,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7690,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7702,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7707,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7709,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
7710,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7715,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7730,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7736,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7740,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7746,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7747,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7751,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7753,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7758,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7761,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7762,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
7765,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
7774,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7776,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7777,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7789,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7794,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7804,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7806,7,0,0,0,0,0,0,0,0,1,2,0,0,1,4
7807,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7810,7,0,0,0,0,0,0,0,0,1,2,2,1,1,4
7814,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7819,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7832,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7842,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
7847,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
7852,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
7865,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7867,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
7876,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7880,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7901,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7903,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7905,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7906,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7908,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
7916,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7919,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7920,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
7929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7940,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
7951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7962,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
7963,7,0,0,0,0,0,0,0,0,1,0,1,1,0,4
7972,7,0,0,0,0,0,0,0,0,1,3,2,1,1,4
7980,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
7995,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
8005,7,0,0,0,0,0,0,0,0,1,1,0,0,1,4
8012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8020,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
8028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8030,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
8045,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
8049,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
8053,7,0,0,0,0,0,0,0,0,1,3,1,1,1,3
8063,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3
8067,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8074,10,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8077,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
8079,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8080,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8082,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8087,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8092,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8094,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8095,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8100,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8104,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8105,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8112,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3
8116,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8118,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
8121,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8128,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8130,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8131,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8132,9,0,0,0,0,0,0,0,0,0,1,0,0,1,3
8135,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8141,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8143,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8145,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8149,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8153,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8158,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
8159,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8161,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8163,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8164,4,0,0,0,0,0,0,0,1,0,1,2,1,1,3
8171,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8183,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8184,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8187,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3
8194,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8195,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8199,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8200,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8202,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8203,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8206,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8209,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8210,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8214,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8216,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8217,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8218,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8219,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8221,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
8226,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
8229,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8234,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8240,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
8261,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8269,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8271,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8274,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8277,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8280,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8285,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
8286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8289,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8294,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8295,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8298,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8302,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8303,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
