Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
945,4722,黑龙江省,哈尔滨市,双城市,-1,56,1,0,4,0,2,0,3,2,0,7,-99,1,-99,0,103092.7732,1,1500,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
946,4733,黑龙江省,哈尔滨市,双城市,-1,68,2,0,4,2,3,1,5,1,0,1,6000,2,5000,7,3000,4,-99,2.5,24.375,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,40,1000,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,1,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
947,4736,黑龙江省,哈尔滨市,双城市,1,54,2,1,4,1,3,-99,2,3,2,4,60000,3,23500,7,20000,2,850,2.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
948,4738,黑龙江省,哈尔滨市,道外区,1,67,2,1,4,1,-99,-99,4,5,0,3,40000,2,20000,7,20000,1,-99,3,52.5,1,0.429,37.5,-99,1,1,-99,60,-99,0,5.5,80,3000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
949,4741,黑龙江省,哈尔滨市,延寿县,-1,72,2,0,4,6,-99,-99,4,4,1,3,30000,1,40000,7,30000,2,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
950,4742,黑龙江省,哈尔滨市,延寿县,1,41,2,0,4,1,-99,-99,4,4,2,4,100000,2,24000,7,50000,2,600,2.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,60,1800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
951,4746,黑龙江省,七台河市,勃利县,1,34,2,0,4,3,5,5,2,4,1,4,75000,3,14100,7,25000,4,1200,2,24.375,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,-99,6,7.5,1500,1,0.5,2,6,0,1,1,1,0,0,0,0,1,0,Qitaihe,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
952,4756,黑龙江省,哈尔滨市,双城市,-1,61,2,1,4,1,3,3,4,4,0,2,24000,2,10000,7,12000,4,400,1.607,24.375,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,80,1000,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
953,4772,黑龙江省,七台河市,勃利县,1,47,2,0,4,1,-99,-99,1,4,2,2,15000,2,14950,7,7500,4,1200,1.5,28.125,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,1,0,0,0,0,1,1,Qitaihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
954,4775,黑龙江省,哈尔滨市,延寿县,-1,60,2,0,4,1,2,1,2,2,2,1,10000,2,51000,7,5000,1,-99,3,22.5,1,0.429,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
955,4779,黑龙江省,哈尔滨市,延寿县,1,50,3,0,4,1,5,1,1,4,2,3,50000,2,29200,7,25000,2,150,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
956,4780,黑龙江省,七台河市,勃利县,1,34,2,0,5,1,-99,5,1,5,0,3,50000,4,50000,7,12500,3,-99,2.286,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.75,-99,6,-99,1,3.25,0,0,0,1,1,0,1,0,0,0,0,0,Qitaihe,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1
957,4785,黑龙江省,黑河市,逊克县,-1,57,2,1,4,1,-99,2,2,2,2,1,10000,2,9680,7,5000,3,-99,2.667,20,1,2,15,1,1,-99,-99,-99,-99,0,5.5,80,1200,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Heihe,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
958,4788,黑龙江省,黑河市,逊克县,1,43,2,0,8,1,-99,5,4,2,0,0,0,1,12300,3,0,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
959,4790,黑龙江省,黑河市,逊克县,1,30,2,0,5,1,2,-99,2,4,0,1,10000,4,9000,4,2500,3,1416.667,1.81,32.5,1,1,37.5,2,1,-99,-99,-99,-99,0,6,60,2100,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
960,4797,黑龙江省,黑河市,逊克县,1,49,1,1,4,1,2,-99,1,4,2,2,20000,3,21000,7,6666.666667,2,-99,1.928,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Heihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961,4805,黑龙江省,哈尔滨市,双城市,1,60,2,1,4,2,-99,3,4,4,0,3,50000,3,4000,7,16666.66667,2,850,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
962,4808,黑龙江省,哈尔滨市,延寿县,-1,62,2,0,4,2,-99,1,5,4,0,0,0,1,4290,3,0,2,150,1.214,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
963,4812,黑龙江省,哈尔滨市,延寿县,-1,42,2,0,4,5,-99,-99,4,4,1,3,30000,2,17500,7,15000,1,-99,2,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,1,3.5,105,3000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
964,4815,黑龙江省,哈尔滨市,道外区,1,54,1,1,4,1,3,3,2,4,0,3,35000,2,51200,7,17500,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,25,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
965,4816,黑龙江省,哈尔滨市,双城市,-1,63,2,1,4,2,-99,2,4,5,2,3,30000,2,6000,7,15000,2,600,2,45,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
966,4817,黑龙江省,哈尔滨市,道外区,-1,56,2,1,4,2,2,-99,3,4,0,7,-99,1,55000,7,9999999,5,683.333,1.464,15,1,0.857,22.5,1,1,-99,-99,-99,-99,0,5.5,80,3000,1,2.75,11,6.5,11400,1,2.25,0,11,0,0,0,0,0,1,0,0,0,0,Harbin,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
967,4821,黑龙江省,哈尔滨市,双城市,-1,57,1,1,4,3,-99,2,4,4,0,1,10000,1,6000,7,10000,2,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
968,4826,黑龙江省,哈尔滨市,双城市,-1,18,3,0,4,1,3,2,2,5,2,3,40000,4,30000,7,10000,1,150,1,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1
969,4827,黑龙江省,哈尔滨市,双城市,-1,40,1,0,4,1,1,5,1,4,2,2,20000,5,20000,7,4000,2,850,2,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
970,4829,黑龙江省,哈尔滨市,双城市,-1,32,2,1,5,2,2,3,4,5,0,3,50000,3,40000,7,16666.66667,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
971,4831,黑龙江省,七台河市,勃利县,-1,50,2,1,4,1,-99,3,4,3,2,1,10000,1,20000,7,10000,4,925,2,101.25,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Qitaihe,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
972,4832,黑龙江省,哈尔滨市,道外区,-1,32,2,1,5,1,-99,2,4,4,2,5,150000,3,220000,7,50000,7,816.667,1.275,26.25,2,1,360,1,2,3.5,2666.667,210,1,0,6,105,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
973,4833,黑龙江省,哈尔滨市,双城市,-1,33,2,0,4,1,-99,-99,4,4,2,4,60000,5,40000,7,12000,3,-99,2,20,1,0.429,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
974,4838,黑龙江省,哈尔滨市,道外区,1,44,2,1,5,3,-99,2,4,5,2,6,250000,2,70000,7,125000,6,-99,1.357,18.75,1,0.857,22.5,2,1,-99,-99,-99,-99,0,5.5,80,1600,1,2.25,7,6,3000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
975,4856,黑龙江省,哈尔滨市,道外区,-1,63,1,1,4,1,2,-99,1,3,0,2,23000,1,20000,7,23000,2,1500,1.714,52.5,1,0.429,90,-99,1,-99,-99,-99,-99,0,5.5,40,1450,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
976,4859,黑龙江省,黑河市,逊克县,-1,42,2,0,4,1,2,-99,4,4,1,2,20000,3,22500,7,6666.666667,4,850,1.072,31.875,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Heihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
977,4861,黑龙江省,七台河市,勃利县,1,40,1,1,4,1,-99,3,4,3,0,1,5000,3,21970,7,1666.666667,2,-99,2,225,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Qitaihe,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
978,4869,黑龙江省,七台河市,勃利县,1,48,2,0,4,2,-99,-99,3,3,1,0,0,3,80000,7,0,8,1175,2.258,20.625,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,-99,-99,6,1400,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
979,4871,黑龙江省,哈尔滨市,道外区,1,58,3,1,5,6,5,2,5,5,0,2,24000,4,24000,6,6000,4,1200,0.83,46.875,1,0.429,37.5,2,1,-99,-99,-99,-99,0,5.5,105,3200,1,2.25,-99,6.5,6000,1,0.75,0,0,0,0,1,0,0,1,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
980,4873,黑龙江省,七台河市,勃利县,1,57,2,1,4,1,5,2,5,5,0,2,11000,2,20358,7,5500,3,1500,2,30,1,1,15,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Qitaihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
981,4876,黑龙江省,七台河市,勃利县,-1,32,2,1,6,1,5,-99,5,5,2,2,20000,3,12000,7,6666.666667,2,1375,2,26.25,1,0.429,22.5,1,1,-99,-99,-99,-99,0,6,80,2590,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qitaihe,0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1
982,4880,黑龙江省,哈尔滨市,道外区,1,48,0,1,4,1,-99,5,2,4,0,1,10000,3,7000,7,3333.333333,1,850,3,-99,1,2,37.5,-99,1,-99,-99,-99,-99,0,6,25,800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
983,4904,黑龙江省,哈尔滨市,延寿县,-1,22,2,0,4,1,2,1,3,3,1,4,70000,3,150000,7,23333.33333,1,-99,1,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,1,4.5,60,5000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
984,4908,黑龙江省,哈尔滨市,延寿县,1,49,2,0,4,1,-99,-99,4,4,0,2,20000,2,14000,7,10000,1,-99,3,52.5,1,0.429,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
985,4918,黑龙江省,哈尔滨市,双城市,1,47,3,0,4,1,-99,-99,4,4,1,5,150000,5,17444,7,30000,2,1250,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
986,4929,黑龙江省,哈尔滨市,双城市,1,46,2,0,4,1,3,3,2,2,1,2,20000,2,13400,7,10000,2,600,1.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
987,4936,黑龙江省,七台河市,勃利县,1,47,2,0,4,2,-99,2,4,4,2,3,30000,3,12475,7,10000,2,600,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,1.25,7,6.5,4000,1,0.75,0,9,0,1,1,0,1,0,0,0,0,1,Qitaihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
988,4949,黑龙江省,七台河市,勃利县,-1,44,2,0,4,1,-99,2,3,5,0,0,0,2,20000,7,0,2,1500,3,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,1,1,0,0,0,0,1,0,Qitaihe,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
989,4951,黑龙江省,哈尔滨市,双城市,-1,32,2,0,4,2,3,3,3,4,0,4,70000,3,70000,0,23333.33333,3,600,1.476,42.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Harbin,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1
990,4952,黑龙江省,哈尔滨市,双城市,-1,42,3,0,4,1,-99,-99,4,4,1,3,30000,4,20000,7,7500,4,500,1.525,31.875,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
991,4958,黑龙江省,哈尔滨市,道外区,1,26,1,1,5,4,3,-99,2,3,0,3,50000,3,-99,7,16666.66667,1,-99,3,52.5,1,0.857,52.5,2,1,1,-99,90,-99,0,5.5,60,2200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
992,4961,黑龙江省,黑河市,逊克县,1,74,2,0,4,1,-99,2,4,4,0,1,9000,2,7000,7,4500,4,1375,1.678,20.625,1,1,15,-99,1,-99,-99,-99,-99,0,6,80,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
993,4964,黑龙江省,哈尔滨市,延寿县,-1,45,2,0,4,1,-99,3,3,4,0,3,30000,2,60000,7,15000,2,150,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
994,4965,黑龙江省,黑河市,逊克县,1,49,2,1,4,3,2,2,4,4,1,3,30000,3,5000,7,10000,4,-99,2,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Heihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995,4966,黑龙江省,七台河市,勃利县,1,62,2,1,4,1,5,-99,5,4,0,3,45000,2,20000,7,22500,2,1250,2,52.5,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
996,4967,黑龙江省,哈尔滨市,双城市,1,67,2,0,4,1,2,-99,2,2,0,2,14000,3,14000,7,4666.666667,3,-99,1.619,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
997,4968,黑龙江省,齐齐哈尔市,克山县,-1,66,1,1,4,1,-99,3,4,4,0,2,23000,1,10000,7,23000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,40,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qiqihaer,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
998,4971,黑龙江省,哈尔滨市,道外区,-1,45,1,1,4,1,1,-99,4,4,2,3,39700,3,27000,7,13233.33333,4,983.333,0.865,45,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,25,900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,4975,黑龙江省,哈尔滨市,延寿县,1,37,2,0,4,3,-99,3,3,4,1,4,70000,5,110000,6,14000,3,850,1.667,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1000,4991,黑龙江省,哈尔滨市,道外区,1,33,2,1,5,2,1,5,4,4,2,5,180000,3,50000,7,60000,1,-99,2,22.5,1,1,37.5,-99,1,2.5,2666.667,60,3,0,5.5,60,2600,1,2.25,9,6,10000,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,Harbin,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1001,4992,黑龙江省,七台河市,勃利县,-1,56,1,0,8,1,5,2,3,4,0,2,22000,7,30000,7,3142.857143,2,-99,0.714,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,3,2,1,1,1
1002,5013,黑龙江省,哈尔滨市,道外区,1,81,1,1,4,1,-99,3,4,4,0,2,24000,1,30000,7,24000,2,400,1.5,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1750,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
1003,5023,黑龙江省,哈尔滨市,道外区,-1,35,1,1,5,1,2,2,2,4,0,7,-99,2,-99,7,4999999,4,-99,1.025,26.25,1,0.429,37.5,1,1,-99,-99,-99,-99,0,5.5,40,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1004,5032,黑龙江省,黑河市,逊克县,-1,56,2,0,4,3,-99,3,3,4,1,4,100000,4,50000,7,25000,4,750,1.857,24.375,1,0.429,37.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,1,2.75,6,6,2000,1,0.75,0,6,0,1,1,0,0,0,0,0,0,0,Heihe,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1005,5033,黑龙江省,七台河市,勃利县,-1,66,1,0,4,1,-99,-99,4,4,0,1,4000,3,80000,7,1333.333333,2,1500,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qitaihe,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1006,5052,黑龙江省,七台河市,勃利县,-1,75,2,0,4,1,-99,2,5,5,0,1,10000,2,16220,7,5000,3,850,1.286,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,1,Qitaihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
1007,5055,黑龙江省,哈尔滨市,双城市,1,26,3,0,4,2,-99,2,4,4,2,4,60000,7,50000,7,8571.428571,1,-99,3,22.5,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
1008,5056,黑龙江省,哈尔滨市,道外区,1,56,1,1,4,3,3,3,2,4,2,4,100000,2,-99,7,50000,2,-99,1,45,1,0.429,22.5,-99,1,-99,-99,-99,-99,0,6,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
1009,5064,黑龙江省,哈尔滨市,道外区,-1,62,1,1,4,3,5,2,5,5,2,2,20000,1,20000,7,20000,1,-99,3,52.5,1,0.857,37.5,2,1,-99,-99,-99,-99,0,5.5,60,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1010,5066,黑龙江省,黑河市,逊克县,-1,52,2,0,5,1,-99,-99,4,4,0,1,4000,2,20000,7,2000,2,1175,2.5,45,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,80,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1011,5077,黑龙江省,七台河市,勃利县,1,52,2,0,4,1,-99,3,5,3,0,2,11000,2,10000,7,5500,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,Qitaihe,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1012,5079,黑龙江省,黑河市,逊克县,-1,62,1,1,4,1,-99,2,3,3,0,3,30000,2,8000,7,15000,2,-99,2.5,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1750,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
1013,5081,黑龙江省,七台河市,勃利县,-1,69,2,0,4,1,0,5,0,3,1,7,-99,4,-99,7,2499999.5,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
1014,5082,黑龙江省,七台河市,勃利县,1,61,2,0,4,1,-99,2,3,4,1,3,40000,2,10000,7,20000,2,1250,0.643,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,1,Qitaihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
1015,5087,黑龙江省,哈尔滨市,延寿县,1,46,2,0,4,1,-99,2,4,4,2,4,90000,2,22200,7,45000,2,1250,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
