,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,percapita_en_ac,percapita_en_computer,percapita_en_cooking,percapita_en_freezing,percapita_en_heating,percapita_en_laundry,percapita_en_lighting,percapita_en_television,percapita_en_vehicle,percapita_en_waterheating,TotalHouseholdEnergyUse,percapita_HouseholdEnergyUse
2330,2330,10856,36.66666667,1,3,60000,23000,1,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,6,0,0,6,6,6,6,7,8,7,2,999999,4,4,999999,999999,999999,3,999999,999999,999999,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,7666.666667,0.0,0.0,558.1117815,0.0,0.0,5.368272,8.8576488,116.31256,0.0,0.0,688.6502623,688.6502623,1,20,2,0,5,1,3,3,2,3,0,4,60000,3,23000,7,20000.0,2,600.0,3.0,45.0,0,-99.0,-99.0,-99.0,0,6.0,3333.333,330.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,186.0372605,0.0,0.0,1.7894240000000001,2.9525495999999998,38.770853333333335,0.0,0.0,688.6502623,229.55008743333335
2331,2331,10861,79.0,1,2,1400,3000,1,3,1,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,3,1,0,6,6,6,6,6,7,7,1,999999,999999,0,999999,999999,999999,0,999999,999999,999999,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,700.0,1500.0,0.0,0.0,100.53225,0.0,0.0,0.0,0.894712,13.42068,0.0,0.0,114.847642,114.847642,1,80,2,0,4,1,-99,1,4,4,0,0,1400,2,3000,7,700.0,1,-99.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,50.266125,0.0,0.0,0.0,0.447356,6.71034,0.0,0.0,114.84764200000001,57.423821000000004
2332,2332,10862,33.5,1,8,1500,6040,1,3,3,1,0,0,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,0,6,6,6,6,6,8,7,2,999999,1,999999,999999,999999,999999,2,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,187.5,755.0,0.0,0.0,390.2083185,0.0,0.0,1.342068,4.920916,0.0,0.0,0.0,396.4713025,396.4713025,1,61,1,0,4,2,-99,2,4,4,0,0,1500,2,6040,7,750.0,3,150.0,2.333,27.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,195.10415925,0.0,0.0,0.671034,2.460458,0.0,0.0,0.0,396.4713025,198.23565125
2333,2333,10865,30.25,1,4,40000,30000,0,3,1,1,0,1,1,2.5,999999.0,2.5,999999,1,1,0,3,0,0,6,6,6,6,6,8,7,3,3,2,2,1,3,999999,2,999999,999999,3,2,8,0,0,0,0,0,0,0,0,0,1,1,1,1,10000.0,7500.0,0.342775781,22.144122,176.146425,24.65731757,0.0,7.455933333,22.3678,33.5517,0.0,195.71825,482.0415479,482.3843237,1,29,2,1,4,1,-99,3,2,3,0,3,40000,2,30000,7,20000.0,1,1500.0,3.0,52.5,1,1.0,52.5,3.0,1,1.5,3333.333,150.0,1.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.1713878905,11.072061,88.0732125,12.328658785,0.0,3.7279666665,11.1839,16.77585,0.0,97.859125,482.384323684,241.192161842
2334,2334,10868,47.8,1,5,100000,62500,0,3,2,1,0,1,1,999999.0,999999.0,2.5,999999,1,2,0,6,2,1,6,6,6,6,7,8,7,1,4,1,2,3,999999,999999,2,999999,999999,2,3,7,0,0,0,0,0,0,0,0,1,0,2,1,0,20000.0,12500.0,0.3226125,16.104816,246.1407585,15.9547349,0.0,6.71034,2.23678,33.5517,0.0,223.1324439,543.8315733,544.1541858,1,67,3,1,4,1,-99,2,4,4,0,4,100000,5,62500,7,20000.0,2,850.0,2.5,22.5,1,0.857,37.5,1.0,1,1.5,3666.667,180.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.06452250000000001,3.2209632,49.2281517,3.19094698,0.0,1.342068,0.447356,6.7103399999999995,0.0,44.62648878,544.1541858,108.83083716000002
2335,2335,10869,20.75,0,4,100000,50000,0,3,1,1,0,1,0,5.5,999999.0,999999.0,999999,1,2,0,6,2,0,6,6,6,6,999999,8,7,3,0,2,2,999999,2,999999,999999,999999,999999,2,4,2,0,0,0,0,0,0,1,0,0,2,0,0,1,25000.0,12500.0,0.0,0.0,338.522821,0.0,0.0,0.931991667,24.60458,67.1034,0.0,139.79875,570.9615427,570.9615427,-1,34,3,1,5,2,2,2,2,4,2,4,100000,4,50000,7,25000.0,1,-99.0,2.0,52.5,1,1.0,37.5,-99.0,1,3.0,2966.667,240.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,84.63070525,0.0,0.0,0.23299791675,6.151145,16.77585,0.0,34.9496875,570.961542667,142.74038566675
2336,2336,10871,36.0,0,3,50000,20000,1,3,1,1,0,1,0,999999.0,2.5,5.5,1,1,2,0,5,2,0,6,6,6,6,8,8,7,1,4,2,5,999999,999999,2,3,999999,3,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.66667,6666.666667,0.0,0.0,62.9094375,15.9547349,0.0,1.3979875,20.0415488,107.36544,0.0,266.7769317,474.4460804,474.4460804,-1,43,3,0,4,1,-99,2,2,4,2,3,50000,2,20000,7,25000.0,1,1250.0,3.0,22.5,1,2.0,37.5,-99.0,1,4.0,2633.333,240.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.45471875,7.97736745,0.0,0.69899375,10.0207744,53.68272,0.0,133.38846585,474.44608039999997,237.22304019999999
2337,2337,10873,27.25,0,4,3000,40000,1,3,1,1,0,1,0,2.5,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,2,3,7,2,1,5,3,999999,2,999999,0,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,750.0,10000.0,0.0,0.0,167.574225,2.90086089,0.0,1.789424,12.078612,60.39306,0.0,0.0,244.7361819,244.7361819,-1,44,3,0,4,5,-99,3,3,4,1,1,3000,4,40000,7,750.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,41.89355625,0.7252152225,0.0,0.447356,3.019653,15.098265,0.0,0.0,244.73618188999998,61.184045472499996
2338,2338,10874,34.5,0,4,20000,4090,1,3,2,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,0,0,6,6,6,6,7,8,7,2,4,2,2,999999,999999,999999,2,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5000.0,1022.5,0.0,0.0,287.5211885,29.71772507,0.0,7.455933333,2.23678,33.5517,0.0,0.0,360.4833269,360.4833269,-1,43,3,0,4,1,2,-99,2,3,1,2,20000,2,4090,7,10000.0,2,1250.0,2.5,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,143.76059425,14.858862535,0.0,3.7279666665,1.11839,16.77585,0.0,0.0,360.48332690300003,180.24166345150002
2339,2339,10881,49.0,0,1,10000,5000,1,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,7,0,0,6,6,6,6,6,8,7,1,999999,2,4,999999,999999,999999,4,999999,999999,999999,999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,5000.0,0.0,0.0,237.7528335,0.0,0.0,2.982373333,12.7943816,116.31256,0.0,0.0,369.8421484,369.8421484,-1,49,2,0,4,1,3,3,2,3,1,1,10000,1,5000,7,10000.0,2,400.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,237.7528335,0.0,0.0,2.982373333,12.7943816,116.31256,0.0,0.0,369.84214843300003,369.84214843300003
2340,2340,10883,23.25,0,4,12000,20700,0,3,3,1,0,1,1,999999.0,999999.0,5.5,1,1,1,0,7,0,1,6,6,6,6,2,2,7,2,1,1,0,2,999999,999999,2,999999,2,1,2,3,0,0,0,0,0,1,0,0,0,2,0,0,1,3000.0,5175.0,0.0,36.90687,228.960459,6.754028425,0.0,4.47356,4.920916,26.84136,0.0,163.8304961,472.6876895,472.6876895,-1,42,2,1,4,1,2,-99,4,4,2,2,12000,2,20700,7,6000.0,3,600.0,2.333,32.5,1,1.0,22.5,2.0,1,2.5,-99.0,150.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,18.453435,114.4802295,3.3770142125,0.0,2.23678,2.460458,13.42068,0.0,81.91524805,472.687689525,236.3438447625
2341,2341,10884,27.5,0,4,8000,18300,1,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,0,999999,0,1,6,6,6,6,2,1,7,2,4,2,2,1,999999,999999,2,999999,999999,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2000.0,4575.0,0.0,22.144122,225.60356,31.90946979,0.0,11.1839,4.920916,67.1034,0.0,55.9195,418.7848678,418.7848678,-1,41,3,0,4,2,2,-99,2,3,2,1,8000,4,18300,7,2000.0,2,400.0,1.5,26.25,1,1.0,15.0,2.0,1,1.5,-99.0,150.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,5.5360305,56.40089,7.9773674475,0.0,2.795975,1.230229,16.77585,0.0,13.979875,418.7848677899999,104.69621694749998
2342,2342,10886,34.33333333,1,6,5000,7400,1,3,2,1,0,2,0,2.5,999999.0,5.5,999999,0,0,0,3,1,0,6,6,6,6,5,8,7,1,4,4,4,999999,2,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,833.3333333,1233.333333,0.0,0.0,72.5406045,10.13369425,0.0,5.368272,20.0415488,174.46884,0.0,0.0,282.5529595,282.5529595,1,64,2,0,4,1,-99,2,4,5,1,1,5000,4,7400,7,1250.0,2,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,18.135151125,2.5334235625,0.0,1.342068,5.0103872,43.61721,0.0,0.0,282.55295955,70.6382398875
2343,2343,10887,32.66666667,0,6,5000,7100,1,3,1,0,0,1,0,2.5,999999.0,999999.0,999999,0,0,0,5,1,0,6,6,6,6,6,8,7,2,999999,999999,2,999999,1,999999,999999,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,833.3333333,1183.333333,0.0,0.0,167.55375,0.0,0.0,0.0,6.71034,33.5517,0.0,0.0,207.81579,207.81579,-1,68,2,0,4,3,-99,-99,4,4,1,1,5000,4,7100,7,1250.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,41.8884375,0.0,0.0,0.0,1.677585,8.387925,0.0,0.0,207.81579,51.9539475
2344,2344,10897,38.33333333,0,3,40000,10000,1,3,1,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,6,2,0,6,6,6,6,7,8,7,2,4,3,3,999999,999999,999999,2,999999,999999,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.33333,3333.333333,0.0,0.0,362.7030225,12.76378792,0.0,4.175322667,4.920916,120.78612,0.0,210.0390976,715.3882666,715.3882666,-1,46,3,0,4,1,-99,2,3,4,1,3,40000,2,10000,7,20000.0,1,-99.0,3.0,37.5,1,0.429,52.5,1.0,1,3.5,2600.0,210.0,3.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,181.35151125,6.38189396,0.0,2.0876613335,2.460458,60.39306,0.0,105.0195488,715.3882666869999,357.69413334349997
2345,2345,10899,43.0,1,4,0,20000,1,3,1,1,0,1,0,999999.0,5.5,2.5,999999,0,0,0,3,0,0,6,6,6,6,6,8,7,4,1,4,2,999999,999999,1,1,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,5000.0,0.0,0.0,0.0,2.70161137,0.0,3.35517,16.104816,67.1034,0.0,0.0,89.26499737,89.26499737,1,58,3,0,4,1,3,-99,3,4,1,0,0,2,20000,7,0.0,1,-99.0,3.0,90.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.350805685,0.0,1.677585,8.052408,33.5517,0.0,0.0,89.26499736999999,44.632498684999995
2346,2346,10900,16.0,0,3,100000,14000,1,3,2,1,0,1,1,2.5,999999.0,999999.0,999999,0,1,0,7,0,0,6,6,6,6,7,8,7,1,4,4,4,1,2,999999,999999,999999,999999,999999,8,2,0,0,0,0,0,0,1,0,0,1,0,0,1,33333.33333,4666.666667,1.189238235,5.368272,220.572534,19.14568188,0.0,17.89424,11.1839,87.23442,0.0,0.0,361.3990479,362.5882861,-1,22,3,0,4,1,-99,-99,4,4,0,4,100000,2,14000,7,50000.0,2,1500.0,2.5,22.5,0,-99.0,-99.0,-99.0,0,2.5,2600.0,480.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.5946191175,2.684136,110.286267,9.57284094,0.0,8.94712,5.59195,43.61721,0.0,0.0,362.588286115,181.2941430575
2347,2347,10910,25.5,1,4,20000,9999998,0,3,2,1,0,1,1,999999.0,999999.0,2.5,999999,0,0,0,5,0,0,6,6,6,6,1,2,7,1,4,4,2,0,999999,999999,2,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5000.0,2499999.5,0.0,15.210104,280.531251,14.80941633,0.0,2.23678,2.23678,33.5517,0.0,0.0,348.5760313,348.5760313,1,40,2,1,5,1,3,2,2,4,2,2,20000,4,-99,7,5000.0,2,1250.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,3.802526,70.13281275,3.7023540825,0.0,0.559195,0.559195,8.387925,0.0,0.0,348.57603133,87.1440078325
2348,2348,10911,36.2,0,5,36980,30000,1,3,1,1,0,1,0,2.5,999999.0,5.5,1,0,1,0,5,1,0,6,6,6,6,5,7,7,3,4,2,1,999999,0,999999,1,999999,3,999999,2,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7396.0,6000.0,0.373394097,0.0,464.373,29.71772507,0.0,2.23678,7.4261096,20.13102,0.0,0.0,523.8846347,524.2580288,-1,61,3,0,4,1,2,-99,3,5,0,3,36980,5,30000,7,7396.0,1,-99.0,3.0,52.5,0,-99.0,-99.0,-99.0,0,2.5,2666.667,150.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0746788194,0.0,92.8746,5.943545014,0.0,0.447356,1.48522192,4.026204,0.0,0.0,524.258028767,104.85160575340001
2349,2349,10914,45.0,0,3,24000,24140,1,3,4,1,0,1,1,999999.0,8.5,999999.0,999999,0,0,0,5,0,0,5,5,6,6,7,8,6,3,1,4,4,3,999999,1,999999,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,8000.0,8046.666667,0.0,58.667544,236.279823,2.90086089,0.0,6.135168,19.555848,74.77236,0.0,0.0,398.3116039,398.3116039,-1,20,3,0,5,2,-99,-99,3,4,0,2,24000,4,24140,6,6000.0,4,1500.0,1.775,26.25,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,14.666886,59.06995575,0.7252152225,0.0,1.533792,4.888962,18.69309,0.0,0.0,398.31160389,99.5779009725
2350,2350,10922,39.33333333,0,6,20000,9999998,1,3,1,1,0,1,1,5.5,999999.0,999999.0,999999,0,2,0,6,0,0,6,6,6,6,5,7,7,2,4,4,2,1,2,999999,999999,999999,999999,999999,2,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3333.333333,1666666.333,0.0,5.368272,104.8490625,14.80941633,0.0,5.368272,24.60458,44.7356,0.0,0.0,199.7352028,199.7352028,-1,51,2,0,4,1,-99,-99,3,4,1,2,20000,3,-99,7,6666.666667,1,1250.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,2.0,-99.0,150.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,1.7894240000000001,34.9496875,4.9364721099999995,0.0,1.7894240000000001,8.201526666666666,14.911866666666667,0.0,0.0,199.73520283000002,66.57840094333334
2351,2351,10923,41.25,0,4,20000,2000,1,3,1,0,0,1,0,5.5,999999.0,999999.0,999999,0,0,0,5,3,0,6,6,6,6,8,8,7,2,999999,999999,0,999999,0,999999,999999,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,1,1,1,1,5000.0,500.0,0.0,0.0,167.55375,0.0,0.0,0.0,9.841832,13.42068,0.0,0.0,190.816262,190.816262,-1,69,2,0,4,1,-99,2,4,4,1,2,20000,1,2000,7,20000.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,167.55375,0.0,0.0,0.0,9.841832,13.42068,0.0,0.0,190.81626200000002,190.81626200000002
2352,2352,10932,27.33333333,1,3,48000,20000,0,3,2,1,0,1,1,2.5,999999.0,2.5,999999,1,1,0,6,2,0,6,6,6,6,5,7,7,1,999999,2,3,4,3,999999,3,999999,999999,2,5,2,0,0,0,0,0,0,1,0,0,1,0,0,1,16000.0,6666.666667,0.0,23.262512,293.1131385,31.90946979,0.0,33.5517,24.157224,80.52408,0.0,355.7025756,842.2206999,842.2206999,1,35,3,1,5,1,2,3,3,4,2,3,48000,3,20000,7,16000.0,2,1500.0,3.0,22.5,1,2.0,37.5,1.0,1,5.5,3333.333,330.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,7.754170666666667,97.7043795,10.63648993,0.0,11.1839,8.052408,26.841359999999998,0.0,118.56752519999999,842.2206998899999,280.74023329666664
2353,2353,10933,44.75,1,4,5000,2000,1,3,1,0,0,0,0,999999.0,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,2,3,7,1,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1250.0,500.0,0.0,0.0,145.081209,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,149.107413,149.107413,1,57,3,0,3,4,2,-99,2,4,2,1,5000,1,2000,7,5000.0,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,145.081209,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,149.107413,149.107413
2354,2354,10939,28.27272727,0,11,3000,6000,1,3,2,1,0,3,0,999999.0,999999.0,5.5,999999,1,1,0,7,0,0,6,5,6,6,4,7,7,3,4,1,1,999999,999999,999999,2,999999,999999,2,0,7,0,0,0,0,0,0,0,0,1,5,2,1,1,272.7272727,545.4545455,0.091406875,0.0,241.314255,15.9547349,0.0,1.342068,4.920916,46.97238,0.0,140.4261395,450.9304934,451.0219003,-1,64,3,0,4,1,5,5,4,5,1,1,3000,5,6000,7,600.0,2,1500.0,1.714,37.5,1,1.0,37.5,-99.0,1,1.0,3333.333,60.0,1.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.018281375,0.0,48.262851,3.19094698,0.0,0.26841360000000003,0.9841832,9.394476000000001,0.0,28.0852279,451.0219002749999,90.20438005499997
2355,2355,10947,29.8,0,5,35000,21000,0,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,6,0,0,6,6,6,6,7,8,7,1,4,2,2,999999,999999,999999,1,999999,999999,999999,3,7,0,0,0,0,0,0,0,0,1,2,0,0,1,7000.0,4200.0,0.0,0.0,259.5614385,18.51177041,0.0,2.23678,2.9525496,33.5517,0.0,0.0,316.8142385,316.8142385,-1,48,3,1,5,1,3,-99,2,4,0,3,35000,4,21000,7,8750.0,2,1250.0,3.0,18.75,0,-99.0,-99.0,-99.0,0,2.5,3333.333,210.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,64.890359625,4.6279426025,0.0,0.559195,0.7381374,8.387925,0.0,0.0,316.81423851,79.2035596275
2356,2356,10950,32.5,0,4,30000,40000,1,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,0,0,0,6,3,0,6,5,6,6,5,7,7,1,999999,2,2,4,999999,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7500.0,10000.0,0.0,98.865676,150.872085,0.0,0.0,0.931991667,8.8576488,44.7356,0.0,0.0,304.2630015,304.2630015,-1,19,3,0,5,1,3,5,2,4,0,3,30000,4,40000,7,7500.0,2,1500.0,2.5,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,24.716419,37.71802125,0.0,0.0,0.23299791675,2.2144122,11.1839,0.0,0.0,304.263001467,76.06575036675
2357,2357,10951,34.0,0,3,80000,28300,0,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,0,1,0,5,1,0,6,6,6,6,7,8,7,0,2,2,2,2,999999,999999,1,999999,999999,999999,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,26666.66667,9433.333333,0.304689583,36.90687,78.2873,7.404708164,0.0,2.23678,2.9525496,33.5517,0.0,0.0,161.3399078,161.6445973,-1,44,2,1,5,2,-99,2,4,4,2,4,80000,3,28300,7,26666.66667,2,1375.0,2.5,15.0,0,-99.0,-99.0,-99.0,0,1.5,3333.333,150.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.10156319433333333,12.30229,26.095766666666666,2.4682360546666664,0.0,0.7455933333333333,0.9841832,11.1839,0.0,0.0,161.644597347,53.881532449
2358,2358,10952,43.0,0,2,60000,37000,0,3,2,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,3,0,6,6,6,6,8,8,7,2,1,1,2,999999,999999,999999,2,999999,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,0,1,1,0,30000.0,18500.0,0.0,0.0,383.672835,6.754028425,0.0,1.342068,2.23678,33.5517,0.0,0.0,427.5574114,427.5574114,-1,61,3,1,4,1,-99,2,4,5,2,4,60000,2,37000,7,30000.0,2,1250.0,2.0,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,191.8364175,3.3770142125,0.0,0.671034,1.11839,16.77585,0.0,0.0,427.557411425,213.7787057125
2359,2359,10954,44.33333333,1,3,10000,44000,1,3,5,1,0,0,0,999999.0,2.5,5.5,999999,1,0,0,4,1,0,6,6,5,6,8,8,7,4,999999,4,999999,999999,999999,3,4,999999,999999,3,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3333.333333,14666.66667,0.0,0.0,525.2174655,0.0,0.0,7.157696,32.9254016,0.0,0.0,223.1324439,788.433007,788.433007,1,22,3,0,5,1,-99,-99,4,4,2,1,10000,3,44000,7,3333.333333,5,600.0,1.382,61.875,1,0.857,52.5,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,175.0724885,0.0,0.0,2.3858986666666664,10.975133866666667,0.0,0.0,74.3774813,788.433007,262.8110023333333
