,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,Unnamed: 0,ac_emission,computer_emission,cooking_emission,freezing_emission,heating_emission,laundry_emission,lighting_emission,television_emission,vehicle_emission,waterheating_emission,percapita_ac_emission,percapita_computer_emission,percapita_cooking_emission,percapita_freezing_emission,percapita_heating_emission,percapita_laundry_emission,percapita_lighting_emission,percapita_television_emission,percapita_vehicle_emission,percapita_waterheating_emission,TotalHouseholdEmission,percapita_HouseholdEmission
3001,14229,35.33333333,0,3,2000,9999998,1,7,2,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,5,1,0,6,6,6,6,1,5,7,1,999999,999999,5,999999,999999,999999,1,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,666.6666667,3333332.667,3001,0.0,0.0,201.08907,0.0,1184.5,0.0,2.9525496,0.0,0.0,0.0,0.0,0.0,67.02969,0.0,394.8333333333333,0.0,0.9841832,0.0,0.0,0.0,1388.5416196,462.84720653333335
3002,14243,50.33333333,0,3,2500,40000,1,7,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,999999,6,6,6,6,8,8,7,1,4,3,1,999999,999999,999999,2,999999,999999,999999,999999,4,0,0,0,0,0,0,0,1,0,1,2,1,1,833.3333333,13333.33333,3002,0.0,0.0,232.7200785,31.90946979,1454.75,28.028,4.920916,0.0,0.0,0.0,0.0,0.0,77.5733595,10.63648993,484.9166666666667,9.342666666666666,1.6403053333333333,0.0,0.0,0.0,1752.32846429,584.1094880966667
3003,14252,54.33333333,1,3,9999999,9999999,0,7,1,1,0,0,1,12.5,999999.0,5.5,999999,1,1,0,2,0,0,5,5,5,5,999999,999999,7,999999,4,2,999999,2,999999,999999,999999,999999,999999,0,4,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3333333.0,3333333.0,3003,0.0,31.874115,0.0,0.0,1032.8472,0.0,0.0,0.0,0.0,55.9195,0.0,10.624705,0.0,0.0,344.2824,0.0,0.0,0.0,0.0,18.639833333333332,1120.640815,373.54693833333334
3004,14254,51.66666667,0,3,5000,4050,1,7,4,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,999999,999999,999999,999999,999999,1,2,7,3,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1666.666667,1350.0,3004,0.0,0.0,259.394893333,12.76378792,1454.75,0.0,8.8576488,0.0,0.0,0.0,0.0,0.0,86.46496444433335,4.254595973333333,484.9166666666667,0.0,2.9525495999999998,0.0,0.0,0.0,1735.766330053,578.5887766843333
3005,14271,51.0,0,2,20000,9999998,1,7,4,0,0,1,0,2.5,2.5,999999.0,999999,0,0,0,6,1,0,6,999999,6,6,8,8,7,2,999999,999999,0,999999,0,0,999999,999999,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,0,1,1,0,10000.0,4999999.0,3005,0.0,0.0,446.8646,0.0,1069.5,0.0,8.94712,13.42068,0.0,0.0,0.0,0.0,223.4323,0.0,534.75,0.0,4.47356,6.71034,0.0,0.0,1538.7323999999999,769.3661999999999
3006,14277,24.33333333,1,6,10000,8000,0,7,4,0,0,1,0,2.5,999999.0,8.5,999999,0,0,0,5,0,0,4,3,6,6,5,8,7,1,999999,999999,1,999999,3,999999,4,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,0,0,1,1666.666667,1333.333333,3006,0.0,0.0,173.97573375,0.0,1066.05,0.0,39.9041552,20.13102,0.0,0.0,0.0,0.0,28.995955624999997,0.0,177.67499999999998,0.0,6.650692533333333,3.3551699999999998,0.0,0.0,1300.06090895,216.67681815833336
3007,14283,37.66666667,1,3,3000,12300,1,7,3,0,0,1,0,2.5,999999.0,5.5,999999,0,0,0,6,0,0,6,6,6,6,7,8,7,4,4,999999,5,999999,2,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,4100.0,3007,0.0,0.0,301.53066125,12.76378792,1069.5,0.0,20.0415488,0.0,0.0,0.0,0.0,0.0,100.51022041666666,4.254595973333333,356.5,0.0,6.680516266666667,0.0,0.0,0.0,1403.83599797,467.9453326566667
3008,14289,22.2,0,5,40000,22600,1,7,2,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,999999,1,3,6,6,6,6,5,8,7,1,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,3,0,0,1,8000.0,4520.0,3008,0.0,0.0,167.574225,0.0,1437.5,0.0,8.8576488,0.0,0.0,0.0,0.0,0.0,33.514845,0.0,287.5,0.0,1.77152976,0.0,0.0,0.0,1613.9318738000002,322.78637476000006
3009,14291,32.85714286,0,7,9999998,9999998,1,7,4,1,0,2,1,8.5,2.5,999999.0,999999,1,2,0,6,1,0,6,6,6,6,8,8,7,2,4,1,5,2,1,0,999999,999999,999999,0,8,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1428571.143,1428571.143,3009,151.627875,38.02526,564.4004275,15.9547349,1069.5,0.0,27.288716,0.0,0.0,280.80234,21.661125,5.432180000000001,80.6286325,2.279247842857143,152.78571428571428,0.0,3.898388,0.0,0.0,40.11462,2147.5993534,306.7999076285714
3010,14300,38.75,1,4,15000,10000,1,7,3,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,7,8,7,2,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,2500.0,3010,0.0,0.0,182.625890417,11.88709003,1184.5,0.0,4.026204,0.0,0.0,0.0,0.0,0.0,45.65647260425,2.9717725075,296.125,0.0,1.006551,0.0,0.0,0.0,1383.039184447,345.75979611175
3011,14301,42.4,1,5,74000,25000,0,7,3,1,0,2,1,2.5,999999.0,2.5,999999,1,1,0,7,0,0,6,6,6,6,6,6,7,0,4,2,4,999999,0,999999,0,999999,999999,0,6,7,0,0,0,0,0,0,0,0,1,1,2,1,1,14800.0,5000.0,3011,0.0,0.0,251.63775,15.9547349,718.75,41.939625,5.368272,436.1721,0.0,280.80234,0.0,0.0,50.32755,3.19094698,143.75,8.387925,1.0736544000000001,87.23442,0.0,56.160468,1750.6248219,350.12496438
3012,14309,24.0,0,4,9999998,27000,1,7,3,1,0,1,0,2.5,999999.0,2.5,999999,1,1,0,7,0,0,6,6,6,6,1,3,7,1,4,1,2,999999,2,999999,1,999999,999999,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2499999.5,6750.0,3012,5.686045313,0.0,314.3625485,25.52757584,718.75,14.2594725,12.525968,139.79875,0.0,421.20351,1.42151132825,0.0,78.590637125,6.38189396,179.6875,3.564868125,3.131492,34.9496875,0.0,105.3008775,1652.1138701529999,413.02846753824997
3013,14314,36.25,0,4,1000,6000,1,7,3,1,0,1,0,2.5,999999.0,2.5,999999,0,0,0,6,0,0,6,6,6,6,5,7,7,2,999999,2,1,999999,1,999999,1,999999,999999,999999,999999,4,0,0,0,0,0,0,0,1,0,2,2,1,1,250.0,1500.0,3013,0.0,0.0,191.782708542,0.0,1069.5,6.337543333,8.052408,40.26204,0.0,0.0,0.0,0.0,47.9456771355,0.0,267.375,1.58438583325,2.013102,10.06551,0.0,0.0,1315.934699875,328.98367496875
3014,14318,48.8,1,5,80000,24900,0,7,3,0,0,1,0,2.5,999999.0,999999.0,999999,1,0,0,5,0,1,6,6,6,6,999999,999999,7,1,4,999999,3,999999,3,999999,999999,999999,999999,1,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,16000.0,4980.0,3014,0.0,0.0,232.7200785,31.90946979,1184.5,0.0,20.13102,0.0,0.0,355.7025756,0.0,0.0,46.5440157,6.381893958,236.9,0.0,4.026204,0.0,0.0,71.14051512,1824.96314389,364.99262877800004
3015,14319,34.66666667,0,6,156000,84000,1,7,5,1,0,1,2,5.5,2.5,999999.0,999999,1,2,0,6,3,0,6,6,6,6,8,8,7,3,4,3,4,2,4,4,999999,999999,999999,1,8,7,0,0,0,0,0,0,0,0,1,2,2,1,1,26000.0,14000.0,3015,0.0,84.55028399999999,522.0437039999999,0.0,1069.5,0.0,93.050048,0.0,0.0,421.20351,0.0,14.091713999999998,87.00728399999998,0.0,178.25,0.0,15.508341333333334,0.0,0.0,70.200585,2190.347546,365.05792433333335
3016,14320,36.0,0,5,65000,5640,1,7,3,1,0,1,0,17.5,999999.0,17.5,999999,0,0,0,5,1,0,6,2,999999,999999,2,6,7,1,4,1,5,999999,3,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,13000.0,1128.0,3016,0.0,0.0,100.544535,14.80941633,1066.05,8.008,169.10056799999998,0.0,0.0,0.0,0.0,0.0,20.108907,2.961883266,213.20999999999998,1.6016,33.8201136,0.0,0.0,0.0,1358.51251933,271.70250386600003
3017,14330,68.0,1,1,3000,13620,1,7,1,0,0,0,0,999999.0,2.5,2.5,999999,0,0,0,4,1,0,6,6,6,6,6,8,6,3,999999,999999,999999,999999,999999,2,2,999999,999999,999999,999999,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3000.0,13620.0,3017,0.0,0.0,201.08907,0.0,1454.75,0.0,11.50344,0.0,0.0,0.0,0.0,0.0,201.08907,0.0,1454.75,0.0,11.50344,0.0,0.0,0.0,1667.34251,1667.34251
3018,14331,42.625,0,8,36000,47200,1,7,4,1,0,1,0,8.5,999999.0,2.5,999999,0,0,0,6,0,0,6,6,6,6,1,2,7,1,999999,2,2,999999,2,999999,1,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,0,1,1,0,4500.0,5900.0,3018,0.0,0.0,115.949288,0.0,1069.5,0.0,39.367328,0.0,0.0,0.0,0.0,0.0,14.493661,0.0,133.6875,0.0,4.920916,0.0,0.0,0.0,1224.816616,153.102077
3019,14334,64.0,0,1,9999998,9999998,1,7,4,0,0,1,0,999999.0,2.5,999999.0,999999,0,0,0,3,1,0,6,6,6,6,8,8,7,4,999999,999999,1,999999,999999,3,999999,999999,999999,999999,999999,5,1,1,0,0,0,0,0,0,0,0,1,1,0,9999998.0,9999998.0,3019,0.0,0.0,627.0329975,0.0,1821.6,0.0,20.13102,0.0,0.0,0.0,0.0,0.0,627.0329975,0.0,1821.6,0.0,20.13102,0.0,0.0,0.0,2468.7640174999997,2468.7640174999997
3020,14335,39.33333333,1,3,80000,9999998,0,7,1,1,0,1,0,999999.0,999999.0,5.5,999999,1,2,1,5,0,0,6,6,6,6,999999,999999,7,1,4,2,3,999999,999999,999999,3,999999,999999,1,8,8,0,0,0,0,0,0,0,0,0,0,1,1,0,26666.66667,3333332.667,3020,658.1295,0.0,58.4766,19.14568188,1184.5,5.338666667,8.8576488,0.0,0.0,83.87925,219.3765,0.0,19.4922,6.38189396,394.8333333333333,1.7795555556666667,2.9525495999999998,0.0,0.0,27.95975,2018.327347347,672.7757824490001
3021,14343,29.0,1,3,100000,28700,0,7,2,1,0,1,1,5.5,999999.0,999999.0,999999,1,1,1,7,0,0,4,4,6,4,8,8,7,1,4,3,0,0,3,999999,999999,999999,999999,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,33333.33333,9566.666667,3021,0.0,15.210104,26.20254,15.9547349,582.1875,0.0,44.288244,13.42068,2317.9275,83.87925,0.0,5.0700346666666665,8.73418,5.318244966666667,194.0625,0.0,14.762748,4.47356,772.6424999999999,27.95975,3099.0705528999997,1033.0235176333333
3022,14347,79.5,1,2,9999998,2500,1,7,3,1,0,1,0,5.5,999999.0,5.5,999999,0,0,1,5,0,0,1,1,6,6,6,8,7,5,4,3,3,999999,4,999999,3,999999,999999,999999,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4999999.0,1250.0,3022,0.0,0.0,805.987265417,12.76378792,1066.05,9.965511111,72.8295568,0.0,0.0,0.0,0.0,0.0,402.9936327085,6.38189396,533.025,4.9827555555,36.4147784,0.0,0.0,0.0,1967.5961212480001,983.7980606240001
3023,14375,48.33333333,0,6,20000,5360,1,7,6,0,0,3,0,8.5,999999.0,0.0,999999,1,0,0,4,0,0,3,3,3,3,5,8,7,1,4,999999,5,999999,3,999999,999999,999999,999999,0,999999,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3333.333333,893.3333333,3023,0.0,0.0,217.6218135,0.0,824.84325,0.0,68.445468,0.0,0.0,55.9195,0.0,0.0,36.27030225,0.0,137.473875,0.0,11.407578,0.0,0.0,9.319916666666666,1166.8300315000001,194.47167191666668
3024,14384,49.5,1,4,9999998,9999998,0,7,8,2,0,2,1,8.5,8.5,2.5,999999,1,0,0,7,2,0,6,6,6,6,8,8,7,0,999999,1,999999,5,999999,3,0,999999,999999,0,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2499999.5,2499999.5,3024,0.0,98.41832,279.140589,0.0,718.75,0.0,69.34018,0.0,0.0,280.80234,0.0,24.60458,69.78514725,0.0,179.6875,0.0,17.335045,0.0,0.0,70.200585,1446.4514289999997,361.61285724999993
3025,14385,42.14285714,1,7,30000,9999998,1,7,96,1,0,1,1,12.5,8.5,2.5,999999,1,0,0,7,0,0,5,5,5,5,8,8,7,3,4,3,2,3,3,2,1,999999,999999,2,999999,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4285.714286,1428571.143,3025,0.0,57.373407,293.577375,12.76378792,407.53125,13.04788333,140.02242800000002,95.06315,0.0,702.00585,0.0,8.196201,41.939625,1.8233982742857144,58.21875,1.8639833328571427,20.003204000000004,13.580449999999999,0.0,100.28655,1721.38513125,245.91216160714288
3026,14401,40.2,0,5,15000,40000,1,7,2,1,0,1,1,5.5,999999.0,999999.0,999999,1,0,0,6,1,0,6,6,6,6,1,3,7,1,4,1,2,2,3,999999,999999,999999,999999,1,999999,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3000.0,8000.0,3026,0.0,38.02526,130.741065,25.52757584,1069.5,2.684136,44.288244,95.06315,0.0,421.20351,0.0,7.605052000000001,26.148213,5.105515168,213.9,0.5368272000000001,8.8576488,19.012629999999998,0.0,84.240702,1827.03294084,365.406588168
3027,14419,34.0,1,5,30000,34500,1,7,8,1,0,1,1,8.5,999999.0,5.5,999999,1,0,0,6,3,0,6,6,6,6,6,8,7,1,4,4,4,999999,2,999999,2,999999,999999,1,999999,7,0,0,0,0,0,0,0,0,1,1,1,1,1,6000.0,6900.0,3027,0.0,0.0,34.563995375,0.0,1069.5,0.0,42.946176,0.0,0.0,421.20351,0.0,0.0,6.912799075,0.0,213.9,0.0,8.589235200000001,0.0,0.0,84.240702,1568.213681375,313.642736275
3028,14425,60.0,1,3,300000,133000,0,7,6,1,0,1,1,5.5,999999.0,999999.0,999999,1,4,1,6,0,0,3,3,3,3,6,8,7,1,4,3,5,3,3,999999,999999,999999,999999,1,4,8,0,0,0,0,0,0,0,0,0,0,2,1,0,100000.0,44333.33333,3028,171.38789065,68.445468,145.081209,0.0,606.4065,0.0,44.288244,0.0,0.0,83.87925,57.12929688333333,22.815156,48.360403,0.0,202.1355,0.0,14.762748,0.0,0.0,27.95975,1119.48856165,373.16285388333336
3029,14431,32.66666667,0,3,13200,13000,0,7,2,1,0,1,0,2.5,999999.0,2.5,999999,1,1,0,5,0,0,6,6,6,6,7,7,7,1,4,2,2,999999,2,999999,1,999999,999999,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4400.0,4333.333333,3029,4.03265625,0.0,132.678,31.90946979,1184.5,10.67733333,12.525968,0.0,0.0,143.052,1.3442187499999998,0.0,44.226,10.63648993,394.8333333333333,3.55911111,4.175322666666667,0.0,0.0,47.684,1519.37542737,506.45847578999997
3030,14445,49.0,1,4,9999997,9999998,0,7,1,1,0,2,1,999999.0,999999.0,2.5,999999,0,0,0,4,1,0,3,3,6,6,1,4,7,1,999999,2,3,3,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2499999.25,2499999.5,3030,0.0,68.445468,20.13102,0.0,1309.275,2.982373333,4.026204,161.04816,0.0,0.0,0.0,17.111367,5.032755,0.0,327.31875,0.74559333325,1.006551,40.26204,0.0,0.0,1565.908225333,391.47705633325
3031,14449,41.4,0,5,117240,380000,1,7,3,1,1,1,1,5.5,999999.0,2.5,999999,1,0,1,4,0,0,6,6,6,6,8,8,7,1,4,4,3,2,2,999999,3,999999,999999,0,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,23448.0,76000.0,3031,0.0,30.755725,0.0,0.0,1454.75,0.0,28.630784,0.0,0.0,280.80234,0.0,6.1511450000000005,0.0,0.0,290.95,0.0,5.7261568,0.0,0.0,56.160468,1794.938849,358.98776979999997
3032,14450,27.2,1,5,9999998,9999998,1,7,1,1,0,1,0,999999.0,999999.0,12.5,999999,1,0,0,6,0,0,6,6,6,6,999999,999999,7,2,4,4,2,999999,999999,999999,4,999999,999999,2,999999,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1999999.6,1999999.6,3032,0.0,0.0,362.7030225,14.80941633,1069.5,0.0,29.07814,0.0,0.0,702.00585,0.0,0.0,72.5406045,2.961883266,213.9,0.0,5.815628,0.0,0.0,140.40117,2178.09642883,435.619285766
3033,14452,26.75,1,4,25000,20000,0,7,3,1,0,1,1,5.5,999999.0,2.5,999999,1,0,0,999999,3,0,6,6,6,6,8,8,7,1,4,3,5,0,3,999999,0,999999,999999,0,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6250.0,5000.0,3033,0.0,12.749646,405.48144,14.80941633,1437.5,37.37066667,45.182956,0.0,0.0,280.80234,0.0,3.1874115,101.37036,3.7023540825,359.375,9.3426666675,11.295739,0.0,0.0,70.200585,2233.8964650000003,558.4741162500001
3034,14454,31.16666667,0,6,30000,35000,1,7,2,1,0,1,1,2.5,2.5,999999.0,999999,1,2,0,7,0,0,6,6,6,6,8,8,7,2,4,2,3,2,0,0,999999,999999,999999,0,6,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5000.0,5833.333333,3034,0.0,36.90687,362.7030225,12.76378792,718.75,0.0,8.94712,0.0,0.0,280.80234,0.0,6.151145,60.450503749999996,2.1272979866666666,119.79166666666667,0.0,1.4911866666666667,0.0,0.0,46.80039,1420.87314042,236.81219007
3035,14458,37.0,1,6,75000,42400,1,7,5,1,0,2,1,5.5,2.5,999999.0,999999,1,2,0,5,2,0,6,6,6,6,999999,999999,5,1,4,1,2,3,2,1,999999,999999,999999,1,3,7,0,0,0,0,0,0,0,0,1,1,1,1,1,12500.0,7066.666667,3035,0.0,48.88962,190.1941275,18.51177041,1184.5,4.7931,22.3678,38.3448,0.0,300.85965,0.0,8.14827,31.69902125,3.0852950683333336,197.41666666666666,0.79885,3.7279666666666667,6.3908,0.0,50.143274999999996,1808.4608679100002,301.4101446516667
3036,14459,40.33333333,1,3,55000,9999998,0,7,5,1,0,0,1,2.5,2.5,2.5,999999,1,1,0,4,1,0,6,6,6,6,1,3,7,3,4,3,999999,2,3,3,2,999999,999999,5,2,8,0,0,0,0,0,0,0,0,0,0,1,1,0,18333.33333,3333332.667,3036,0.0,31.874115,507.7842315,22.21412449,1454.75,61.152,42.49882,0.0,0.0,312.0580878,0.0,10.624705,169.26141049999998,7.404708163333333,484.9166666666667,20.384,14.166273333333335,0.0,0.0,104.01936260000001,2432.3313787899997,810.7771262633332
3037,14465,51.0,0,5,9999998,9999998,0,7,3,1,0,1,0,2.5,999999.0,2.5,999999,1,0,0,2,0,0,5,5,5,5,4,8,7,0,4,2,4,999999,5,999999,6,999999,999999,0,999999,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1999999.6,1999999.6,3037,0.0,0.0,96.720806,0.0,1032.8472,0.0,55.472144,0.0,0.0,55.9195,0.0,0.0,19.3441612,0.0,206.56944,0.0,11.0944288,0.0,0.0,11.1839,1240.95965,248.19193
3038,14468,53.75,0,4,10000,14000,1,7,5,1,0,1,0,5.5,999999.0,2.5,999999,0,0,0,7,0,0,6,6,6,6,4,8,7,3,4,2,3,999999,2,999999,1,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2500.0,3500.0,3038,0.0,0.0,243.066399333,12.76378792,718.75,11.1839,25.946648,120.78612,0.0,0.0,0.0,0.0,60.76659983325,3.19094698,179.6875,2.795975,6.486662,30.19653,0.0,0.0,1132.496855253,283.12421381325
3039,14484,35.6,1,5,48000,37800,1,7,1,0,0,1,0,2.5,999999.0,999999.0,999999,0,0,0,7,0,0,6,6,6,6,5,6,7,1,999999,999999,3,999999,4,999999,999999,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,1,1,1,9600.0,7560.0,3039,0.0,0.0,100.544535,0.0,718.75,0.0,29.07814,0.0,0.0,0.0,0.0,0.0,20.108907,0.0,143.75,0.0,5.815628,0.0,0.0,0.0,848.372675,169.674535
3040,14486,66.5,0,4,20000,15000,0,7,2,1,0,1,0,2.5,999999.0,2.5,999999,1,0,0,3,1,0,6,6,6,6,7,8,7,2,4,2,4,999999,3,999999,1,999999,999999,1,999999,8,0,0,0,0,0,0,0,0,0,0,3,1,0,5000.0,3750.0,3040,0.0,0.0,432.6023975,17.83063504,1821.6,6.337543333,21.473088,247.16419,0.0,83.87925,0.0,0.0,108.150599375,4.45765876,455.4,1.58438583325,5.368272,61.7910475,0.0,20.9698125,2630.8871038730003,657.7217759682501
3041,14495,40.8,1,5,4000,8000,1,7,4,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,4,1,999999,6,6,6,6,5,8,7,2,4,1,4,999999,999999,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,800.0,1600.0,3041,0.0,0.0,182.159894583,29.71772507,1454.75,0.0,4.026204,0.0,0.0,0.0,0.0,0.0,36.4319789166,5.943545014,290.95,0.0,0.8052408,0.0,0.0,0.0,1670.653823653,334.1307647306
3042,14498,42.0,1,7,9999998,24300,0,7,5,1,0,2,0,8.5,999999.0,999999.0,999999,1,3,1,4,0,0,0,0,0,0,3,4,7,1,4,3,2,999999,3,999999,999999,999999,999999,1,4,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1428571.143,3471.428571,3042,0.0,0.0,217.6218135,19.14568188,824.84325,0.0,68.445468,0.0,0.0,421.20351,0.0,0.0,31.0888305,2.7350974114285718,117.83475,0.0,9.777924,0.0,0.0,60.171929999999996,1551.25972338,221.60853191142857
3043,14499,56.2,1,5,100000,70350,0,7,4,1,0,1,0,5.5,999999.0,2.5,999999,1,2,1,5,0,0,4,4,4,4,5,3,7,1,4,2,4,999999,5,999999,0,999999,999999,1,2,7,0,0,0,0,0,0,0,0,1,0,2,1,0,20000.0,14070.0,3043,53.43269531,0.0,58.4766,0.0,671.6115,0.0,99.313032,0.0,0.0,83.87925,10.686539062,0.0,11.695319999999999,0.0,134.32229999999998,0.0,19.8626064,0.0,0.0,16.77585,966.71307731,193.342615462
3044,14504,25.25,0,4,7200,15500,1,7,1,1,0,1,0,2.5,999999.0,2.5,999999,1,0,0,7,0,0,6,6,6,6,2,3,7,1,999999,3,3,999999,3,999999,3,999999,999999,3,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1800.0,3875.0,3044,0.0,0.0,100.544535,0.0,718.75,0.0,24.157224,0.0,0.0,312.0580878,0.0,0.0,25.13613375,0.0,179.6875,0.0,6.039306,0.0,0.0,78.01452195,1155.5098468,288.8774617
3045,14507,34.5,1,4,3000,10000,1,7,1,0,0,1,0,999999.0,5.5,2.5,999999,0,0,0,999999,1,0,6,6,6,6,7,8,7,1,999999,999999,0,999999,999999,3,2,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,750.0,2500.0,3045,0.0,0.0,67.02969,0.0,1437.5,0.0,46.525024,0.0,0.0,0.0,0.0,0.0,16.7574225,0.0,359.375,0.0,11.631256,0.0,0.0,0.0,1551.054714,387.7636785
3046,14512,51.25,0,4,72000,18400,1,7,1,0,0,1,0,999999.0,5.5,2.5,999999,0,0,0,7,0,0,6,6,6,6,2,3,7,1,2,999999,4,999999,999999,3,1,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,18000.0,4600.0,3046,0.0,0.0,100.544535,0.0,718.75,0.0,45.630312,0.0,0.0,0.0,0.0,0.0,25.13613375,0.0,179.6875,0.0,11.407578,0.0,0.0,0.0,864.924847,216.23121175
3047,14518,61.0,0,4,9999998,60000,0,7,6,1,0,1,1,5.5,2.5,2.5,999999,1,1,0,999999,0,0,6,6,6,6,6,6,7,3,4,1,4,4,2,2,2,999999,999999,0,2,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2499999.5,15000.0,3047,0.0,98.865676,464.373,0.0,1437.5,0.0,38.02526,0.0,0.0,143.052,0.0,24.716419,116.09325,0.0,359.375,0.0,9.506315,0.0,0.0,35.763,2181.815936,545.453984
3048,14520,36.4,0,5,400,9999998,1,7,1,0,0,0,0,999999.0,2.5,2.5,999999,0,0,0,6,1,3,6,6,6,6,7,8,7,1,999999,999999,999999,999999,999999,1,1,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,1,1,1,80.0,1999999.6,3048,0.0,0.0,100.544535,0.0,1069.5,0.0,8.052408,0.0,0.0,0.0,0.0,0.0,20.108907,0.0,213.9,0.0,1.6104816,0.0,0.0,0.0,1178.096943,235.6193886
3049,14532,25.0,1,3,20000,20000,0,7,2,1,0,1,0,2.5,999999.0,2.5,999999,1,0,0,2,1,0,6,6,6,6,8,8,7,2,4,0,2,999999,2,999999,0,999999,999999,1,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6666.666667,6666.666667,3049,0.0,0.0,173.35045,12.76378792,1821.6,3.35517,12.078612,33.5517,0.0,421.20351,0.0,0.0,57.78348333333333,4.254595973333333,607.1999999999999,1.11839,4.026204,11.1839,0.0,140.40117,2477.90322992,825.9677433066666
3050,14539,50.8,0,5,0,9100,0,7,1,0,0,0,0,2.5,2.5,2.5,999999,0,0,0,4,3,0,6,6,6,6,999999,999999,3,1,2,999999,999999,999999,1,1,0,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0.0,1820.0,3050,0.0,0.0,93.2664915,15.9547349,1454.75,0.0,6.135168,0.0,0.0,0.0,0.0,0.0,18.6532983,3.19094698,290.95,0.0,1.2270336,0.0,0.0,0.0,1570.1063944,314.02127888
