id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
1493,天津市,天津市,红桥区,1,63,1,1,4,1,3,2,4,4,0,3,31920,1,35000,7,31920,4,1250,1.464,16.875,1,1,15,1,1,1,3333.333,450,1,0,4.5,25,730,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,90.16431667,18.51177041,746.8294461,13.979875,2.23678,60.39306,0,312.0580878,1244.173336,1244.173336,Tianjin,1244.173336,0
1498,天津市,天津市,和平区,-1,59,1,1,5,1,-99,2,4,4,0,3,30000,2,30000,7,15000,2,600,1,45,1,1,90,1,1,2.5,3333.333,150,1,0,3.5,25,950,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.816132813,22.815156,134.05119,14.85886253,808.1632653,1.342068,44.288244,80.52408,0,335.517,1441.559866,1442.375999,Tianjin,720.7799329,0
1539,天津市,天津市,河西区,-1,46,3,1,5,1,-99,2,4,4,2,5,200000,3,59000,7,66666.66667,3,625,1.619,17.5,1,1,37.5,2,1,1.25,2666.667,90,1.5,0,3.5,105,2000,1,1.25,9,6.5,15000,1,2.25,0,9,0,0,0,0,0,1,0,0,0,0,0.246110639,8.94712,149.9198458,31.90946979,1992.857143,0,20.13102,33.5517,2980.1925,218.4406615,5435.94946,2456.003071,Tianjin,1811.983153,0
1544,天津市,天津市,南开区,1,46,2,1,4,0,3,3,3,3,2,4,100000,3,60000,7,33333.33333,4,900,0.857,26.25,1,1,37.5,-99,1,2.5,2600,270,-99,0,2.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,19.124469,137.5927583,11.88709003,728.8629738,2.982373333,8.8576488,0,0,312.0580878,1221.365401,1221.365401,Tianjin,407.1218004,0
1552,天津市,天津市,滨海新区,1,78,2,1,4,1,-99,2,4,4,0,4,72000,2,23000,7,36000,4,1050,1.05,31.875,1,1,15,-99,1,2.5,2600,210,-99,0,3.5,15,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,269.8265646,12.76378792,382.6530612,13.04788333,4.026204,0,0,55.9195,738.2370011,738.2370011,Tianjin,369.1185005,0
1553,天津市,天津市,红桥区,-1,51,1,1,3,1,-99,3,4,4,0,3,37200,3,20000,7,12400,3,1250,1.619,15,1,1,22.5,1,1,-99,-99,-99,-99,0,3.5,40,1200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,63.26926667,11.88709003,929.3877551,9.506315,4.026204,171.11367,0,312.0580878,1501.248389,1501.248389,Tianjin,500.4161295,0
1554,天津市,天津市,河西区,1,76,3,1,4,1,3,3,4,5,0,5,120000,4,50000,7,30000,1,-99,2,22.5,1,2,22.5,2,1,1.25,2666.667,75,1.667,0,3.5,105,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.189772059,60.169382,132.678,31.90946979,1129.95,10.61538508,8.8576488,120.78612,0,248.9918029,1743.957809,1744.147581,Tianjin,435.9894522,0
1558,天津市,天津市,河北区,-1,40,2,1,4,1,-99,-99,3,4,0,3,38400,3,30000,7,12800,2,1500,1.5,52.5,1,0.429,90,2,1,2.5,3333.333,90,2,0,3.5,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.3226125,0,368.297475,15.9547349,1518.367347,6.262984,13.6890936,60.39306,0,335.517,2318.481694,2318.804307,Tianjin,772.8272315,0
1559,天津市,天津市,红桥区,-1,57,1,1,4,2,-99,-99,4,4,0,3,35000,2,35000,7,17500,4,766.667,2.214,15,1,1,22.5,1,1,1.5,2666.667,90,1,0,3.5,40,700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.151224609,38.02526,149.96345,14.80941633,1032.653061,6.71034,2.23678,0,0,312.0580878,1556.456395,1556.60762,Tianjin,778.2281977,0
1573,天津市,天津市,滨海新区,-1,27,2,1,5,1,-99,2,4,4,2,3,50000,1,30000,7,50000,3,1375,0.953,22.5,1,2,15,1,1,2.5,3333.333,150,1,0,2.5,25,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.571292969,1.006551,66.340365,31.90946979,455.5393586,6.337543333,4.026204,55.9195,0,55.9195,676.9984917,677.5697847,Tianjin,676.9984917,0
1580,天津市,天津市,河东区,1,61,1,1,1,1,3,3,4,4,0,4,60000,3,50000,7,20000,4,1416.667,2.107,24.375,1,1,37.5,1,1,2.5,3333.333,60,2,0,3.5,25,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.30725,0,331.546215,12.76378792,297.9642857,5.368272,12.7943816,0,0,139.79875,800.2356922,800.5429422,Tianjin,266.7452307,0
1585,天津市,天津市,南开区,-1,24,1,1,5,1,3,3,3,4,2,4,60000,3,-99,7,20000,3,850,2,35,1,0.857,37.5,1,1,-99,-99,-99,-99,0,3.5,25,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,8.94712,357.113575,0,637.755102,0,4.026204,0,0,357.63,1365.472001,1365.472001,Tianjin,455.1573337,0
1589,天津市,天津市,河西区,-1,69,2,1,4,1,-99,2,4,4,0,4,77000,2,29000,7,38500,6,-99,1.572,18.75,1,1,22.5,1,1,1,3333.333,60,1,0,3.5,80,1400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.18281375,26.84136,132.678,28.74213477,1518.367347,3.2032,13.6890936,0,0,312.0580878,2035.579223,2035.762037,Tianjin,1017.789612,0
1590,天津市,天津市,红桥区,-1,51,1,1,4,1,-99,2,4,4,0,3,30000,2,23000,7,15000,4,-99,1.525,18.75,1,1,22.5,1,1,1,3333.333,60,1,0,3.5,40,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.091406875,0,199.017,29.71772507,1032.653061,12.012,4.920916,0,0,312.0580878,1590.37879,1590.470197,Tianjin,795.189395,0
1603,天津市,天津市,红桥区,1,47,1,1,4,1,2,-99,3,4,2,2,20000,3,36360,7,6666.666667,3,-99,1.319,20,1,1,22.5,1,1,1,2666.667,60,4,0,3.5,40,500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.067210938,0,199.017,0,585.5142857,2.002,2.23678,0,0,214.578,1003.348066,1003.415277,Tianjin,334.4493552,0
1605,天津市,天津市,河西区,1,21,1,1,5,2,-99,-99,3,4,0,3,42000,3,170500,7,14000,4,-99,1.154,17.5,1,0.857,22.5,1,1,1.5,2666.667,210,1,0,3.5,40,1020,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,28.630784,199.017,11.88709003,840.8163265,3.2032,12.7943816,0,0,297.5099252,1393.858707,1393.858707,Tianjin,464.6195691,0
1607,天津市,天津市,河西区,1,59,2,1,3,1,3,-99,3,4,2,4,90000,2,40000,7,45000,1,-99,2,22.5,1,2,22.5,1,1,1,2666.667,60,1,0,3.5,80,1500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.096015625,0,132.678,37.02354082,953.4857143,4.47356,4.920916,80.52408,0,355.7025756,1568.808387,1568.904402,Tianjin,784.4041934,0
1613,天津市,天津市,河东区,1,57,1,1,1,6,-99,2,4,4,2,4,100000,2,45000,7,50000,4,925,2.107,28.125,1,1,22.5,1,1,2.5,3333.333,450,1,0,2.5,40,1100,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,597.448761,12.76378792,340.5306122,2.982373333,4.920916,33.5517,0,83.87925,1076.0774,1076.0774,Tianjin,538.0387002,0
1624,天津市,天津市,红桥区,-1,71,1,1,4,1,-99,2,4,4,0,4,72000,2,29700,7,36000,4,-99,1.619,43.125,1,1,37.5,1,1,1.5,2666.667,90,1,0,3.5,40,700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.151224609,66.432366,507.7842315,0,585.5142857,0,29.07814,0,0,312.0580878,1500.867111,1501.018336,Tianjin,750.4335555,0
1626,天津市,天津市,红桥区,1,60,1,1,4,1,1,5,3,4,0,3,30000,2,34000,7,15000,4,1250,2.5,33.75,1,1,37.5,2,1,1,2633.333,480,2,0,4.5,40,1200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.981754118,0,161.84805,31.90946979,1194.927114,10.67733333,0.894712,107.36544,0,357.63,1865.252119,1866.233873,Tianjin,932.6260594,0
1634,天津市,天津市,河北区,1,72,1,1,4,1,3,2,3,4,0,1,9400,1,6100,7,9400,1,1500,2,22.5,0,-99,-99,-99,0,2.5,3333.333,210,1,0,3.5,60,1500,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,50.32755,0,1138.77551,0,20.13102,44.7356,0,0,1253.96968,1253.96968,Tianjin,1253.96968,0
1636,天津市,天津市,滨海新区,-1,42,2,1,5,1,-99,2,4,4,0,3,48000,2,60000,7,24000,3,1175,1.476,35,1,1,37.5,1,1,2.5,3333.333,210,2,0,2.5,25,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,28.183428,339.77853,31.90946979,375.3644315,1.109070083,8.8576488,95.06315,0,139.79875,1020.064478,1020.064478,Tianjin,510.0322391,0
1638,天津市,天津市,河北区,-1,55,1,1,4,1,-99,3,4,4,0,4,70000,2,50000,7,35000,2,1250,3,45,1,0.429,90,2,1,1.5,2666.667,150,2,0,4.5,60,1250,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.338878676,0,569.2220625,15.9547349,2493.760933,4.175322667,21.473088,20.13102,0,335.517,3460.234161,3460.57304,Tianjin,1730.117081,0
1642,天津市,天津市,河西区,-1,70,2,1,1,3,-99,2,2,4,0,4,90000,3,20000,7,30000,3,725,1.286,22.5,1,2,22.5,2,1,1,2966.667,105,2,0,3.5,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.234684779,0,152.249825,37.02354082,953.4857143,10.06551,11.1839,89.4712,0,248.9918029,1502.471493,1502.706178,Tianjin,500.823831,0
1645,天津市,天津市,南开区,1,80,1,1,1,1,5,5,4,4,0,4,60000,2,30000,7,30000,5,1050,0.723,67.5,1,2,15,1,1,2.5,3000,210,1,0,4.5,40,1100,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1.677585,1077.08146,31.90946979,1194.927114,2.135466667,22.3678,0,0,143.052,2473.150895,2473.150895,Tianjin,1236.575448,0
1655,天津市,天津市,河北区,1,65,1,1,4,1,2,-99,2,3,0,3,42000,2,45600,7,21000,2,400,2,22.5,1,1,22.5,2,1,2.5,2666.667,150,2,0,2.5,40,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.564797794,0,205.72734,15.9547349,307.4693878,0.69899375,53.1458928,60.39306,0,218.4406615,861.8300707,862.3948685,Tianjin,430.9150353,0
1660,天津市,天津市,南开区,-1,37,2,1,5,4,2,-99,2,4,2,4,100000,3,40000,7,33333.33333,6,-99,0.822,26.25,1,0.429,37.5,-99,1,2.5,-99,150,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,69.899375,154.791,0,756.7346939,0,8.8576488,0,0,139.79875,1130.081468,1130.081468,Tianjin,376.6938226,0
1665,天津市,天津市,和平区,1,54,2,1,4,1,-99,-99,3,4,0,3,30000,5,30000,7,6000,3,925,1.667,47.5,1,1,180,1,1,3.5,3333.333,270,1,0,3.5,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,15.210104,575.4476,12.76378792,2586.122449,57.03789,8.8576488,120.78612,0,312.0580878,3688.283688,3688.283688,Tianjin,737.6567375,0
1679,天津市,天津市,和平区,1,46,0,1,4,2,-99,-99,2,4,2,4,57600,3,21400,7,19200,4,500,1.072,20.625,1,2,22.5,1,1,1.5,3333.333,270,-99,0,3.5,15,500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,68.445468,139.835696,37.02354082,484.8979592,3.131492,29.07814,20.13102,0,355.7025756,1138.245892,1138.245892,Tianjin,379.4152972,0
1681,天津市,天津市,和平区,1,40,0,0,5,1,-99,3,2,4,2,4,72000,3,50000,7,24000,3,600,1.429,25,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,15,480,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,5.368272,338.40534,31.90946979,382.6530612,0,8.94712,33.5517,0,0,800.834963,800.834963,Tianjin,266.9449877,0
1692,天津市,天津市,滨海新区,-1,45,2,1,4,1,-99,2,4,4,2,5,145000,3,40000,7,48333.33333,3,1375,1.238,17.5,0,-99,-99,-99,0,2.5,3000,210,1,0,2.5,25,1200,1,2.25,7,6.5,4900,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,0,18.788952,113.615775,15.9547349,375.3644315,9.319916667,8.8576488,95.06315,993.3975,0,1630.362109,636.9646089,Tianjin,543.4540363,0
1701,天津市,天津市,河西区,-1,66,3,1,4,1,3,0,4,4,0,4,72000,5,75000,7,14400,2,-99,1.928,15,1,1,22.5,1,1,1,3333.333,90,1,0,3.5,105,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.137110313,14.762748,132.678,29.71772507,2207.142857,7.118222222,8.8576488,0,0,214.578,2614.855201,2614.992312,Tianjin,522.9710402,0
1706,天津市,天津市,和平区,1,36,0,1,5,1,-99,2,3,3,0,3,30000,2,30000,7,15000,3,600,1.333,25,1,-99,-99,-99,1,3.5,3333.333,150,1,0,3.5,15,562,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.142585938,15.210104,227.84034,15.9547349,484.8979592,0,28.9886688,174.46884,0,268.4136,1215.774247,1216.916833,Tianjin,607.8871234,0
1707,天津市,天津市,河西区,1,59,2,1,1,1,-99,-99,4,4,0,4,100000,2,30000,7,50000,1,-99,1,22.5,1,0.857,15,2,1,-99,-99,-99,-99,0,4.5,80,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,66.339,15.9547349,1225.910204,0.559195,20.13102,44.7356,0,208.2569476,1581.886702,1581.886702,Tianjin,790.9433508,0
1710,天津市,天津市,和平区,1,55,1,1,1,1,-99,-99,2,2,0,4,60000,3,33700,7,20000,3,600,1.476,25,1,3,22.5,1,1,1.5,3000,240,1,0,3.5,40,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.360058594,91.70798,333.484424,37.02354082,814.6285714,3.35517,12.7943816,87.23442,0,399.3470634,1779.575551,1779.93561,Tianjin,593.1918504,0
1716,天津市,天津市,南开区,1,18,2,1,5,1,-99,3,2,2,2,4,60000,3,-99,7,20000,3,1050,1.143,32.5,1,3,37.5,1,1,2.5,3333.333,330,1,0,3.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,203.994336,250.4877375,0,1530.612245,22.18140167,8.8576488,57.03789,0,139.79875,2212.970009,2212.970009,Tianjin,737.6566696,0
1724,天津市,天津市,南开区,1,53,2,1,4,3,2,2,2,3,2,3,30000,1,20000,7,30000,2,600,2,26.25,1,1,22.5,1,1,-99,-99,-99,-99,0,2.5,40,1400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,234.55068,15.9547349,831.2536443,0,4.026204,0,0,312.0580878,1397.843351,1397.843351,Tianjin,1397.843351,0
1738,天津市,天津市,和平区,1,24,0,0,5,1,-99,-99,4,4,2,3,30000,3,9400,7,10000,1,-99,3,22.5,1,3,15,1,1,2.5,2666.667,330,-99,0,3.5,15,400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,199.017,15.9547349,382.6530612,5.032755,20.13102,0,0,399.3470634,1022.135635,1022.135635,Tianjin,340.7118782,0
1746,天津市,天津市,滨海新区,-1,32,2,1,5,1,-99,2,4,4,2,4,100000,3,46000,7,33333.33333,7,1116.667,0.479,50.625,1,1,37.5,-99,1,2.5,3333.333,270,-99,0,3.5,40,1100,1,2.75,7,6,1000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,0,22.815156,71.13725938,12.76378792,840.8163265,15.84385833,8.8576488,95.06315,1655.6625,139.79875,2862.758437,1207.095937,Tianjin,954.2528123,0
1753,天津市,天津市,河北区,1,60,2,1,4,1,5,-99,4,4,0,4,60000,2,23500,7,30000,2,400,3,63.75,1,2,22.5,1,1,2.5,3333.333,480,1,0,3.5,60,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2.611625,36.90687,412.21908,14.80941633,1261.22449,0.111839,8.8576488,33.5517,0,355.7025756,2123.38362,2125.995245,Tianjin,1061.69181,0
1755,天津市,天津市,和平区,-1,58,0,1,5,2,-99,3,4,4,2,4,72000,3,33000,7,24000,4,625,2,18.75,1,2,22.5,-99,1,2.5,3333.333,480,-99,0,3.5,15,500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.8281375,11.519417,215.233655,22.21412449,436.4081633,3.35517,13.3312088,20.13102,0,355.7025756,1077.895334,1079.723472,Tianjin,359.2984447,0
1763,天津市,天津市,滨海新区,1,39,2,1,5,4,2,3,3,4,2,3,50000,1,30000,1,50000,3,-99,0.429,30,1,1,15,-99,1,-99,-99,-99,-99,0,3.5,10,900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2.732067,4.212,7.252152226,255.1020408,0,0.31954,0,0,7.9885,277.6063,277.6063,Tianjin,277.6063,0
1769,天津市,天津市,河东区,1,55,2,1,4,6,-99,-99,4,4,0,2,24000,1,5000,2,24000,3,1500,0.857,17.5,1,0.429,37.5,1,1,1.5,3333.333,270,1,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,11.1839,7.252152226,840.8163265,0.381333333,3.83448,0,0,80.01489431,943.4830864,943.4830864,Tianjin,943.4830864,0
1776,天津市,天津市,滨海新区,1,45,2,1,5,1,-99,2,4,4,2,3,50000,4,50000,7,12500,4,1416.667,1.678,22.5,0,-99,-99,-99,0,2.5,3333.333,90,1,0,2.5,25,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.342775781,5.368272,213.761275,31.90946979,375.3644315,15.84385833,8.8576488,95.06315,0,0,746.1681054,746.5108812,Tianjin,186.5420264,0
1777,天津市,天津市,河西区,-1,55,2,1,4,1,2,3,3,4,0,3,45600,2,26000,7,22800,3,1500,2.333,17.5,1,1,22.5,1,1,1,2666.667,60,1,0,3.5,60,1020,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.067210938,15.210104,215.79285,31.90946979,1261.22449,6.4064,2.9525496,0,0,312.0580878,1845.553951,1845.621162,Tianjin,922.7769755,0
1782,天津市,天津市,红桥区,1,80,1,1,4,0,-99,3,4,5,0,4,52000,2,14960,7,26000,2,-99,1.714,26.25,1,2,22.5,-99,1,1.5,-99,60,1,0,3.5,25,800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,331.695,0,645.4081633,0,4.026204,0,0,355.7025756,1336.831943,1336.831943,Tianjin,668.4159714,0
1786,天津市,天津市,滨海新区,-1,51,2,1,4,1,-99,2,4,5,0,3,50000,2,20000,7,25000,5,766.667,1.357,26.25,1,1,37.5,-99,1,2.5,3333.333,210,-99,0,2.5,60,900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,250.3945383,12.76378792,813.4110787,5.59195,8.8576488,0,0,139.79875,1230.817754,1230.817754,Tianjin,615.4088769,0
1788,天津市,天津市,河西区,-1,56,3,1,4,5,2,2,2,4,0,7,-99,4,120000,7,2499999.5,4,500,1.607,20.625,1,1,22.5,1,1,1.5,3333.333,90,1,2,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.205665469,68.445468,97.39912,14.80941633,0,4.47356,8.8576488,0,0,214.578,408.5632131,408.7688786,Tianjin,102.1408033,0
1797,天津市,天津市,河西区,1,40,2,1,5,1,2,2,4,4,2,4,80000,3,50000,7,26666.66667,2,-99,1.928,15,1,1,22.5,1,1,1.5,3333.333,210,1,0,3.5,60,1500,1,2.75,-99,7.5,3000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132.678,31.90946979,1530.612245,17.79555556,2.23678,0,0,214.578,1929.81005,1929.81005,Tianjin,643.2700167,0
1799,天津市,天津市,和平区,1,59,0,1,4,1,-99,2,4,4,0,4,60000,2,45000,7,30000,3,1250,1.667,45,1,-99,-99,-99,1,3.5,2600,150,1,0,3.5,15,500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.789728516,38.02526,349.23525,18.51177041,484.8979592,0,19.683664,120.78612,0,268.4136,1299.553624,1300.343352,Tianjin,649.7768118,0
1806,天津市,天津市,南开区,1,35,3,1,5,1,-99,3,4,4,2,4,60000,4,50000,7,15000,3,1500,0.572,27.5,1,1,22.5,2,1,3.5,2600,150,2.5,0,3.5,60,400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.073101689,64.419264,36.19434,19.14568188,1530.612245,2.123333333,7.605052,0,0,83.87925,1743.979166,1745.052268,Tianjin,435.9947915,0
1818,天津市,天津市,南开区,-1,49,2,1,4,1,-99,2,4,5,2,4,60000,2,50000,7,30000,4,-99,0.632,31.875,1,1,22.5,-99,1,2.5,2600,210,-99,0,2.5,40,1500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,19.124469,110.565,12.76378792,831.2536443,0,2.23678,0,0,83.87925,1059.822931,1059.822931,Tianjin,529.9114656,0
1821,天津市,天津市,红桥区,1,60,1,1,4,1,3,-99,3,4,0,4,52800,2,30000,7,26400,3,600,1.319,15,1,1,15,1,1,1.5,4000,90,1,0,3.5,40,800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.244983867,0,137.15156,31.90946979,840.8163265,2.002,1.342068,0,0,312.0580878,1325.279512,1325.524496,Tianjin,662.6397561,0
1826,天津市,天津市,滨海新区,-1,70,1,1,1,1,-99,-99,4,3,0,4,80000,2,40000,7,40000,3,850,2.333,30,1,1,22.5,-99,1,3.5,3333.333,270,1,0,2.5,40,800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,398.239205,12.76378792,655.9766764,2.982373333,4.026204,60.39306,0,83.87925,1218.260557,1218.260557,Tianjin,609.1302783,0
1832,天津市,天津市,和平区,-1,53,1,1,4,1,-99,2,4,5,0,5,135600,2,50000,7,67800,4,516.667,2.5,121.875,1,3,37.5,2,1,3,2622.222,280,1,0,3.5,60,1500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.937019219,98.977515,1557.39402,14.80941633,1939.591837,1.901263,30.867564,201.3102,0,279.5429444,4124.394759,4126.331779,Tianjin,2062.19738,0
1846,天津市,天津市,河东区,1,65,2,1,4,1,-99,2,3,4,0,4,60000,2,20000,7,30000,5,600,1.132,33.75,1,1,22.5,1,1,1.5,-99,150,1,0,3.5,40,23,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,352.5529735,29.71772507,759.1836735,0.41939625,20.13102,87.23442,0,312.0580878,1561.297296,1561.297296,Tianjin,780.648648,0
1849,天津市,天津市,南开区,-1,53,1,1,4,1,-99,2,4,4,0,4,72000,2,12900,7,36000,3,1375,1.095,20,1,2,22.5,1,1,2.5,3333.333,210,1,0,3.5,40,1400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,149.45385,31.90946979,929.3877551,15.84385833,4.026204,95.06315,0,83.87925,1309.563537,1309.563537,Tianjin,654.7817686,0
1858,天津市,天津市,河东区,1,44,1,1,3,1,-99,3,4,3,0,2,24000,3,15000,7,8000,4,1116.667,1.75,22.5,0,-99,-99,-99,0,1.5,3333.333,90,-99,0,2.5,25,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.293807813,0,276.18591,0,409.9854227,0,19.7731352,0,0,0,705.9444679,706.2382758,Tianjin,235.3148226,0
1862,天津市,天津市,和平区,-1,43,1,1,4,2,2,-99,2,4,2,4,100000,4,60000,7,25000,4,500,2.107,28.125,1,3,22.5,3,1,2.5,2966.667,480,1,0,3.5,25,900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,4.41671875,98.865676,497.9247,37.02354082,727.3469388,3.131492,34.893768,60.39306,0,319.4776507,1779.056826,1783.473545,Tianjin,444.7642066,0
1864,天津市,天津市,和平区,1,50,1,1,4,1,-99,-99,4,4,2,4,65000,3,16000,7,21666.66667,3,600,1.476,55,1,3,22.5,1,1,2.5,2666.667,480,-99,0,3.5,25,700,1,-99,-99,7.5,5000,1,2.25,0,0,0,0,0,0,0,1,0,0,0,0,1.9203125,84.550284,474.43851,31.90946979,808.1632653,16.77585,12.7943816,87.23442,0,399.3470634,1915.213244,1917.133557,Tianjin,638.4044147,0
1868,天津市,天津市,和平区,1,57,0,1,4,1,2,-99,3,4,0,3,50000,2,35000,7,25000,2,600,2,30,0,-99,-99,-99,0,2.5,3333.333,210,-99,0,3.5,15,600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,66.432366,341.76051,37.02354082,484.8979592,2.23678,5.815628,33.5517,0,0,971.718484,971.718484,Tianjin,485.859242,0
1877,天津市,天津市,和平区,-1,74,1,1,4,1,-99,2,4,4,0,4,60000,2,40000,7,30000,4,150,1.678,26.25,1,1,22.5,1,1,2.5,2666.667,270,1,0,3.5,25,1400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,226.72195,31.90946979,808.1632653,2.23678,18.6994808,0,0,83.87925,1171.610196,1171.610196,Tianjin,585.805098,0
1883,天津市,天津市,和平区,-1,64,2,0,4,1,-99,3,4,4,0,3,37800,2,20000,7,18900,3,725,1.286,37.5,1,1,37.5,3,1,1.5,2600,90,1,0,3.5,60,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.203073047,16.104816,335.864165,18.51177041,1548.979592,2.982373333,10.736544,0,0,249.6464702,2182.825731,2183.028804,Tianjin,1091.412865,0
