id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap
2583,山西省,运城市,河津市,-1,39,3,0,4,1,-99,-99,2,4,2,4,70000,2,30000,7,35000.0,2,850.0,2.0,22.5,1,1.0,37.5,1.0,1,1.5,2666.667,150.0,2.0,1,3.5,105,2000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,7.116452206,14.762748,161.196945,5.943545014,993.2142857,6.337543333,4.5630312,139.79875,0.0,234.0435659,1566.976866,1566.976866,Yuncheng,783.4884332,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.558226103,7.381374,80.5984725,2.971772507,496.60714285,3.1687716665,2.2815156,69.899375,0.0,117.02178295,783.488433
2585,山西省,太原市,迎泽区,1,37,3,0,5,3,5,-99,4,5,2,4,70000,5,40000,7,14000.0,3,1050.0,3.0,35.0,1,1.0,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,0,6.0,105,4000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,527.972445,31.90946979,2295.918367,3.35517,106.470728,120.78612,0.0,234.0435659,3320.455866,3320.455866,Taiyuan,664.0911732,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0.0,0.0,105.594489,6.381893958,459.18367340000003,0.671034,21.2941456,24.157224,0.0,46.80871318,664.0911732
2594,山西省,长治市,襄垣县,1,35,3,0,4,5,-99,3,4,5,2,4,100000,4,60000,7,25000.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,1,2.25,13.5,7.5,-99,1,1.75,1,13.5,1,0,0,0,0,0,0,0,0,0,1,1.75,1,13.5,1,0,0,0,0,0,0,0,0,0,1,1.75,1,13.5,1,0,0,0,0,0,0,0,0,0,0.0,101.997168,362.7030225,19.14568188,0.0,0.0,4.920916,0.0,3476.89125,0.0,3965.658038,488.7667884,Changzhi,991.4145096,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0.0,25.499292,90.675755625,4.78642047,0.0,0.0,1.230229,0.0,869.2228125,0.0,122.1916971
2595,山西省,长治市,襄垣县,-1,63,2,0,4,1,3,3,2,4,2,1,10000,4,3000,7,2500.0,1,-99.0,3.0,52.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,215.360145,0.0,0.0,0.0,2.23678,0.0,0.0,0.0,217.596925,217.596925,Changzhi,54.39923125,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,53.84003625,0.0,0.0,0.0,0.559195,0.0,0.0,0.0,54.39923125
2598,山西省,运城市,河津市,-1,51,1,0,4,1,-99,-99,4,4,2,3,30000,2,21940,7,15000.0,2,1250.0,2.0,198.75,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,121.680832,69.899375,17.83063504,0.0,10.736544,10.736544,0.0,0.0,0.0,230.88393,230.88393,Yuncheng,115.441965,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.0,60.840416,34.9496875,8.91531752,0.0,5.368272,5.368272,0.0,0.0,0.0,115.441965
2615,山西省,长治市,襄垣县,-1,33,2,1,4,3,2,2,2,4,2,4,70000,3,40000,7,23333.33333,2,850.0,2.0,30.0,1,1.0,22.5,1.0,1,2.0,2966.667,390.0,1.5,0,3.5,105,-99,1,2.25,-99.0,-99.0,-99,1,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,38.02526,82.2423875,12.76378792,1992.857143,5.824,15.210104,0.0,0.0,312.0580878,2458.98077,2458.98077,Changzhi,819.6602567,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,12.675086666666667,27.41412916666667,4.254595973333333,664.2857143333333,1.9413333333333334,5.0700346666666665,0.0,0.0,104.01936260000001,819.6602566666667
2618,山西省,长治市,襄垣县,1,52,3,0,4,1,2,-99,2,3,2,2,20000,3,25400,7,6666.666667,3,-99.0,2.333,42.5,0,-99.0,-99.0,-99.0,0,1.0,-99.0,60.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,120.9010075,0.0,0.0,0.0,4.920916,0.0,0.0,0.0,125.8219235,125.8219235,Changzhi,41.94064117,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,40.300335833333335,0.0,0.0,0.0,1.6403053333333333,0.0,0.0,0.0,41.940641166666666
2619,山西省,太原市,迎泽区,-1,45,2,1,4,1,2,3,3,4,2,7,-99,2,-99,7,4999999.5,1,-99.0,3.0,37.5,1,0.429,37.5,1.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,80,2200,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,331.695,0.0,1681.632653,0.0,2.23678,0.0,0.0,280.0521301,2295.616563,2295.616563,Taiyuan,1147.808282,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,165.8475,0.0,840.8163265,0.0,1.11839,0.0,0.0,140.02606505,1147.8082815
2620,山西省,运城市,河津市,-1,30,3,0,5,1,1,-99,5,5,1,4,60000,2,28800,7,30000.0,2,1500.0,2.0,26.25,0,-99.0,-99.0,-99.0,0,2.5,3333.333,270.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,379.4788725,19.14568188,0.0,67.1034,4.026204,139.79875,0.0,0.0,609.5529084,609.5529084,Yuncheng,304.7764542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.0,189.73943625,9.57284094,0.0,33.5517,2.013102,69.899375,0.0,0.0,304.7764542
2628,山西省,运城市,河津市,1,64,3,0,4,1,-99,-99,3,5,1,1,4000,3,-99,7,1333.333333,3,-99.0,1.619,32.5,0,-99.0,-99.0,-99.0,0,1.0,2600.0,60.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,2.707640625,12.30229,413.9792475,14.80941633,0.0,10.67733333,4.026204,0.0,0.0,0.0,458.5021318,458.5021318,Yuncheng,152.8340439,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.902546875,4.100763333333333,137.99308249999999,4.9364721099999995,0.0,3.55911111,1.342068,0.0,0.0,0.0,152.83404393333333
2629,山西省,太原市,迎泽区,-1,40,3,1,5,4,2,2,4,4,2,5,110000,3,70000,7,36666.66667,2,400.0,0.714,176.25,1,3.0,37.5,3.0,1,-99.0,-99.0,-99.0,-99.0,0,6.0,80,-99,1,2.25,7.0,9.5,-99,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,1.677585,178.6499867,15.9547349,1749.271137,9.506315,44.288244,67.1034,1655.6625,319.4776507,4041.591553,2385.929053,Taiyuan,1347.197184,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,0.559195,59.54999556666667,5.318244966666667,583.090379,3.1687716666666668,14.762748,22.3678,551.8874999999999,106.49255023333335,795.3096843333333
2647,山西省,运城市,河津市,-1,40,3,0,4,2,-99,2,4,4,2,3,40000,4,15000,7,10000.0,2,1500.0,1.714,37.5,1,0.429,52.5,1.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,57.373407,158.0591437,31.90946979,0.0,8.872560667,48.314448,80.52408,0.0,280.0521301,665.1052392,665.1052392,Yuncheng,166.2763098,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0.0,14.34335175,39.514785925,7.9773674475,0.0,2.21814016675,12.078612,20.13102,0.0,70.013032525,166.2763098
2649,山西省,运城市,河津市,-1,26,2,1,5,2,-99,-99,4,5,2,4,70000,4,30000,7,17500.0,2,1500.0,2.0,37.5,1,0.857,37.5,1.0,1,2.5,2666.667,60.0,1.0,0,4.5,105,6400,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,7.201171875,18.453435,373.634625,12.76378792,2562.244898,10.67733333,4.920916,0.0,0.0,357.63,3347.526167,3347.526167,Yuncheng,836.8815418,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1.80029296875,4.61335875,93.40865625,3.19094698,640.5612245,2.6693333325,1.230229,0.0,0.0,89.4075,836.88154175
2650,山西省,长治市,襄垣县,-1,37,3,1,5,2,-99,2,4,4,2,5,180000,3,34300,7,60000.0,2,1250.0,1.5,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,105,3500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,153.6478125,19.14568188,2562.244898,5.368272,11.1839,44.7356,0.0,0.0,2796.326164,2796.326164,Changzhi,932.1087214,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,0.0,51.215937499999995,6.38189396,854.0816326666667,1.7894240000000001,3.7279666666666667,14.911866666666667,0.0,0.0,932.1087213333334
2660,山西省,长治市,襄垣县,-1,37,1,0,5,1,-99,-99,4,4,2,3,30000,3,15100,7,10000.0,3,1500.0,1.344,47.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,38.02526,223.728097,0.0,0.0,0.0,8.8576488,0.0,0.0,0.0,270.6110058,270.6110058,Changzhi,90.20366861,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,12.675086666666667,74.57603233333333,0.0,0.0,0.0,2.9525495999999998,0.0,0.0,0.0,90.2036686
2663,山西省,运城市,河津市,1,65,3,0,4,1,-99,3,4,5,1,2,16000,2,2050,7,8000.0,1,1500.0,2.0,15.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,33.5517,19.14568188,0.0,1.941333333,0.894712,0.0,0.0,0.0,55.53342721,55.53342721,Yuncheng,27.76671361,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,0.0,16.77585,9.57284094,0.0,0.9706666665,0.447356,0.0,0.0,0.0,27.766713605
2665,山西省,太原市,迎泽区,1,57,1,1,4,4,-99,-99,2,5,0,2,24000,3,21900,7,8000.0,1,1500.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,3.5,2666.667,210.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,15.210104,83.87925,14.80941633,0.0,2.887733333,4.026204,171.11367,0.0,0.0,291.9263777,291.9263777,Taiyuan,97.30879255,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.0,5.0700346666666665,27.95975,4.9364721099999995,0.0,0.9625777776666666,1.342068,57.037890000000004,0.0,0.0,97.30879256666667
2668,山西省,太原市,迎泽区,-1,34,0,0,4,1,2,2,4,4,2,7,-99,4,-99,7,2499999.75,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,362.7030225,0.0,0.0,0.91,2.23678,0.0,0.0,0.0,365.8498025,365.8498025,Taiyuan,91.46245063,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0.0,0.0,90.675755625,0.0,0.0,0.2275,0.559195,0.0,0.0,0.0,91.462450625
2669,山西省,长治市,襄垣县,-1,51,3,0,6,2,2,2,2,4,0,7,-99,4,-99,7,2499999.5,2,-99.0,3.0,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,16.104816,254.37321,29.71772507,0.0,0.0,33.5517,0.0,0.0,0.0,333.7474511,333.7474511,Changzhi,83.43686277,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.0,4.026204,63.5933025,7.4294312675,0.0,0.0,8.387925,0.0,0.0,0.0,83.436862775
2670,山西省,运城市,河津市,-1,26,3,0,4,1,-99,2,2,5,0,3,40000,4,34000,7,10000.0,1,1500.0,3.0,52.5,1,1.0,37.5,1.0,1,1.5,2600.0,150.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,6.689465074,114.523136,176.146425,15.9547349,0.0,5.368272,11.1839,13.42068,0.0,234.0435659,577.3301788,577.3301788,Yuncheng,144.3325447,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,1.6723662685,28.630784,44.03660625,3.988683725,0.0,1.342068,2.795975,3.35517,0.0,58.510891475,144.3325447
2674,山西省,运城市,河津市,1,22,2,1,5,5,3,3,1,3,0,5,200000,1,25000,6,200000.0,2,1250.0,0.033,15.0,1,0.857,37.5,1.0,1,1.25,3111.111,105.0,1.0,0,3.5,105,-99,1,2.25,-99.0,7.5,-99,1,0.0,3,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,0.0,0,0,0,0,1,0,0,0,0,0,10.30343672,26.84136,0.399425,0.0,1986.428571,0.0,25.691016,0.0,0.0,191.2563805,2240.92019,2240.92019,Yuncheng,2240.92019,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3,10.30343672,26.84136,0.399425,0.0,1986.428571,0.0,25.691016,0.0,0.0,191.2563805,2240.92019
2675,山西省,运城市,河津市,-1,56,3,0,4,1,1,2,1,4,0,3,30000,2,3330,7,15000.0,2,1250.0,2.5,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,209.51385,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,213.540054,213.540054,Yuncheng,106.770027,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,0.0,104.756925,0.0,0.0,0.0,2.013102,0.0,0.0,0.0,106.770027
2678,山西省,长治市,襄垣县,-1,64,3,1,4,2,-99,3,3,4,0,4,60000,2,20000,7,30000.0,2,850.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,5.5,105,2400,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,22.815156,268.661575,19.14568188,2818.469388,7.157696,24.60458,33.5517,0.0,0.0,3194.405777,3194.405777,Changzhi,1597.202888,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,11.407578,134.3307875,9.57284094,1409.234694,3.578848,12.30229,16.77585,0.0,0.0,1597.2028885
2680,山西省,运城市,河津市,-1,25,2,1,5,2,-99,-99,4,4,2,7,-99,4,-99,7,2499999.75,2,1500.0,1.428,26.25,1,0.857,37.5,1.0,1,2.5,2666.667,90.0,1.0,0,4.5,105,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,10.80175781,36.90687,83.87925,15.9547349,2562.244898,6.4064,2.9525496,0.0,0.0,297.5099252,3016.656385,3016.656385,Yuncheng,754.1640964,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7004394525,9.2267175,20.9698125,3.988683725,640.5612245,1.6016,0.7381374,0.0,0.0,74.3774813,754.16409625
2681,山西省,运城市,河津市,-1,23,2,1,5,2,3,3,1,5,2,4,70000,2,-99,7,35000.0,1,1250.0,2.0,52.5,1,1.0,37.5,-99.0,1,2.5,4000.0,210.0,3.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,121.680832,97.859125,15.9547349,0.0,0.0,8.8576488,0.0,0.0,312.0580878,556.4104285,556.4104285,Yuncheng,278.2052143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,60.840416,48.9295625,7.97736745,0.0,0.0,4.4288244,0.0,0.0,156.0290439,278.20521425
2685,山西省,太原市,迎泽区,1,43,2,0,4,1,5,2,3,4,2,4,60000,3,48000,7,20000.0,2,-99.0,2.0,37.5,1,1.0,37.5,3.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,80,1600,1,2.25,7.0,6.5,3000,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,22.815156,442.26,6.381893959,1311.953353,10.736544,44.288244,40.26204,993.3975,249.6464702,3121.741201,2128.343701,Taiyuan,1040.5804,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,7.605052000000001,147.42,2.1272979863333332,437.31778433333335,3.5788480000000003,14.762748,13.420679999999999,331.1325,83.21549006666667,709.4479003333332
2686,山西省,太原市,迎泽区,-1,47,3,0,4,1,-99,2,3,5,0,0,0,3,-99,7,0.0,3,1375.0,1.429,52.5,1,1.0,37.5,2.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,1,2.75,9.0,7.5,-99,1,1.25,0,9.0,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9.0,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9.0,0,0,0,0,1,0,0,0,0,0,0.0,4.361721,913.3588707,15.9547349,0.0,6.262984,69.787536,247.16419,1655.6625,218.4406615,3130.993198,1475.330698,Taiyuan,1043.664399,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.453907,304.4529569,5.318244966666667,0.0,2.0876613333333336,23.262512,82.38806333333333,551.8874999999999,72.81355383333333,491.77689933333335
2688,山西省,太原市,迎泽区,-1,55,3,0,4,2,3,3,3,4,0,1,8000,5,35000,7,1600.0,2,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,14.762748,725.406045,11.88709003,0.0,6.337543333,68.445468,304.20208,0.0,0.0,1131.040974,1131.040974,Taiyuan,226.2081949,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0.0,2.9525496,145.081209,2.377418006,0.0,1.2675086666,13.689093600000001,60.840416000000005,0.0,0.0,226.2081948
2689,山西省,运城市,河津市,1,29,2,1,5,3,-99,3,4,4,2,4,60000,3,33000,7,20000.0,2,600.0,1.05,37.5,1,0.857,37.5,3.0,1,2.5,3400.0,210.0,-99.0,0,3.5,80,1200,1,2.5,11.0,7.5,2000,1,1.75,0,11.0,0,0,1,0,1,0,0,0,0,0,1,1.75,0,11.0,0,0,1,0,1,0,0,0,0,0,1,1.75,0,11.0,0,0,1,0,1,0,0,0,0,0,0.0,118.101984,43.62678396,18.51177041,1020.408163,8.872560667,48.314448,95.06315,2833.0225,238.0079402,4423.9293,1590.9068,Yuncheng,1474.6431,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,39.367328,14.54226132,6.170590136666667,340.13605433333333,2.9575202223333332,16.104816,31.687716666666663,944.3408333333333,79.33598006666666,530.3022666666667
2693,山西省,长治市,襄垣县,1,64,3,0,4,1,-99,-99,2,4,0,7,-99,2,10400,7,4999998.5,3,1500.0,1.81,37.5,0,-99.0,-99.0,-99.0,0,3.5,-99.0,210.0,1.0,0,6.0,105,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,31.874115,475.5569,0.0,3783.673469,0.0,22.3678,0.0,0.0,0.0,4313.472284,4313.472284,Changzhi,2156.736142,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,15.9370575,237.77845,0.0,1891.8367345,0.0,11.1839,0.0,0.0,0.0,2156.736142
2699,山西省,太原市,迎泽区,-1,28,2,1,5,3,-99,2,4,4,2,4,100000,3,500000,7,33333.33333,1,-99.0,3.0,52.5,1,0.857,52.5,1.0,1,1.5,3333.333,90.0,1.0,0,4.5,105,2000,1,2.25,9.0,6.5,5000,1,2.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,2.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,2.25,0,9.0,0,0,0,0,0,1,0,0,0,0,6.169964063,66.432366,464.373,14.85886253,2562.244898,15.84385833,2.23678,26.84136,2980.1925,297.5099252,6436.703514,3456.511014,Taiyuan,2145.567838,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2.0566546876666667,22.144122,154.791,4.952954176666666,854.0816326666667,5.28128611,0.7455933333333333,8.94712,993.3975,99.16997506666667,1152.1703380000001
2710,山西省,长治市,襄垣县,-1,19,2,0,5,1,2,2,4,5,0,3,50000,5,52000,7,10000.0,2,925.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,2.5,3333.333,90.0,3.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,14.69039063,23.262512,121.6249125,0.0,77.427,16.85040933,8.8576488,238.21707,0.0,0.0,500.9299433,500.9299433,Changzhi,100.1859887,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2.9380781259999997,4.6525024,24.324982499999997,0.0,15.485400000000002,3.3700818660000005,1.77152976,47.643414,0.0,0.0,100.18598865999999
