id,type,use
696,heating,832.4081633
696,laundry,13.42068
696,television,81.4827
696,computer,7.66896
696,computer,19.939296
696,computer,3.067584
696,computer,13.037232
696,lighting,17.25516
696,lighting,3.451032
696,waterheating,213.4215454
696,ac,0
696,vehicle,0
698,cooking,110.565
698,cooking,11.1839
698,cooking,19.01263
698,freezing,0
698,heating,33.183
698,heating,0
698,heating,0
698,laundry,55.9195
698,computer,5.368272
698,lighting,20.13102
698,lighting,2.23678
698,waterheating,312.0580878
698,ac,0
698,ac,5.040820313
698,ac,5.040820313
698,vehicle,2023.5875
750,cooking,796.068
750,freezing,37.02354082
750,heating,836.4489796
750,laundry,4.47356
750,television,87.23442
750,lighting,11.1839
750,waterheating,858.312
750,ac,10.80175781
750,vehicle,0
758,cooking,221.13
758,cooking,11.1839
758,freezing,15.9547349
758,heating,2678.571429
758,laundry,32.61970833
758,television,95.06315
758,computer,66.432366
758,lighting,20.13102
758,lighting,1.342068
758,waterheating,355.7025756
758,ac,9.02546875
758,ac,4.264533984
758,vehicle,2023.5875
766,cooking,796.068
766,freezing,11.88709003
766,heating,0
766,heating,0
766,heating,0
766,laundry,17.08373333
766,computer,3.578848
766,lighting,44.288244
766,waterheating,312.0580878
766,ac,10.80175781
766,ac,5.040820313
766,vehicle,0
769,cooking,27.95975
769,cooking,7.455933333
769,cooking,16.77585
769,heating,0
769,television,33.5517
769,computer,3.578848
769,lighting,2.23678
769,waterheating,335.517
769,vehicle,0
772,cooking,199.017
772,cooking,28.518945
772,cooking,5.59195
772,cooking,3.802526
772,freezing,37.02354082
772,heating,650.5714286
772,laundry,16.016
772,television,80.52408
772,computer,14.762748
772,computer,1.677585
772,lighting,29.07814
772,lighting,4.026204
772,waterheating,214.578
772,ac,0
772,ac,0
772,ac,0
772,vehicle,3642.4575
777,cooking,331.695
777,cooking,20.13102
777,cooking,13.979875
777,freezing,12.76378792
777,heating,1261.22449
777,laundry,8.872560667
777,television,60.39306
777,computer,12.749646
777,computer,5.368272
777,computer,5.368272
777,lighting,44.288244
777,lighting,8.8576488
777,waterheating,248.9918029
777,ac,4.536738281
777,ac,4.536738281
777,vehicle,662.265
778,cooking,362.7030225
778,cooking,2.23678
778,freezing,19.14568188
778,heating,0
778,heating,0
778,heating,0
778,laundry,3.35517
778,television,87.23442
778,computer,35.78848
778,lighting,5.815628
778,waterheating,312.0580878
778,ac,10.80175781
778,vehicle,0
790,cooking,125.818875
790,heating,382.6530612
790,television,44.7356
790,lighting,8.94712
790,vehicle,0
793,cooking,217.6218135
793,cooking,1.342068
793,freezing,31.90946979
793,heating,0
793,heating,0
793,heating,0
793,laundry,2.982373333
793,television,20.13102
793,lighting,4.026204
793,waterheating,139.79875
793,ac,6.481054688
793,vehicle,0
796,cooking,331.695
796,cooking,331.695
796,cooking,331.695
796,cooking,331.695
796,freezing,22.21412449
796,heating,1792.390671
796,laundry,6.262984
796,television,171.11367
796,computer,68.445468
796,lighting,44.288244
796,lighting,8.8576488
796,waterheating,224.0417041
796,ac,0
796,ac,0
796,vehicle,0
801,cooking,136.4454
801,cooking,0
801,cooking,0
801,cooking,0
801,freezing,0
801,heating,1380.140816
801,laundry,9.965511111
801,computer,14.762748
801,lighting,29.07814
801,waterheating,500.682
801,vehicle,0
802,cooking,309.582
802,freezing,19.14568188
802,heating,697.0408163
802,laundry,2.23678
802,television,26.84136
802,lighting,8.8576488
802,waterheating,218.4406615
802,ac,0
802,vehicle,0
803,cooking,132.678
803,freezing,31.90946979
803,heating,1385.422741
803,laundry,0
803,computer,8.94712
803,lighting,4.026204
803,waterheating,357.63
803,ac,17.13878906
803,vehicle,0
804,cooking,17.6904
804,cooking,0.8387925
804,cooking,3.727966667
804,cooking,3.802526
804,freezing,0
804,heating,0
804,laundry,3.802526
804,television,33.5517
804,computer,28.630784
804,computer,23.262512
804,computer,4.361721
804,lighting,12.7943816
804,waterheating,312.0580878
804,ac,0
804,vehicle,0
822,cooking,146.7886875
822,heating,0
822,television,83.87925
822,lighting,8.94712
822,vehicle,0
823,cooking,464.373
823,cooking,4.47356
823,cooking,6.71034
823,cooking,9.506315
823,freezing,15.9547349
823,freezing,19.14568188
823,heating,2434.110787
823,laundry,4.7531575
823,television,247.16419
823,television,95.06315
823,television,171.11367
823,computer,19.124469
823,lighting,8.8576488
823,waterheating,319.4776507
823,ac,0
823,vehicle,0
826,cooking,69.899375
826,freezing,0
826,heating,0
826,television,13.42068
826,computer,8.94712
826,lighting,4.026204
826,vehicle,0
828,cooking,530.712
828,cooking,1.192949333
828,freezing,14.80941633
828,freezing,18.51177041
828,heating,77.427
828,heating,77.427
828,heating,0
828,laundry,8.872560667
828,television,143.15392
828,television,26.84136
828,computer,3.578848
828,lighting,14.762748
828,lighting,2.9525496
828,waterheating,357.63
828,ac,0
828,ac,0
828,ac,0
828,ac,0
828,vehicle,0
849,cooking,20.9698125
849,cooking,19.4922
849,cooking,16.77585
849,freezing,15.9547349
849,heating,476.7428571
849,laundry,1.789424
849,computer,38.02526
849,lighting,4.920916
849,waterheating,218.4406615
849,vehicle,0
851,cooking,199.017
851,cooking,33.5517
851,cooking,20.9698125
851,cooking,13.979875
851,freezing,15.9547349
851,heating,2562.244898
851,laundry,34.9496875
851,television,436.1721
851,computer,8.94712
851,computer,22.144122
851,lighting,28.183428
851,waterheating,83.87925
851,ac,0
851,ac,0
851,ac,0
851,ac,0
851,vehicle,1655.6625
852,cooking,331.695
852,cooking,7.18965
852,cooking,6.337543333
852,cooking,0.848778125
852,freezing,14.80941633
852,heating,1518.367347
852,laundry,10.86436
852,television,57.5172
852,computer,15.81723
852,lighting,3.1954
852,lighting,5.43218
852,waterheating,222.8986341
852,ac,6.169964063
852,ac,3.024492188
852,vehicle,0
854,cooking,0
854,freezing,14.80941633
854,heating,497.8862974
854,laundry,0
854,television,0
854,computer,0
854,lighting,0
854,waterheating,0
854,ac,2.88046875
854,vehicle,0
859,cooking,221.13
859,freezing,15.9547349
859,freezing,14.85886253
859,heating,0
859,heating,0
859,heating,0
859,laundry,0
859,computer,22.144122
859,lighting,4.026204
859,vehicle,0
880,cooking,154.791
880,cooking,41.939625
880,cooking,0
880,cooking,1.747484375
880,freezing,25.91647858
880,heating,0
880,heating,0
880,heating,0
880,laundry,15.65746
880,laundry,7.455933333
880,computer,38.02526
880,lighting,44.288244
880,lighting,4.920916
880,waterheating,249.6464702
880,ac,16.94393382
880,vehicle,2023.5875
898,cooking,5.032755
898,cooking,132.678
898,cooking,4.47356
898,cooking,2.23678
898,freezing,12.76378792
898,freezing,12.76378792
898,heating,585.5142857
898,laundry,5.032755
898,television,60.39306
898,computer,22.144122
898,lighting,4.026204
898,waterheating,357.63
898,ac,0
898,ac,0
898,vehicle,0
907,cooking,32.487
907,cooking,10.06551
907,cooking,5.032755
907,freezing,12.76378792
907,heating,645.6857143
907,laundry,2.23678
907,television,33.5517
907,television,13.42068
907,computer,22.815156
907,lighting,7.605052
907,waterheating,312.0580878
907,vehicle,0
909,cooking,331.695
909,cooking,0
909,freezing,37.02354082
909,heating,964.2857143
909,laundry,42.70933333
909,lighting,0
909,waterheating,297.5099252
909,ac,0
909,vehicle,0
917,cooking,199.017
917,freezing,15.97834685
917,heating,1366.530612
917,laundry,3.559111111
917,computer,12.749646
917,lighting,8.8576488
917,waterheating,187.2348527
917,ac,18.14695313
917,vehicle,0
918,heating,0
918,laundry,0
918,laundry,0
918,computer,3.067584
918,lighting,5.75172
918,vehicle,0
926,cooking,145.081209
926,freezing,18.51177041
926,heating,1662.507289
926,laundry,5.59195
926,television,251.63775
926,computer,16.104816
926,lighting,0
926,waterheating,196.0364911
926,ac,3.024492188
926,ac,3.87135
926,vehicle,0
933,cooking,221.13
933,cooking,33.5517
933,cooking,13.42068
933,cooking,3.727966667
933,freezing,14.80941633
933,heating,460.0469388
933,laundry,2.982373333
933,computer,3.578848
933,computer,57.373407
933,lighting,12.7943816
933,waterheating,357.63
933,ac,6.169964063
933,ac,2.437516667
933,vehicle,0
936,cooking,136.4454
936,freezing,18.51177041
936,heating,1621.574344
936,laundry,10.736544
936,television,120.78612
936,television,40.26204
936,computer,15.210104
936,lighting,20.13102
936,lighting,0.894712
936,waterheating,355.7025756
936,ac,0
936,vehicle,0
948,heating,0
948,heating,0
948,heating,0
948,computer,3.578848
948,lighting,4.026204
948,vehicle,662.265
958,cooking,0
958,cooking,309.582
958,freezing,12.76378792
958,freezing,11.88709003
958,heating,2928.279883
958,laundry,8.719822222
958,computer,95.957862
958,lighting,20.13102
958,lighting,20.13102
958,lighting,4.026204
958,waterheating,83.87925
958,ac,0
958,ac,0
958,ac,0
958,ac,0
958,vehicle,1655.6625
962,cooking,132.678
962,cooking,10.06551
962,cooking,1.747484375
962,cooking,11.1839
962,freezing,31.90946979
962,heating,929.3877551
962,laundry,11.1839
962,television,67.1034
962,television,95.06315
962,lighting,4.920916
962,waterheating,214.578
962,ac,0
962,ac,2.88046875
962,vehicle,2023.5875
975,cooking,136.4454
975,freezing,31.90946979
975,heating,2493.760933
975,lighting,4.026204
975,vehicle,0
976,cooking,60.6528
976,cooking,5.43218
976,cooking,0
976,cooking,0
976,freezing,10.13369425
976,heating,1548.979592
976,laundry,0
976,computer,4.601376
976,computer,4.601376
976,computer,3.067584
976,computer,13.037232
976,lighting,9.5862
976,lighting,11.7335088
976,waterheating,255.0085073
976,ac,0
976,ac,20.56654688
976,vehicle,1214.1525
980,cooking,41.939625
980,cooking,6.337543333
980,cooking,1.164989583
980,cooking,41.939625
980,freezing,11.88709003
980,heating,1952.186589
980,laundry,13.04788333
980,television,251.63775
980,lighting,4.920916
980,waterheating,195.71825
980,ac,19.5871875
980,ac,13.058125
980,vehicle,0
982,cooking,331.695
982,cooking,1.3979875
982,cooking,0
982,cooking,0
982,freezing,14.80941633
982,freezing,12.76378792
982,heating,2928.279883
982,laundry,1.9571825
982,television,13.42068
982,computer,14.762748
982,lighting,4.5630312
982,waterheating,139.79875
982,ac,1.792291667
982,ac,6.72109375
982,ac,0
982,vehicle,0
1000,cooking,331.695
1000,cooking,42.7784175
1000,cooking,70.45857
1000,cooking,55.9195
1000,freezing,25.52757584
1000,freezing,20.80240755
1000,heating,0
1000,heating,0
1000,heating,0
1000,laundry,15.210104
1000,television,67.1034
1000,television,17.89424
1000,computer,15.210104
1000,computer,3.578848
1000,computer,8.94712
1000,lighting,13.6890936
1000,waterheating,139.79875
1000,ac,130.6580625
1000,ac,130.6580625
1000,vehicle,0
1005,cooking,2.982373333
1005,cooking,20.13102
1005,cooking,10.06551
1005,cooking,0.894712
1005,freezing,22.33662886
1005,heating,1992.857143
1005,laundry,7.157696
1005,television,20.13102
1005,computer,23.262512
1005,computer,1.677585
1005,lighting,4.026204
1005,waterheating,858.312
1005,ac,17.13878906
1005,vehicle,0
1008,cooking,56.862
1008,cooking,0
1008,cooking,0
1008,cooking,0
1008,freezing,31.90946979
1008,heating,1261.22449
1008,laundry,16.016
1008,computer,7.66896
1008,lighting,17.25516
1008,lighting,1.91724
1008,waterheating,267.478361
1008,vehicle,0
1012,cooking,0
1012,cooking,0
1012,heating,0
1012,lighting,0
1012,vehicle,0
1017,cooking,48.360403
1017,cooking,0
1017,cooking,2.23678
1017,heating,0
1017,television,20.13102
1017,computer,38.02526
1017,lighting,20.13102
1017,waterheating,214.578
1017,vehicle,0
1019,cooking,132.678
1019,freezing,15.9547349
1019,heating,340.5306122
1019,laundry,6.794666667
1019,television,80.52408
1019,computer,1.677585
1019,lighting,5.815628
1019,vehicle,0
1042,cooking,199.017
1042,cooking,6.71034
1042,cooking,13.979875
1042,cooking,9.319916667
1042,freezing,22.21412449
1042,freezing,12.76378792
1042,heating,0
1042,heating,0
1042,heating,0
1042,laundry,51.2512
1042,laundry,0
1042,computer,15.210104
1042,lighting,13.6890936
1042,waterheating,357.63
1042,ac,2.016328125
1042,ac,2.016328125
1042,vehicle,0
1046,cooking,362.7030225
1046,cooking,27.95975
1046,cooking,10.06551
1046,cooking,1.164989583
1046,freezing,12.76378792
1046,heating,2586.122449
1046,laundry,6.262984
1046,television,44.7356
1046,computer,16.104816
1046,lighting,8.8576488
1046,ac,12.79360195
1046,ac,0
1046,vehicle,1655.6625
1050,cooking,132.678
1050,cooking,20.9698125
1050,freezing,22.21412449
1050,freezing,9.572840938
1050,heating,328.3688047
1050,laundry,9.319916667
1050,computer,79.964885
1050,lighting,44.7356
1050,lighting,2.23678
1050,waterheating,399.3470634
1050,ac,0
1050,vehicle,0
1054,cooking,199.017
1054,freezing,14.80941633
1054,heating,2277.55102
1054,lighting,24.60458
1054,lighting,2.23678
1054,waterheating,312.0580878
1054,vehicle,0
1061,cooking,199.017
1061,cooking,10.06551
1061,cooking,20.13102
1061,cooking,4.47356
1061,freezing,31.90946979
1061,heating,2837.755102
1061,laundry,5.032755
1061,television,107.36544
1061,television,33.5517
1061,lighting,8.8576488
1061,waterheating,399.3470634
1061,ac,51.41636719
1061,ac,3.9174375
1061,vehicle,0
1074,cooking,362.7030225
1074,cooking,25.163775
1074,cooking,2.684136
1074,freezing,14.80941633
1074,heating,1621.574344
1074,laundry,0
1074,television,80.52408
1074,computer,0
1074,lighting,4.920916
1074,ac,0
1074,ac,6.72109375
1074,vehicle,0
1075,cooking,8.387925
1075,cooking,796.068
1075,cooking,41.939625
1075,cooking,3.49496875
1075,freezing,19.97293356
1075,heating,1395
1075,laundry,33.2721025
1075,television,116.31256
1075,lighting,8.8576488
1075,waterheating,335.517
1075,ac,0
1075,vehicle,0
1089,cooking,0
1089,cooking,0
1089,cooking,0
1089,freezing,6.731552877
1089,heating,0
1089,laundry,0
1089,television,0
1089,lighting,0
1089,vehicle,0
1106,cooking,331.695
1106,cooking,8.387925
1106,cooking,26.84136
1106,freezing,15.97834685
1106,heating,2623.906706
1106,laundry,5.368272
1106,television,33.5517
1106,lighting,4.026204
1106,waterheating,83.87925
1106,ac,2.711029412
1106,vehicle,0
1129,cooking,331.695
1129,cooking,1.789424
1129,cooking,0
1129,cooking,0.465995833
1129,freezing,37.02354082
1129,heating,1967.930029
1129,laundry,7.455933333
1129,computer,15.210104
1129,computer,22.815156
1129,lighting,4.026204
1129,waterheating,83.87925
1129,ac,0
1129,vehicle,0
1132,cooking,221.13
1132,cooking,7.18965
1132,freezing,14.80941633
1132,heating,0
1132,heating,0
1132,heating,0
1132,laundry,4.47356
1132,television,19.1724
1132,television,19.1724
1132,lighting,31.63446
1132,lighting,0.95862
1132,waterheating,99.85625
1132,vehicle,0
1138,cooking,464.373
1138,cooking,0
1138,cooking,0
1138,cooking,0
1138,freezing,29.71772507
1138,heating,756.7346939
1138,laundry,0
1138,lighting,8.8576488
1138,waterheating,312.0580878
1138,ac,0
1138,vehicle,0
1140,cooking,464.373
1140,cooking,1.747484375
1140,cooking,0
1140,cooking,0
1140,freezing,14.80941633
1140,heating,2190.699708
1140,laundry,15.210104
1140,computer,22.815156
1140,computer,3.578848
1140,lighting,29.07814
1140,lighting,5.815628
1140,waterheating,214.578
1140,ac,5.87615625
1140,ac,34.565625
1140,vehicle,0
1143,cooking,0
1143,cooking,331.695
1143,cooking,0
1143,cooking,0
1143,freezing,0
1143,freezing,0
1143,heating,0
1143,laundry,0
1143,lighting,4.47356
1143,lighting,4.920916
1143,vehicle,0
1154,cooking,331.695
1154,freezing,12.76378792
1154,freezing,9.185478658
1154,heating,2562.244898
1154,laundry,12.8128
1154,computer,57.373407
1154,computer,3.019653
1154,lighting,13.6890936
1154,waterheating,187.2348527
1154,ac,9.40953125
1154,vehicle,0
1157,cooking,0
1157,cooking,0
1157,cooking,0
1157,cooking,0
1157,freezing,12.76378792
1157,heating,0
1157,laundry,0
1157,computer,3.578848
1157,computer,3.578848
1157,lighting,5.815628
1157,ac,78.34875
1157,vehicle,0
1158,cooking,5.032755
1158,cooking,132.678
1158,freezing,29.71772507
1158,heating,0
1158,heating,0
1158,heating,0
1158,laundry,4.175322667
1158,television,60.39306
1158,computer,5.368272
1158,lighting,8.8576488
1158,ac,0
1158,ac,0
1158,vehicle,0
1160,cooking,169.2614105
1160,cooking,23.7657875
1160,freezing,14.80941633
1160,heating,1135.102041
1160,laundry,46.592
1160,television,60.39306
1160,computer,5.368272
1160,lighting,8.8576488
1160,waterheating,284.5620605
1160,ac,19.35675
1160,ac,6.642022059
1160,ac,2.88046875
1160,vehicle,662.265
1161,cooking,0
1161,cooking,0
1161,cooking,0
1161,cooking,0
1161,freezing,14.80941633
1161,heating,1991.54519
1161,laundry,0
1161,television,0
1161,computer,0
1161,lighting,0
1161,waterheating,0
1161,waterheating,0
1161,ac,0
1161,ac,15.04244792
1161,vehicle,0
1177,cooking,796.068
1177,cooking,0.931991667
1177,cooking,13.979875
1177,freezing,14.80941633
1177,heating,878.2714286
1177,laundry,25.6256
1177,computer,23.262512
1177,lighting,6.71034
1177,lighting,8.8576488
1177,waterheating,239.608238
1177,ac,0
1177,vehicle,0
1186,cooking,265.356
1186,freezing,14.85886253
1186,freezing,37.02354082
1186,heating,1849.795918
1186,laundry,12.8128
1186,computer,23.262512
1186,computer,16.104816
1186,lighting,13.6890936
1186,waterheating,280.0521301
1186,ac,6.169964063
1186,ac,6.169964063
1186,ac,6.169964063
1186,ac,6.169964063
1186,vehicle,0
1190,cooking,11.50344
1190,cooking,189.54
1190,cooking,5.75172
1190,cooking,0
1190,freezing,12.76378792
1190,heating,840.8163265
1190,laundry,11.44
1190,computer,4.601376
1190,lighting,24.92412
1190,waterheating,71.8965
1190,ac,5.41528125
1190,ac,2.406791667
1190,ac,4.066544118
1190,vehicle,0
1193,cooking,221.13
1193,freezing,11.88709003
1193,heating,1261.22449
1193,laundry,1.946388889
1193,computer,28.630784
1193,lighting,2.23678
1193,waterheating,187.2348527
