id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren
8792,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8799,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8813,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8820,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8824,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8826,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8839,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8848,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8850,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,7,0,0,0,0,0,0,0,0,1,0,1,1,0
8861,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8871,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8873,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8874,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8891,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8892,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8894,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8902,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8905,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8906,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8912,4,0,0,0,0,0,0,0,1,0,2,2,1,1
8917,3,0,0,0,0,0,1,0,0,0,1,0,0,1
8922,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8925,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8927,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8932,7,0,0,0,0,0,0,0,0,1,3,1,1,1
8937,8,0,0,0,0,0,0,0,0,0,1,1,1,1
8938,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8950,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8955,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8964,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8965,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8967,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8976,7,0,0,0,0,0,0,0,0,1,2,3,1,1
8977,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8983,5,1,1,0,0,0,0,0,0,0,0,1,1,0
8988,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9000,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9003,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9023,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9026,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9029,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9045,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9048,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9052,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9074,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9080,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9081,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9084,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9105,7,0,0,0,0,0,0,0,0,1,1,1,1,1
9106,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9112,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9114,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9118,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9127,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9138,4,0,0,0,0,0,0,0,1,0,1,1,1,1
9141,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9145,3,0,0,0,0,0,1,0,0,0,1,1,1,1
9147,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9149,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,7,0,0,0,0,0,0,0,0,1,0,3,1,0
9154,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9160,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9163,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9164,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9166,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9167,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9169,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9179,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9181,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,4,0,0,0,0,0,0,0,1,0,3,1,1,1
9189,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9191,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9197,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9199,7,0,0,0,0,0,0,0,0,1,4,2,1,1
9201,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9204,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9208,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9209,8,0,0,0,0,0,0,0,0,0,1,1,1,1
9214,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9218,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9219,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9222,7,0,0,0,0,0,0,0,0,1,2,0,0,1
9227,9,0,0,0,0,0,0,0,0,0,2,0,0,1
9229,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9230,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9231,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9233,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9234,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9235,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9237,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9240,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9245,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9250,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9252,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9253,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9261,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9264,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9273,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9274,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9277,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9280,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9291,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9297,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9302,7,0,0,0,0,0,0,0,0,1,0,0,0,0
9309,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9319,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,8,0,0,0,0,0,0,0,0,0,2,1,1,1
9332,8,0,0,0,0,0,0,0,0,0,0,3,1,0
9336,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9339,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9341,7,0,0,0,0,0,0,0,0,1,1,1,1,1
9344,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9348,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9352,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9356,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9369,7,0,0,0,0,0,0,0,0,1,2,0,0,1
9371,7,0,0,0,0,0,0,0,0,1,0,0,0,0
9372,7,0,0,0,0,0,0,0,0,1,2,0,0,1
9374,7,0,0,0,0,0,0,0,0,1,0,4,1,0
9381,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9385,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9397,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9403,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9412,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9415,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9419,7,0,0,0,0,0,0,0,0,1,3,2,1,1
9423,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9426,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9427,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9430,9,0,0,0,0,0,0,0,0,0,2,0,0,1
9432,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9433,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9436,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9437,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9438,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9439,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,7,0,0,0,0,0,0,0,0,1,3,0,0,1
9445,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9449,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9456,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9457,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9463,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9465,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9472,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9474,8,0,0,0,0,0,0,0,0,0,1,1,1,1
9475,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9476,8,0,0,0,0,0,0,0,0,0,0,3,1,0
9488,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9511,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9512,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9518,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9519,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9523,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9530,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9531,7,0,0,0,0,0,0,0,0,1,0,6,1,0
9534,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9540,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9542,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9546,7,0,0,0,0,0,0,0,0,1,3,0,0,1
9549,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9557,9,0,0,0,0,0,0,0,0,0,2,0,0,1
9558,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9561,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9573,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9579,7,0,0,0,0,0,0,0,0,1,3,0,0,1
9582,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9584,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9604,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9605,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9611,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9613,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9616,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9617,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9618,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9623,9,0,0,0,0,0,0,0,0,0,1,0,0,1
9624,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9625,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9629,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9630,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9631,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9637,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9642,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9645,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9646,3,0,0,0,0,0,1,0,0,0,2,0,0,1
9647,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9651,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9655,7,0,0,0,0,0,0,0,0,1,0,0,0,0
9658,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9663,7,0,0,0,0,0,0,0,0,1,3,2,1,1
9666,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9671,7,0,0,0,0,0,0,0,0,1,3,1,1,1
9683,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9686,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9687,7,0,0,0,0,0,0,0,0,1,2,1,1,1
9688,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9690,7,0,0,0,0,0,0,0,0,1,4,2,1,1
9696,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9697,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9700,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9702,4,0,0,0,0,0,0,0,1,0,1,1,1,1
9710,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9711,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9720,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9721,7,0,0,0,0,0,0,0,0,1,5,1,1,1
9728,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9730,7,0,0,0,0,0,0,0,0,1,0,1,1,0
9731,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9734,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9738,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9739,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9741,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9745,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9747,7,0,0,0,0,0,0,0,0,1,3,2,1,1
9751,7,0,0,0,0,0,0,0,0,1,0,2,1,0
9757,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9761,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9762,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9763,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9769,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9777,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9780,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9783,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9786,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9796,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9798,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9800,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,7,0,0,0,0,0,0,0,0,1,2,2,1,1
9805,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9807,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9809,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9812,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9816,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9822,8,0,0,0,0,0,0,0,0,0,1,1,1,1
9828,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9830,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9831,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9834,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9841,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9843,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9850,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9856,7,0,0,0,0,0,0,0,0,1,1,0,0,1
9873,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9878,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9882,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9886,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9889,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9891,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9896,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9904,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9906,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9908,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9909,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9913,2,0,0,0,0,0,0,1,0,0,2,0,0,1
9914,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9917,10,0,0,0,0,0,0,0,0,0,0,1,1,0
9924,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9928,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9932,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9933,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9935,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9939,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9943,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9944,10,0,0,0,0,0,0,0,0,0,0,1,1,0
9948,7,0,0,0,0,0,0,0,0,1,1,2,1,1
9950,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9952,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9954,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9955,5,1,1,0,0,0,0,0,0,0,0,1,1,0
9958,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,8,0,0,0,0,0,0,0,0,0,0,2,1,0
9966,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9974,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9975,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9976,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9977,3,0,0,0,0,0,1,0,0,0,1,0,0,1
9979,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9983,2,0,0,0,0,0,0,1,0,0,1,0,0,1
9984,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9990,6,0,0,0,1,0,0,0,0,0,0,2,1,0
9991,6,0,0,0,1,0,0,0,0,0,0,1,1,0
9992,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9995,8,0,0,0,0,0,0,0,0,0,0,1,1,0
9998,3,0,0,0,0,0,1,0,0,0,1,0,0,1
10007,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10008,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10010,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10012,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10018,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10019,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10027,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,8,0,0,0,0,0,0,0,0,0,0,1,1,0
10030,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10032,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10034,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10042,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10043,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10049,7,0,0,0,0,0,0,0,0,1,2,2,1,1
10053,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,9,0,0,0,0,0,0,0,0,0,1,0,0,1
10060,7,0,0,0,0,0,0,0,0,1,1,0,0,1
10062,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,7,0,0,0,0,0,0,0,0,1,1,0,0,1
10073,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10076,8,0,0,0,0,0,0,0,0,0,0,1,1,0
10083,8,0,0,0,0,0,0,0,0,0,0,1,1,0
10084,7,0,0,0,0,0,0,0,0,1,0,1,1,0
10090,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10096,7,0,0,0,0,0,0,0,0,1,3,2,1,1
10098,7,0,0,0,0,0,0,0,0,1,1,2,1,1
10103,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10113,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10115,7,0,0,0,0,0,0,0,0,1,1,0,0,1
10131,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10133,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10134,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10138,7,0,0,0,0,0,0,0,0,1,2,2,1,1
10140,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10142,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10144,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10145,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10149,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10151,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10154,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10155,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10161,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10162,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10164,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10168,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10170,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10174,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10176,7,0,0,0,0,0,0,0,0,1,3,0,0,1
10177,7,0,0,0,0,0,0,0,0,1,2,1,1,1
10181,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10183,8,0,0,0,0,0,0,0,0,0,0,1,1,0
10188,7,0,0,0,0,0,0,0,0,1,1,2,1,1
10191,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10204,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10208,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10217,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10218,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10220,10,0,0,0,0,0,0,0,0,0,0,1,1,0
10228,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10243,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10252,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,7,0,0,0,0,0,0,0,0,1,1,4,1,1
10262,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10264,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10279,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10285,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10286,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10289,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10293,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10297,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10300,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10301,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10302,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10305,5,1,1,0,0,0,0,0,0,0,0,1,1,0
10306,10,0,0,0,0,0,0,0,0,0,0,1,1,0
10319,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10321,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10329,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10330,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10333,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10335,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10344,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10346,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10350,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10363,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10366,5,1,1,0,0,0,0,0,0,0,0,1,1,0
10370,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10373,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10374,5,1,1,0,0,0,0,0,0,0,0,1,1,0
10376,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10378,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10381,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10385,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10395,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10396,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10403,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10405,7,0,0,0,0,0,0,0,0,1,0,2,1,0
10406,8,0,0,0,0,0,0,0,0,0,0,1,1,0
10409,7,0,0,0,0,0,0,0,0,1,1,2,1,1
10411,7,0,0,0,0,0,0,0,0,1,0,2,1,0
10421,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10425,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10427,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10430,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,6,0,0,0,1,0,0,0,0,0,0,2,1,0
10451,7,0,0,0,0,0,0,0,0,1,0,2,1,0
10453,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10459,8,0,0,0,0,0,0,0,0,0,0,2,1,0
10463,7,0,0,0,0,0,0,0,0,1,1,2,1,1
10464,5,1,1,0,0,0,0,0,0,0,0,1,1,0
10466,7,0,0,0,0,0,0,0,0,1,2,0,0,1
10467,5,1,1,0,0,0,0,0,0,0,0,1,1,0
10486,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10487,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10489,2,0,0,0,0,0,0,1,0,0,2,0,0,1
10492,2,0,0,0,0,0,0,1,0,0,1,1,1,1
10494,7,0,0,0,0,0,0,0,0,1,0,1,1,0
10499,6,0,0,0,1,0,0,0,0,0,0,1,1,0
10503,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10506,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10507,7,0,0,0,0,0,0,0,0,1,2,1,1,1
10510,2,0,0,0,0,0,0,1,0,0,1,0,0,1
10513,7,0,0,0,0,0,0,0,0,1,0,2,1,0
10514,3,0,0,0,0,0,1,0,0,0,1,0,0,1
10515,3,0,0,0,0,0,1,0,0,0,2,1,1,1
10517,7,0,0,0,0,0,0,0,0,1,1,2,1,1
10518,9,0,0,0,0,0,0,0,0,0,0,0,0,0
