Unnamed: 0_x,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total,en_total_no_vehicle,en_total_percap
3115,14965,重庆市,重庆市,奉节县,-1,61,2,0,4,1,2,2,4,2,0,3,30000,5,25000,7,6000,2,1500,1.928,90,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,495.406912,14.80941633,0,0,15.210104,0,0,0,0,0,99.0813824,2.961883266,0,0,3.0420208,0,0,0,525.4264323,525.4264323,105.0852865
3116,14966,重庆市,重庆市,涪陵区,-1,59,3,1,4,1,-99,2,2,3,0,7,-99,4,36000,7,2499999.75,4,383.333,1.517,58.125,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,3,2,1,1,7,0,22.144122,807.8483747,5.943545014,0,5.032755,4.026204,60.39306,0,0,0,5.5360305,201.9620937,1.485886254,0,1.25818875,1.006551,15.098265,0,0,905.3880607,905.3880607,226.3470152
3117,14969,重庆市,重庆市,城口县,-1,44,3,0,4,2,2,3,3,3,1,0,0,4,200000,7,0,2,600,1.5,37.5,1,0.429,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0,16.104816,89.409775,12.76378792,0,4.175322667,4.5630312,33.5517,0,210.0390976,0,4.026204,22.35244375,3.19094698,0,1.043830667,1.1407578,8.387925,0,52.5097744,370.6075304,370.6075304,92.6518826
3118,14973,重庆市,重庆市,城口县,1,39,3,0,4,2,-99,-99,3,4,1,3,50000,5,13000,7,10000,3,400,2.286,27.5,1,2,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,236.065648,44.5765876,0,11.1839,7.605052,80.52408,0,248.9918029,0,0,47.2131296,8.91531752,0,2.23678,1.5210104,16.104816,0,49.79836058,628.9470705,628.9470705,125.7894141
3119,14987,重庆市,重庆市,城口县,1,72,3,0,4,1,-99,-99,4,3,1,3,40000,1,10000,7,40000,2,-99,1.516,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,7,0,0,234.603915,15.9547349,0,0,2.23678,40.26204,0,0,0,0,234.603915,15.9547349,0,0,2.23678,40.26204,0,0,293.0574699,293.0574699,293.0574699
3120,14991,重庆市,重庆市,涪陵区,-1,65,3,1,4,5,-99,-99,4,2,0,4,70000,2,30000,7,35000,6,925,2.025,26.25,1,1,22.5,1,1,1.25,2666.667,195,5,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,375.0326125,14.80941633,0,8.872560667,0,0,0,312.0580878,0,0,187.5163063,7.404708165,0,4.436280334,0,0,0,156.0290439,710.7726773,710.7726773,355.3863386
3121,14994,重庆市,重庆市,奉节县,1,19,1,0,5,2,-99,3,3,2,2,3,50000,1,36000,0,50000,2,1050,1.5,22.5,1,3,22.5,3,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,Chongqing,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,14997,重庆市,重庆市,奉节县,1,47,3,0,4,2,2,3,2,4,1,1,6000,3,5000,7,2000,2,850,1.55,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0.671034,236.5843973,0,0,0,24.60458,120.78612,0,0,0,0.223678,78.86146576,0,0,0,8.201526667,40.26204,0,0,382.6461313,382.6461313,127.5487104
3123,14998,重庆市,重庆市,城口县,1,65,3,1,4,1,-99,-99,4,4,2,1,10000,1,20000,7,10000,2,-99,1,22.5,1,-99,-99,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,72.5406045,14.80941633,0,0,6.71034,0,0,0,0,0,72.5406045,14.80941633,0,0,6.71034,0,0,0,94.06036083,94.06036083,94.06036083
3124,15000,重庆市,重庆市,涪陵区,-1,45,3,1,4,1,2,-99,2,5,0,3,48000,5,-99,7,9600,3,150,3,27.5,0,-99,-99,-99,0,1.5,-99,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,7,0,0,361.89153,8.915317521,0,6.71034,4.026204,60.39306,0,0,0,0,72.378306,1.783063504,0,1.342068,0.8052408,12.078612,0,0,441.9364515,441.9364515,88.3872903
3125,15001,重庆市,重庆市,城口县,-1,24,2,0,4,2,3,2,2,4,2,3,40000,5,30000,7,8000,2,600,2,37.5,1,1,37.5,3,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0,0,275.353715,17.83063504,0,34.9496875,13.42068,95.06315,0,249.6464702,0,0,55.070743,3.566127008,0,6.9899375,2.684136,19.01263,0,49.92929404,686.2643377,686.2643377,137.2528675
3126,15005,重庆市,重庆市,城口县,1,48,2,0,4,6,3,3,4,4,2,2,20000,3,20000,7,6666.666667,6,1500,1.715,63.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,1,Chongqing,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,515.3632575,0,77.427,0,13.1522664,0,0,0,0,0,171.7877525,0,25.809,0,4.3840888,0,0,0,605.9425239,605.9425239,201.9808413
3127,15006,重庆市,重庆市,涪陵区,-1,61,2,0,4,1,-99,3,2,2,1,4,70000,1,4000,7,70000,3,1050,2.286,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,248.1915042,14.80941633,0,0.792192917,1.9683664,38.02526,0,0,0,0,248.1915042,14.80941633,0,0.792192917,1.9683664,38.02526,0,0,303.7867398,303.7867398,303.7867398
3128,15015,重庆市,重庆市,奉节县,-1,27,2,0,5,3,-99,3,3,4,0,2,20000,5,1800,7,4000,5,533.333,2.25,37.5,1,3,52.5,2,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3.578848,456.6477825,14.85886253,0,10.43830667,20.13102,120.78612,0,279.5429444,0,0.7157696,91.3295565,2.971772506,0,2.087661334,4.026204,24.157224,0,55.90858888,905.9838841,905.9838841,181.1967768
3129,15024,重庆市,重庆市,涪陵区,-1,40,4,1,6,2,3,2,2,3,1,7,-99,9,4500,7,1111111,2,-99,1.05,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,3,1,0,7,0,0,147.8741128,0,0,0,8.052408,44.7356,0,0,0,0,16.43045697,0,0,0,0.894712,4.970622222,0,0,200.6621208,200.6621208,22.29579119
3130,15026,重庆市,重庆市,涪陵区,-1,46,3,1,5,6,3,2,2,4,2,4,90000,3,60000,7,30000,6,1416.667,2.5,26.25,1,3,22.5,1,1,2,2666.667,315,2,2,-99,-99,-99,1,2.25,-99,6.5,5000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,67.550756,485.473625,30.76415123,0,8.872560667,4.5630312,0,0,214.578,0,22.51691867,161.8245417,10.25471708,0,2.957520222,1.5210104,0,0,71.526,811.8021241,811.8021241,270.600708
3131,15027,重庆市,重庆市,涪陵区,-1,20,1,1,5,2,2,3,4,4,0,1,8000,4,14000,7,2000,3,500,2,20,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,159.51936,0,0,0,58.15628,26.84136,0,0,0,0,39.87984,0,0,0,14.53907,6.71034,0,0,244.517,244.517,61.12925
3132,15029,重庆市,重庆市,奉节县,1,18,3,0,5,1,-99,2,4,4,0,3,30000,3,-99,7,10000,6,275,2.107,41.25,1,2,37.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.368272,433.8842538,18.51177041,0,4.175322667,24.60458,80.52408,0,248.9918029,0,1.789424,144.6280846,6.170590137,0,1.391774222,8.201526667,26.84136,0,82.99726763,816.0600818,816.0600818,272.0200273
3133,15031,重庆市,重庆市,涪陵区,-1,44,3,1,4,1,-99,2,3,3,1,4,56000,2,20000,7,28000,2,1250,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,14.762748,272.4232875,14.80941633,0,0,8.6787064,0,0,0,0,7.381374,136.2116438,7.404708165,0,0,4.3393532,0,0,0,310.6741582,310.6741582,155.3370791
3134,15032,重庆市,重庆市,涪陵区,-1,42,2,0,4,1,2,-99,2,1,1,4,51000,3,25000,7,17000,3,850,1.297,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,183.4180833,18.51177041,0,6.9899375,3.0420208,26.84136,0,0,0,0,61.13936111,6.170590137,0,2.329979167,1.014006933,8.94712,0,0,238.803172,238.803172,79.60105735
3135,15035,重庆市,重庆市,涪陵区,1,67,3,0,4,2,-99,-99,4,4,1,1,10000,2,50000,7,5000,2,600,2,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,53.645865,14.80941633,0,0,6.71034,20.13102,0,0,0,0,26.8229325,7.404708165,0,0,3.35517,10.06551,0,0,95.29664133,95.29664133,47.64832067
3136,15042,重庆市,重庆市,奉节县,1,21,2,1,5,2,2,-99,4,2,2,3,40000,4,20000,7,10000,3,850,1.154,65,1,1,180,3,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,217.7661061,13.77821799,0,1.9571825,38.02526,40.26204,0,187.2348527,0,0,54.44152653,3.444554498,0,0.489295625,9.506315,10.06551,0,46.80871318,499.0236593,499.0236593,124.7559148
3137,15053,重庆市,重庆市,涪陵区,-1,62,2,1,4,1,-99,-99,3,4,1,2,20000,2,20000,7,10000,3,850,1.367,22.5,1,1,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,1,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,116.4283575,27.57320425,0,0.111839,21.025732,46.97238,0,163.8304961,0,0,58.21417875,13.78660213,0,0.0559195,10.512866,23.48619,0,81.91524805,375.9420089,375.9420089,187.9710044
3138,15059,重庆市,重庆市,城口县,-1,34,2,0,4,1,2,-99,3,4,0,2,20000,9,20000,7,2222.222222,2,850,2,37.5,1,1,37.5,-99,1,1,3333.333,60,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,7,3.687,15.210104,289.33359,35.10041678,0,34.9496875,21.473088,83.87925,0,234.0435659,0.409666667,1.690011556,32.14817667,3.900046309,0,3.883298611,2.385898667,9.319916667,0,26.00484066,717.6767022,717.6767022,79.7418558
3139,15060,重庆市,重庆市,城口县,-1,18,1,0,4,2,2,5,1,5,0,4,60000,4,-99,7,15000,4,850,2.275,140,1,2,52.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,217.6218135,12.76378792,0,0.931991667,5.815628,0,0,213.4215454,0,0,54.40545338,3.19094698,0,0.232997917,1.453907,0,0,53.35538635,450.5547665,450.5547665,112.6386916
3140,15067,重庆市,重庆市,城口县,1,71,3,0,4,2,3,3,4,4,0,3,30000,2,20000,7,15000,2,400,2,18.75,1,2,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,110.141486,12.76378792,0,10.06551,1.342068,67.1034,0,213.4215454,0,0,55.070743,6.38189396,0,5.032755,0.671034,33.5517,0,106.7107727,414.8377973,414.8377973,207.4188987
3141,15070,重庆市,重庆市,城口县,-1,68,4,1,4,2,-99,-99,2,4,1,4,60000,4,30000,7,15000,6,1500,0.99,50.625,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongqing,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0,0,26.829075,18.51177041,33.183,0,19.683664,0,0,0,0,0,6.70726875,4.627942603,8.29575,0,4.920916,0,0,0,98.20750941,98.20750941,24.55187735
3142,15071,重庆市,重庆市,奉节县,-1,64,3,0,4,2,3,3,2,4,1,1,10000,3,2050,7,3333.333333,3,1375,1.619,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,188.7283125,7.429431267,0,22.3678,63.971908,247.16419,0,0,0,0,62.9094375,2.476477089,0,7.455933333,21.32396933,82.38806333,0,0,529.6616418,529.6616418,176.5538806
3143,15076,重庆市,重庆市,涪陵区,1,57,2,0,4,3,-99,-99,4,4,2,2,20000,2,-99,7,10000,2,150,3,108.75,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,829.520055,0,0,0,4.026204,0,0,0,0,0,414.7600275,0,0,0,2.013102,0,0,0,833.546259,833.546259,416.7731295
3144,15082,重庆市,重庆市,奉节县,1,68,2,0,4,1,-99,-99,2,3,0,1,6000,2,-99,0,3000,4,1375,1.25,25,1,1,22.5,3,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,15083,重庆市,重庆市,奉节县,-1,39,3,0,4,2,-99,-99,4,4,1,1,7000,2,1000,7,3500,2,400,2.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Chongqing,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,180.994905,0,0,1.789424,11.1839,44.7356,0,0,0,0,90.4974525,0,0,0.894712,5.59195,22.3678,0,0,238.703829,238.703829,119.3519145
3146,15084,重庆市,重庆市,涪陵区,1,62,2,0,4,2,-99,-99,4,4,0,1,10000,1,5000,7,10000,2,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,201.08907,0,0,0,11.1839,20.13102,0,0,0,0,201.08907,0,0,0,11.1839,20.13102,0,0,232.40399,232.40399,232.40399
3147,15091,重庆市,重庆市,城口县,1,64,3,1,4,1,-99,-99,4,4,0,3,40000,2,30000,7,20000,3,150,1.81,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,236.6246155,63.81893958,77.427,2.982373333,24.157224,120.78612,0,0,0,0,118.3123078,31.90946979,38.7135,1.491186667,12.078612,60.39306,0,0,525.7962724,525.7962724,262.8981362
3148,15093,重庆市,重庆市,涪陵区,-1,38,2,1,6,3,3,-99,2,2,2,4,80000,4,12000,4,20000,3,850,0.319,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,25.41716449,11.88709003,0,0.79885,7.8223392,25.5632,0,0,0,0,6.354291123,2.971772508,0,0.1997125,1.9555848,6.3908,0,0,71.48864372,71.48864372,17.87216093
3149,15101,重庆市,重庆市,涪陵区,-1,42,3,0,4,3,-99,-99,2,4,1,3,40000,3,10000,7,13333.33333,2,-99,1.714,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,7,0,0,0,0,0,0,0,0,1,2,0,0,1,7,0,0,167.574225,0,0,2.982373333,4.920916,80.52408,0,0,0,0,55.858075,0,0,0.994124444,1.640305333,26.84136,0,0,256.0015943,256.0015943,85.33386478
3150,15102,重庆市,重庆市,奉节县,-1,66,2,0,4,1,-99,2,4,4,1,1,5000,1,1500,7,5000,3,400,3,20,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,265.756764,0,0,2.982373333,6.71034,67.1034,0,0,0,0,265.756764,0,0,2.982373333,6.71034,67.1034,0,0,342.5528773,342.5528773,342.5528773
3151,15105,重庆市,重庆市,涪陵区,-1,44,3,1,4,1,-99,-99,2,4,0,1,5000,2,13600,7,2500,2,600,2,37.5,1,1,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,348.47085,0,0,17.08373333,0.894712,107.36544,0,143.052,0,0,174.235425,0,0,8.541866665,0.447356,53.68272,0,71.526,616.8667353,616.8667353,308.4333677
3152,15111,重庆市,重庆市,城口县,1,18,3,0,5,4,-99,2,4,5,2,2,20000,5,30000,7,4000,2,850,3,22.5,1,3,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,1,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,7,0,0,260.400231,14.80941633,0,4.47356,11.1839,87.23442,0,299.5102976,0,0,52.0800462,2.961883266,0,0.894712,2.23678,17.446884,0,59.90205952,677.6118249,677.6118249,135.522365
3153,15113,重庆市,重庆市,城口县,-1,46,3,0,4,2,-99,3,4,4,1,4,70000,2,24500,7,35000,3,400,2,37.5,1,2,37.5,2,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,286.537615,12.32865878,33.183,33.5517,68.445468,174.46884,0,186.7438522,0,0,143.2688075,6.16432939,16.5915,16.77585,34.222734,87.23442,0,93.3719261,795.259134,795.259134,397.629567
3154,15114,重庆市,重庆市,城口县,-1,22,3,1,4,1,-99,2,4,3,0,3,50000,2,17800,7,25000,4,725,2.5,37.5,1,2,37.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,14.091714,806.48932,12.76378792,66.366,33.5517,104.681304,95.06315,0,266.7769317,0,7.045857,403.24466,6.38189396,33.183,16.77585,52.340652,47.531575,0,133.3884659,1399.783908,1399.783908,699.8919538
3155,15115,重庆市,重庆市,涪陵区,1,51,2,0,6,2,-99,3,1,4,2,3,30000,4,4500,4,7500,3,-99,0.843,32.5,0,-99,-99,-99,0,1.5,2600,90,4,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.092191406,0,85.56345633,12.76378792,0,2.55632,6.3908,0,0,0,1.523047852,0,21.39086408,3.19094698,0,0.63908,1.5977,0,0,0,113.3665557,113.3665557,28.34163891
3156,15117,重庆市,重庆市,奉节县,1,85,2,0,-99,1,-99,-99,4,4,1,7,-99,1,1500,7,9999998,3,-99,2.667,55,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,402.17814,0,0,1.164989583,0.894712,0,0,0,0,0,402.17814,0,0,1.164989583,0.894712,0,0,0,404.2378416,404.2378416,404.2378416
3157,15121,重庆市,重庆市,城口县,1,56,3,0,4,1,3,-99,3,4,2,2,21000,2,3000,7,10500,2,1375,2.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,146.7886875,0,77.427,0.894712,33.5517,0,0,0,0,0,73.39434375,0,38.7135,0.447356,16.77585,0,0,0,258.6620995,258.6620995,129.3310498
3158,15132,重庆市,重庆市,涪陵区,1,67,3,1,4,1,-99,2,3,4,0,2,25000,2,2550,7,12500,3,1250,2.667,32.5,1,0.429,22.5,5,1,1.5,2666.667,90,5,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,7,6.481054688,0,436.4906,49.30175589,0,0,7.605052,139.79875,0,280.0521301,3.240527344,0,218.2453,24.65087795,0,0,3.802526,69.899375,0,140.0260651,919.7293427,919.7293427,459.8646713
3159,15137,重庆市,重庆市,奉节县,1,62,1,0,4,2,3,3,4,4,1,0,1600,1,1200,7,1600,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,234.603915,0,0,0,24.60458,0,0,0,0,0,234.603915,0,0,0,24.60458,0,0,0,259.208495,259.208495,259.208495
3160,15140,重庆市,重庆市,涪陵区,1,66,3,1,1,2,2,3,4,4,2,3,40000,6,7200,7,6666.666667,3,600,0.953,27.5,1,0.857,22.5,1,1,1.5,-99,150,4,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,7,0,0,0,0,0,0,1,0,0,0,0,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,139.835696,11.88709003,0,0,11.1839,67.1034,0,297.5099252,0,0,23.30594933,1.981181672,0,0,1.863983333,11.1839,0,49.58498753,527.5200112,527.5200112,87.92000187
3161,15142,重庆市,重庆市,城口县,1,40,3,0,4,1,-99,2,4,4,0,2,15000,1,10000,7,15000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,167.574225,0,0,4.47356,2.9525496,40.26204,0,0,0,0,167.574225,0,0,4.47356,2.9525496,40.26204,0,0,215.2623746,215.2623746,215.2623746
3162,15145,重庆市,重庆市,涪陵区,1,46,3,1,6,2,-99,-99,4,3,2,5,120000,2,40000,7,60000,2,1050,2.5,22.5,1,2,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Chongqing,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,95.622345,14.80941633,0,4.47356,5.815628,95.06315,0,266.7769317,0,0,47.8111725,7.404708165,0,2.23678,2.907814,47.531575,0,133.3884659,482.561031,482.561031,241.2805155
